,PID,SalePrice,MSSubClass,BldgType,HouseStyle,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,SaleCondition,SaleType,MoSold,YrSold
113,906392070,194500,20,1Fam,1Story,1232,0,0,1232,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,2,2009
114,904101110,173000,20,1Fam,1Story,1675,0,0,1675,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,5,2010
115,907412070,210000,20,1Fam,1Story,1436,0,0,1436,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,4,2008
116,903201080,205000,50,1Fam,1.5Fin,952,596,0,1548,0.0,0.0,2,1,3,1,5,Typ,Normal,WD ,10,2009
117,534401120,163500,20,1Fam,1Story,1200,0,0,1200,0.0,1.0,2,0,3,1,6,Typ,Normal,CWD,10,2007
118,902207140,105900,30,1Fam,1Story,720,0,0,720,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2010
119,908127040,94750,20,1Fam,1Story,960,0,0,960,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
120,531376070,170000,20,1Fam,1Story,1162,0,0,1162,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,3,2008
121,903456090,84500,190,2fmCon,1.5Fin,520,0,234,754,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2006
122,527301170,215000,60,1Fam,2Story,1236,857,0,2093,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,11,2008
123,528240130,185088,60,1Fam,2Story,847,886,0,1733,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2010
124,528275070,236000,60,1Fam,2Story,980,1276,0,2256,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,4,2009
125,904302010,108500,190,2fmCon,1.5Fin,778,504,0,1282,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2007
126,902306120,129400,70,1Fam,2Story,884,656,0,1540,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,2,2008
127,534251030,172500,85,1Fam,SFoyer,1320,0,0,1320,0.0,1.0,2,0,3,1,5,Typ,Normal,WD ,5,2009
128,902406020,110000,20,1Fam,1Story,984,0,0,984,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2008
129,906392080,175900,20,1Fam,1Story,1270,0,0,1270,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2007
130,534175080,213250,20,1Fam,1Story,1680,0,0,1680,1.0,0.0,2,0,3,1,7,Maj1,Normal,WD ,6,2009
131,533242080,204000,20,1Fam,1Story,1358,0,0,1358,0.0,0.0,2,0,3,1,5,Typ,Normal,COD,12,2007
132,914474020,209000,20,1Fam,1Story,1491,0,0,1491,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2006
133,534129040,218500,20,1Fam,1Story,1829,0,0,1829,1.0,0.0,2,0,4,1,8,Typ,Normal,WD ,5,2010
134,535402270,163000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,0,3,1,6,Min1,Normal,WD ,5,2009
135,535353060,102900,20,1Fam,1Story,1210,0,0,1210,0.0,0.0,1,1,2,1,7,Typ,Normal,ConLD,8,2009
136,534475250,175000,20,1Fam,1Story,1691,0,0,1691,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2009
137,527425025,128000,20,1Fam,1Story,914,0,0,914,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2007
138,902205140,107900,20,1Fam,1Story,901,0,0,901,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,8,2008
139,906475200,280000,20,1Fam,1Story,1533,0,0,1533,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,12,2006
140,909251090,191000,70,1Fam,2.5Fin,1423,748,384,2555,0.0,0.0,2,0,3,1,11,Min1,Normal,WD ,9,2008
141,535155110,139400,20,1Fam,1Story,1056,0,0,1056,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
142,527403310,155000,20,1Fam,1Story,1422,0,0,1422,1.0,0.0,1,0,3,1,7,Min2,Normal,WD ,9,2007
143,527162080,178750,60,1Fam,2Story,691,862,0,1553,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,8,2007
144,905325030,260000,40,1Fam,1Story,1332,192,0,1524,2.0,0.0,0,1,0,1,4,Typ,Normal,WD ,4,2010
145,533253160,170000,120,Twnhs,1Story,1226,0,0,1226,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2006
146,907125120,126000,20,1Fam,1Story,990,0,0,990,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,4,2007
147,903457040,161000,50,1Fam,1.5Fin,1138,1042,0,2180,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,5,2007
148,902325160,79000,50,1Fam,1.5Fin,889,551,0,1440,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2006
149,528235050,183200,60,1Fam,2Story,807,702,0,1509,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2006
150,528478040,250000,60,1Fam,2Story,1026,932,0,1958,0.0,0.0,2,1,3,1,9,Typ,Normal,WD ,7,2008
151,528240040,176000,60,1Fam,2Story,728,728,0,1456,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2008
152,528178090,370000,60,1Fam,2Story,1804,886,0,2690,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,7,2008
153,923277080,134500,20,1Fam,1Story,845,0,0,845,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2008
154,903235010,128000,70,1Fam,2Story,751,611,0,1362,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2008
155,923275010,135000,20,1Fam,1Story,1178,0,0,1178,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2007
156,528439060,245000,20,1Fam,1Story,1432,0,0,1432,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,9,2009
157,907290140,131500,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,11,2007
158,535126100,110000,20,1Fam,1Story,1392,0,0,1392,1.0,0.0,1,0,2,1,5,Maj2,Normal,WD ,7,2009
159,535325320,115000,50,1Fam,1.5Fin,1040,500,0,1540,1.0,0.0,1,0,4,1,7,Typ,Normal,WD ,8,2007
160,527226010,169000,60,1Fam,2Story,1547,720,53,2320,0.0,0.0,2,0,2,1,7,Typ,Normal,WD ,5,2006
161,535354130,127000,50,1Fam,1.5Fin,900,412,0,1312,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,10,2006
162,909101070,58500,30,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2010
163,905201030,85000,30,1Fam,1Story,756,0,0,756,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2010
164,923203190,165000,120,TwnhsE,1Story,1224,0,0,1224,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,6,2009
165,535383100,106250,190,2fmCon,2Story,694,600,0,1294,0.0,0.0,2,0,3,2,7,Typ,Normal,WD ,8,2008
166,531376030,184000,60,1Fam,2Story,891,795,0,1686,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,4,2006
167,902206130,119000,45,1Fam,1.5Fin,827,424,0,1251,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,1,2010
168,532478020,275000,20,1Fam,1Story,2014,0,0,2014,1.0,0.0,2,0,2,1,6,Maj1,Normal,WD ,4,2009
169,532377140,128500,20,1Fam,1Story,988,0,0,988,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2007
170,528458060,229800,20,1Fam,1Story,1402,0,0,1402,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2009
171,533350020,373000,20,1Fam,1Story,2497,0,0,2497,1.0,0.0,2,0,2,1,7,Typ,Normal,WD ,3,2007
172,904301100,159900,90,Duplex,SFoyer,1152,0,0,1152,2.0,0.0,2,0,2,2,6,Typ,Normal,WD ,7,2009
173,535403010,139000,20,1Fam,1Story,1044,0,0,1044,0.0,1.0,1,1,3,1,5,Typ,Normal,WD ,6,2008
174,923277030,130500,20,1Fam,1Story,816,0,0,816,0.0,1.0,1,0,3,1,5,Typ,Normal,WD ,10,2008
175,527184110,212000,120,TwnhsE,1Story,1321,0,0,1321,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,8,2007
176,535152060,139000,20,1Fam,1Story,1056,0,0,1056,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,8,2007
177,527166010,225000,60,1Fam,2Story,1005,978,0,1983,0.0,0.0,2,1,3,1,9,Typ,Normal,WD ,5,2009
178,903206170,210000,50,1Fam,1.5Fin,915,720,0,1635,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2007
179,534226120,117500,20,1Fam,1Story,925,0,0,925,0.0,1.0,1,0,2,1,5,Typ,Normal,WD ,7,2009
180,527355060,188900,60,1Fam,2Story,945,912,0,1857,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,7,2006
181,909282060,199500,70,1Fam,2Story,959,650,0,1609,0.0,0.0,1,1,3,1,8,Typ,Normal,WD ,5,2006
182,527127150,213500,120,TwnhsE,1Story,1338,0,0,1338,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2010
183,528365070,260000,60,1Fam,2Story,1372,1274,0,2646,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,4,2009
184,909475140,289000,20,1Fam,1Story,1801,0,0,1801,1.0,0.0,2,0,1,1,6,Typ,Normal,WD ,3,2010
185,906380190,206000,20,1Fam,1Story,1208,0,0,1208,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,2,2010
186,535177110,174850,20,1Fam,1Story,1721,0,0,1721,0.0,0.0,1,0,4,1,8,Typ,Normal,WD ,4,2007
187,527401160,136000,90,Duplex,2Story,896,896,0,1792,0.0,0.0,2,2,4,2,8,Typ,Normal,WD ,9,2009
188,902400110,475000,75,1Fam,2.5Fin,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,Typ,Normal,WD ,6,2006
189,527353080,197000,60,1Fam,SLvl,1040,685,0,1725,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,11,2007
190,534278170,137500,20,1Fam,1Story,964,0,0,964,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,2,2007
191,533252020,165000,20,1Fam,1Story,1208,0,0,1208,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2006
192,923202220,130000,20,1Fam,1Story,2034,0,0,2034,0.0,0.0,1,0,2,1,9,Min1,Normal,WD ,6,2007
193,907251100,255000,60,1Fam,2Story,1091,898,0,1989,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,11,2006
194,535451190,109500,20,1Fam,1Story,1040,0,0,1040,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2006
195,902103150,122600,50,1Fam,1.5Fin,948,375,0,1323,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2008
196,902128020,105000,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,2,1,5,Typ,Normal,COD,8,2006
197,911102090,89000,70,1Fam,2Story,825,536,0,1361,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,7,2008
198,903425340,129000,190,2fmCon,1Story,960,0,0,960,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2006
199,527402200,149000,20,1Fam,1Story,1004,0,0,1004,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2010
200,527301080,182900,20,1Fam,1Story,1440,0,0,1440,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2007
201,923275140,112000,20,1Fam,1Story,833,0,0,833,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,3,2009
202,535475010,144750,60,1Fam,2Story,993,813,0,1806,0.0,0.0,1,1,4,1,8,Typ,Normal,WD ,3,2009
203,532354230,122000,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2009
204,528150040,372000,20,1Fam,1Story,1802,0,0,1802,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2007
205,533244040,312500,60,1Fam,2Story,1220,1142,0,2362,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2007
206,531450030,175000,60,1Fam,2Story,844,893,0,1737,0.0,1.0,2,1,3,1,7,Typ,Normal,WD ,5,2008
207,527354040,241500,20,1Fam,1Story,1872,0,0,1872,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,6,2006
208,535305120,155000,20,1Fam,1Story,1575,0,0,1575,0.0,0.0,1,1,2,1,5,Typ,Normal,WD ,6,2006
209,535151100,131000,20,1Fam,1Story,1008,0,0,1008,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,12,2007
210,902304040,117500,70,1Fam,2Story,1178,1032,0,2210,0.0,0.0,2,0,5,1,8,Typ,Normal,WD ,5,2007
211,906392130,173000,60,1Fam,2Story,704,718,0,1422,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2009
212,528358030,350000,60,1Fam,2Story,1358,1368,0,2726,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,6,2006
213,906380210,200000,20,1Fam,1Story,1290,0,0,1290,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,5,2009
214,527452100,128000,120,TwnhsE,1Story,958,0,0,958,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,2,2007
215,527450150,113000,160,Twnhs,2Story,672,546,0,1218,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,5,2007
216,907125090,159000,85,1Fam,SFoyer,965,0,0,965,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2010
217,908130020,117250,20,1Fam,1Story,914,0,0,914,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,4,2006
218,907194160,203000,20,1Fam,1Story,1444,0,0,1444,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,4,2009
219,907131060,175000,60,1Fam,2Story,646,662,0,1308,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,5,2007
220,531363060,141000,20,1Fam,1Story,1080,0,0,1080,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2008
221,903484110,116000,190,2fmCon,2Story,754,649,0,1403,1.0,0.0,1,1,3,1,7,Typ,Normal,WD ,2,2009
222,535402090,154000,20,1Fam,1Story,1380,0,0,1380,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2009
223,902402010,149700,20,1Fam,1Story,1236,0,0,1236,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,4,2010
224,526355170,244000,20,1Fam,1Story,2223,0,0,2223,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,2,2007
225,535301160,128600,90,Duplex,1Story,1560,0,0,1560,0.0,0.0,2,0,4,2,8,Typ,Normal,WD ,12,2007
226,905480160,91500,50,1Fam,1.5Fin,1002,454,0,1456,1.0,1.0,1,0,4,1,7,Typ,Normal,WD ,8,2006
227,527107120,202000,60,1Fam,2Story,821,955,0,1776,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2006
228,902201140,147000,20,1Fam,1Story,1122,0,0,1122,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2008
229,534479130,133000,50,1Fam,1.5Fin,958,620,0,1578,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,8,2006
230,528186080,266000,120,TwnhsE,1Story,1684,0,0,1684,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2008
231,923225510,126500,20,1Fam,1Story,874,0,0,874,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2006
232,535180070,134450,20,1Fam,1Story,1236,0,0,1236,0.0,1.0,1,0,2,1,6,Min1,Normal,WD ,5,2006
233,903456110,212300,60,1Fam,2Story,976,976,0,1952,0.0,0.0,1,1,4,1,8,Typ,Normal,WD ,4,2007
234,905104030,129000,85,1Fam,SFoyer,913,0,0,913,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
235,528346050,350000,20,1Fam,1Story,2006,0,0,2006,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,7,2008
236,906392110,237000,20,1Fam,1Story,1498,0,0,1498,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,3,2009
237,535375130,109000,50,1Fam,1.5Fin,735,299,0,1034,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2007
238,527357020,170000,20,1Fam,1Story,1220,0,0,1220,0.0,1.0,2,0,2,1,6,Typ,Normal,WD ,9,2007
239,903227140,128000,70,1Fam,2Story,608,624,0,1232,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,2,2007
240,534175140,140500,90,Duplex,1Story,1625,0,0,1625,0.0,0.0,2,0,4,2,8,Typ,Normal,ConLD,8,2008
241,902106140,115000,30,1Fam,1Story,1028,0,0,1028,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2010
242,923228200,106500,180,Twnhs,SLvl,530,462,0,992,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2007
243,527353020,200000,20,1Fam,1Story,1671,0,0,1671,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,8,2009
244,907290150,136500,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,3,2008
245,535176050,145250,20,1Fam,1Story,1383,0,0,1383,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,4,2006
246,528280180,226750,60,1Fam,2Story,1008,884,0,1892,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2008
247,909451150,151000,160,Twnhs,2Story,716,840,0,1556,1.0,0.0,2,1,3,1,6,Typ,Normal,COD,7,2008
248,906402060,275000,80,1Fam,SLvl,1644,0,0,1644,1.0,1.0,2,0,2,1,5,Typ,Normal,WD ,8,2009
249,527403360,123000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,5,2008
250,534176250,140000,20,1Fam,1Story,1164,0,0,1164,0.0,0.0,1,1,3,1,6,Typ,Normal,COD,7,2006
251,527378020,157000,20,1Fam,1Story,1178,0,0,1178,0.0,1.0,1,1,3,1,5,Typ,Normal,WD ,11,2008
252,903455030,120000,50,1Fam,1.5Fin,880,428,0,1308,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2008
253,908275090,112000,50,1Fam,2Story,796,550,0,1346,0.0,0.0,1,1,2,1,6,Min2,Normal,WD ,5,2007
254,528120110,275500,60,1Fam,2Story,1038,1060,0,2098,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,3,2006
255,535450100,147500,50,1Fam,1.5Fin,910,611,0,1521,0.0,0.0,1,1,3,1,6,Min2,Normal,WD ,9,2006
256,527301010,202500,20,1Fam,1Story,1621,0,0,1621,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,5,2006
257,535302200,122500,20,1Fam,1Story,972,0,0,972,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2010
258,909252220,147500,50,1Fam,1.5Fin,676,588,0,1264,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,1,2008
259,923227030,152500,20,1Fam,1Story,1160,0,0,1160,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,2,2008
260,527107240,185000,60,1Fam,2Story,802,709,0,1511,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2006
261,916226030,241500,120,TwnhsE,1Story,1501,0,0,1501,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2008
262,909178160,139500,50,1Fam,1.5Fin,944,545,0,1489,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,7,2009
263,906201022,179900,20,1Fam,1Story,1442,0,0,1442,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,5,2007
264,908102020,98000,70,1Fam,2Story,760,676,0,1436,1.0,0.0,2,0,3,1,6,Min1,Normal,WD ,10,2006
265,531380080,205000,60,1Fam,2Story,1222,888,0,2110,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,5,2010
266,527376100,165000,20,1Fam,1Story,1350,0,0,1350,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,8,2009
267,905200280,172500,50,1Fam,1.5Fin,1252,668,0,1920,1.0,0.0,2,0,4,1,8,Typ,Normal,WD ,7,2006
268,535402140,172000,80,1Fam,SLvl,1035,616,0,1651,0.0,1.0,2,0,4,1,6,Typ,Normal,WD ,10,2007
269,905101100,94000,50,1Fam,1.5Fin,780,240,0,1020,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2010
270,527226020,115000,20,1Fam,1Story,1474,0,0,1474,0.0,0.0,1,0,3,1,7,Min2,Normal,WD ,5,2008
271,535451230,98300,20,1Fam,1Story,1048,0,0,1048,0.0,0.0,1,0,3,1,7,Min1,Normal,WD ,7,2008
272,528360050,584500,60,1Fam,2Story,1933,1567,0,3500,1.0,0.0,3,1,4,1,11,Typ,Normal,WD ,5,2006
273,907265010,211000,60,1Fam,2Story,944,926,0,1870,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,5,2009
274,531375140,149000,20,1Fam,1Story,1094,0,0,1094,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
275,535125060,226000,60,1Fam,2Story,1216,941,0,2157,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,5,2006
276,908186060,145000,180,TwnhsE,SLvl,1072,0,0,1072,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2006
277,526351030,176500,20,1Fam,1Story,1414,0,0,1414,1.0,0.0,1,0,3,1,6,Min1,Normal,WD ,5,2008
278,535451100,102000,20,1Fam,1Story,1238,0,0,1238,0.0,0.0,1,1,3,1,6,Min2,Normal,WD ,11,2007
279,905451050,135000,20,1Fam,1Story,1488,0,0,1488,0.0,0.0,1,0,3,1,7,Typ,Normal,WD ,4,2006
280,905226080,165250,50,1Fam,1.5Fin,798,504,0,1302,0.0,0.0,1,1,2,1,6,Typ,Normal,WD ,7,2007
281,924151050,188000,60,1Fam,2Story,996,1004,0,2000,0.0,0.0,2,1,3,1,9,Typ,Normal,WD ,11,2006
282,903232190,123900,50,1Fam,1.5Fin,548,492,0,1040,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2010
283,905103130,153600,20,1Fam,1Story,1064,0,0,1064,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,6,2006
284,902427140,104500,20,1Fam,1Story,968,0,0,968,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2007
285,535152050,214000,20,1Fam,1Story,1480,0,0,1480,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,2,2010
286,907262070,183000,60,1Fam,2Story,798,842,0,1640,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,6,2008
287,527327080,190000,60,1Fam,2Story,790,784,0,1574,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,7,2006
288,527146030,236500,120,TwnhsE,1Story,1616,0,0,1616,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,3,2010
289,903427120,155000,70,1Fam,2Story,1048,720,0,1768,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2009
290,533352075,190000,90,Duplex,1.5Fin,1361,1259,0,2620,0.0,0.0,2,2,4,2,12,Typ,Normal,WD ,8,2007
291,907265030,230000,20,1Fam,1Story,1654,0,0,1654,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,2,2006
292,531380110,201000,60,1Fam,2Story,936,785,0,1721,0.0,1.0,2,1,3,1,7,Typ,Normal,WD ,7,2007
293,903232100,131750,50,1Fam,1.5Fin,1014,412,0,1426,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
294,909428180,201000,20,1Fam,1Story,1560,0,0,1560,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2007
295,534476150,167000,20,1Fam,1Story,1644,0,0,1644,1.0,0.0,1,0,3,1,7,Typ,Normal,WD ,10,2009
296,527378010,155000,20,1Fam,1Story,1103,0,0,1103,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2006
297,924100040,196000,20,1Fam,1Story,1567,0,0,1567,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,5,2009
298,909275020,145000,90,Duplex,2Story,979,979,0,1958,0.0,0.0,2,0,4,2,8,Typ,Normal,WD ,8,2007
299,909101190,118500,75,1Fam,2.5Fin,954,795,481,2230,1.0,0.0,1,0,5,1,10,Typ,Normal,WD ,3,2006
300,903206120,209500,75,1Fam,2.5Unf,1160,908,0,2068,0.0,0.0,1,1,3,1,8,Typ,Normal,WD ,5,2010
301,904301410,125000,30,1Fam,1Story,1032,0,0,1032,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,6,2006
302,907295040,246900,20,1Fam,1Story,1341,0,0,1341,1.0,0.0,1,1,1,1,5,Typ,Normal,WD ,1,2007
303,907176010,215700,60,1Fam,2Story,872,899,0,1771,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,7,2008
304,905100060,130000,190,2fmCon,SFoyer,999,0,0,999,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,3,2007
305,532376110,129000,20,1Fam,1Story,912,0,0,912,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,10,2009
306,914460020,215000,20,1Fam,1Story,1392,0,0,1392,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,12,2007
307,528188020,173000,120,TwnhsE,1Story,1405,0,0,1405,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,11,2009
308,527454200,146000,160,Twnhs,2Story,855,601,0,1456,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2010
309,528482030,265000,60,1Fam,2Story,1158,1285,0,2443,0.0,0.0,2,1,4,1,9,Min2,Normal,WD ,6,2007
310,907280100,285000,20,1Fam,1Story,1668,0,0,1668,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,7,2007
311,527110080,177000,60,1Fam,2Story,794,676,0,1470,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,7,2007
312,528118090,460000,60,1Fam,2Story,1632,1158,0,2790,1.0,0.0,2,1,4,1,10,Typ,Normal,WD ,6,2008
313,535105110,158500,80,1Fam,SLvl,1254,0,0,1254,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
314,526354020,192100,20,1Fam,1Story,1851,0,0,1851,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,3,2006
315,535477130,169500,60,1Fam,2Story,876,936,0,1812,0.0,0.0,2,0,4,1,8,Typ,Normal,WD ,7,2007
316,905452070,99600,90,Duplex,SFoyer,864,0,0,864,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,4,2008
317,906378110,239900,20,1Fam,1Story,1468,0,0,1468,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2009
318,909426090,158000,50,1Fam,1.5Fin,986,537,0,1523,1.0,0.0,2,0,3,1,7,Maj2,Normal,WD ,10,2009
319,533236090,345000,160,TwnhsE,2Story,1469,924,0,2393,1.0,0.0,2,1,2,1,7,Typ,Normal,WD ,2,2008
320,908275280,135500,50,1Fam,1.5Fin,872,521,0,1393,0.0,0.0,1,1,3,1,8,Typ,Normal,WD ,4,2008
321,903228090,113000,45,1Fam,1.5Unf,1013,0,0,1013,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2008
322,531385070,179000,20,1Fam,1Story,1349,0,0,1349,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,12,2007
323,916403040,174000,20,1Fam,1Story,1240,0,0,1240,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,7,2007
324,527356050,152000,60,1Fam,2Story,780,840,0,1620,0.0,0.0,2,1,4,1,7,Min1,Normal,WD ,4,2007
