,PID,Address,Coords4,latitude,longitude
1965,902207140,"925 MAXWELL AVE, Ames, Iowa, USA","925 Maxwell Ave, Ames, IA 50010, USA",42.03111570000001,-93.6071585
1966,908127040,"205 DOTSON DR, Ames, Iowa, USA","205 Dotson Dr, Ames, IA 50014, USA",42.0208251,-93.6717122
1967,908127040,"205 DOTSON DR, Ames, Iowa, USA","205 Dotson Dr, Ames, IA 50014, USA",42.0208251,-93.6717122
1968,531376070,"1520 CALIFORNIA AVE, Ames, Iowa, USA","1520 California Ave, Ames, IA 50014, USA",42.0374973,-93.6909498
1969,903456090,"102 N RIVERSIDE DR, Ames, Iowa, USA","102 N Riverside Dr, Ames, IA 50010, USA",42.0229921,-93.6295974
1970,903456090,"102 N RIVERSIDE DR, Ames, Iowa, USA","102 N Riverside Dr, Ames, IA 50010, USA",42.0229921,-93.6295974
1971,527301170,"2322 BUCHANAN DR, Ames, Iowa, USA","2322 Buchanan Dr, Ames, IA 50010, USA",42.0560047,-93.63915779999999
1972,528240130,"4002 BRICKMAN AVE, Ames, Iowa, USA","4002 Brickman Ave, Ames, IA 50010, USA",42.0610784,-93.6423252
1973,528275070,"3813 WESTLAWN DR, Ames, Iowa, USA","3813 Westlawn Dr, Ames, IA 50010, USA",42.0588913,-93.6425033
1974,904302010,"2822 OAKLAND ST 2824, Ames, Iowa, USA","2822 Oakland St, Ames, IA 50014, USA",42.0278676,-93.6568185
1975,902306120,"621 CLARK AVE, Ames, Iowa, USA","621 Clark Ave, Ames, IA 50010, USA",42.0277082,-93.6172488
1976,534251030,"2233 MCKINLEY CT, Ames, Iowa, USA","2233 McKinley Ct, Ames, IA 50010, USA",42.0438487,-93.6284891
1977,902406020,"321 E 6TH ST, Ames, Iowa, USA","321 E 6th St, Ames, IA 50010, USA",42.0272509,-93.6059715
1978,906392080,"5318 DURANT ST, Ames, Iowa, USA","5318 Durant St, Ames, IA 50014, USA",42.02435750000001,-93.68991940000001
1979,534175080,"2219 HAYES AVE, Ames, Iowa, USA","2219 Hayes Ave, Ames, IA 50010, USA",42.044085,-93.63323919999999
1980,533242080,"2317 CAMDEN DR, Ames, Iowa, USA","2317 Camden Dr, Ames, IA 50010, USA",42.0462854,-93.64060289999999
1981,914474020,"3001 SAPPHIRE CIR, Ames, Iowa, USA","3001 Sapphire Cir, Ames, IA 50010, USA",41.99575979999999,-93.603934
1982,534129040,"2522 PIERCE AVE, Ames, Iowa, USA","2522 Pierce Ave, Ames, IA 50010, USA",42.0462716,-93.63248709999999
1983,535402270,"113 E O NEIL DR, Ames, Iowa, USA","113 E O'Neil Dr, Ames, IA 50010, USA",42.0404107,-93.6100865
1984,535353060,"1317 WILSON AVE, Ames, Iowa, USA","1317 Wilson Ave, Ames, IA 50010, USA",42.0352502,-93.61881199999999
1985,534475250,"1428 NORTHWESTERN AVE, Ames, Iowa, USA","1428 Northwestern Ave, Ames, IA 50010, USA",42.0368951,-93.6254611
1986,527425025,"1012 TOP O HOLLOW RD, Ames, Iowa, USA","1012 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0563238,-93.6247684
1987,902205140,"1130 STAFFORD AVE, Ames, Iowa, USA","1130 Stafford Ave, Ames, IA 50010, USA",42.0330324,-93.60763329999999
1988,906475200,"4927 WESTBEND DR, Ames, Iowa, USA","4927 Westbend Dr, Ames, IA 50014, USA",42.026138,-93.68439110000001
1989,909251090,"515 LYNN AVE, Ames, Iowa, USA","515 Lynn Ave, Ames, IA 50014, USA",42.0173709,-93.64668060000001
1990,535155110,"425 20TH ST, Ames, Iowa, USA","425 20th St, Ames, IA 50010, USA",42.0423226,-93.6168531
1991,527403310,"1413 WHEELER ST, Ames, Iowa, USA","1413 Wheeler St, Ames, IA 50010, USA",42.0535196,-93.6298151
1992,527162080,"3813 EISENHOWER AVE, Ames, Iowa, USA","3813 Eisenhower Ave, Ames, IA 50010, USA",42.0587538,-93.63830659999999
1993,905325030,"3721 WOODLAND ST, Ames, Iowa, USA","3721 Woodland St, Ames, IA 50014, USA",42.0267585,-93.66981059999999
1994,533253160,"2056 PINEHURST DR, Ames, Iowa, USA","2056 Pinehurst Dr, Ames, IA 50010, USA",42.0434918,-93.6487205
1995,907125120,"5423 NORRIS ST, Ames, Iowa, USA","5423 Norris St, Ames, IA 50014, USA",42.0214429,-93.6928521
1996,903457040,"1212 N 2ND ST, Ames, Iowa, USA","1212 N 2nd St, Ames, IA 50010, USA",42.0238323,-93.62745989999999
1997,902325160,"828 BURNETT AVE, Ames, Iowa, USA","828 Burnett Ave, Ames, IA 50010, USA",42.029975,-93.615191
1998,528235050,"3915 BRICKMAN AVE, Ames, Iowa, USA","3915 Brickman Ave, Ames, IA 50010, USA",42.0606064,-93.64287
1999,528478040,"2413 KINGSTON DR, Ames, Iowa, USA","2413 Kingston Dr, Ames, IA 50010, USA",42.0523771,-93.6409196
2000,528240040,"4003 WESTLAWN DR, Ames, Iowa, USA","4003 Westlawn Dr, Ames, IA 50010, USA",42.0609627,-93.6417115
2001,528178090,"3210 FOXLEY DR, Ames, Iowa, USA","3210 Foxley Dr, Ames, IA 50010, USA",42.0584344,-93.65568979999999
2002,923277080,"3917 VIOLA MAE AVE, Ames, Iowa, USA","3917 Viola Mae Ave, Ames, IA 50010, USA",41.9869631,-93.60413220000001
2003,903235010,"1020 10TH ST, Ames, Iowa, USA","1020 10th St, Ames, IA 50010, USA",42.0310707,-93.62457049999999
2004,923275010,"500 GARDEN RD, Ames, Iowa, USA","500 Garden Rd, Ames, IA 50010, USA",41.9897478,-93.60518019999999
2005,528439060,"2523 YORKSHIRE ST, Ames, Iowa, USA","2523 Yorkshire St, Ames, IA 50010, USA",42.053347,-93.643216
2006,907290140,"4617 TWAIN ST, Ames, Iowa, USA","4617 Twain St, Ames, IA 50014, USA",42.016426,-93.68163299999999
2007,535126100,"2407 DUFF AVE, Ames, Iowa, USA","2407 Duff Ave, Ames, IA 50010, USA",42.0459891,-93.61447869999999
2008,535325320,"211 16TH ST, Ames, Iowa, USA","211 16th St, Ames, IA 50010, USA",42.0385034,-93.6130146
2009,527226010,"3906 DAWES DR, Ames, Iowa, USA","3906 Dawes Dr, Ames, IA 50010, USA",42.0593843,-93.6219979
2010,535354130,"1313 CLARK AVE, Ames, Iowa, USA","1313 Clark Ave, Ames, IA 50010, USA",42.03500469999999,-93.6174071
2011,909101070,"2908 WOOD ST, Ames, Iowa, USA","2908 Wood St, Ames, IA 50014, USA",42.02191120000001,-93.6576304
2012,905201030,"1235 MICHIGAN AVE, Ames, Iowa, USA","1235 Michigan Ave, Ames, IA 50014, USA",42.03421300000001,-93.6637895
2013,923203190,"3410 EMERALD DR, Ames, Iowa, USA","3410 Emerald Dr, Ames, IA 50010, USA",41.9915205,-93.6078311
2014,535383100,"1316 DOUGLAS AVE, Ames, Iowa, USA","1316 Douglas Ave, Ames, IA 50010, USA",42.0352109,-93.61187799999999
2015,531376030,"1422 CALIFORNIA AVE, Ames, Iowa, USA","1422 California Ave, Ames, IA 50014, USA",42.0368182,-93.6910489
2016,902206130,"129 E 9TH ST, Ames, Iowa, USA","129 E 9th St, Ames, IA 50010, USA",42.0303221,-93.6090577
2017,532478020,"1616 AMHERST DR, Ames, Iowa, USA","1616 Amherst Dr, Ames, IA 50014, USA",42.0373036,-93.6595315
2018,532377140,"1308 ALBERTA AVE, Ames, Iowa, USA","1308 Alberta Ave, Ames, IA 50014, USA",42.0349142,-93.6732969
2019,528458060,"2822 ASPEN RD, Ames, Iowa, USA","2822 Aspen Rd, Ames, IA 50010, USA",42.0508635,-93.6472548
2020,533350020,"3128 KINGMAN RD, Ames, Iowa, USA","3128 Kingman Rd, Ames, IA 50014, USA",42.036383,-93.6587196
2021,904301100,"2912 OAKLAND ST, Ames, Iowa, USA","2912 Oakland St, Ames, IA 50014, USA",42.02791209999999,-93.65784819999999
2022,535403010,"104 E O NEIL DR, Ames, Iowa, USA","104 E O'Neil Dr, Ames, IA 50010, USA",42.0399946,-93.6104228
2023,923277030,"3819 VIOLA MAE AVE, Ames, Iowa, USA","3819 Viola Mae Ave, Ames, IA 50010, USA",41.9877907,-93.6040922
2024,527184110,"1512 STONE BROOKE RD, Ames, Iowa, USA","1512 Stone Brooke Rd, Ames, IA 50010, USA",42.059666,-93.6310628
2025,535152060,"2225 CLARK AVE, Ames, Iowa, USA","2225 Clark Ave, Ames, IA 50010, USA",42.0445503,-93.61786219999999
2026,527166010,"2218 WINDFIELD DR, Ames, Iowa, USA","2218 Windfield Dr, Ames, IA 50010, USA",42.0579764,-93.6396922
2027,903206170,"914 BROOKRIDGE AVE, Ames, Iowa, USA","914 Brookridge Ave, Ames, IA 50010, USA",42.0309822,-93.6273808
2028,534226120,"2514 MELROSE AVE, Ames, Iowa, USA","2514 Melrose Ave, Ames, IA 50010, USA",42.0469112,-93.6244518
2029,527355060,"1942 STEVENSON DR, Ames, Iowa, USA","1942 Stevenson Dr, Ames, IA 50010, USA",42.0522459,-93.63529779999999
2030,909282060,"2048 CESSNA ST, Ames, Iowa, USA","2048 Cessna St, Ames, IA 50014, USA",42.01577,-93.6417115
2031,527127150,"1818 WATERBURY CIR, Ames, Iowa, USA","1818 Waterbury Cir, Ames, IA 50010, USA",42.062634,-93.633282
2032,528365070,"3145 SYCAMORE RD, Ames, Iowa, USA","3145 Sycamore Rd, Ames, IA 50014, USA",42.0497113,-93.655571
2033,909475140,"2100 ASHMORE DR, Ames, Iowa, USA","2100 Ashmore Dr, Ames, IA 50014, USA",42.010608,-93.6411967
2034,906380190,"5407 DURANT ST, Ames, Iowa, USA","5407 Durant St, Ames, IA 50014, USA",42.0247732,-93.69081109999999
2035,535177110,"2130 DUFF AVE, Ames, Iowa, USA","2130 Duff Ave, Ames, IA 50010, USA",42.0441264,-93.61230230000001
2036,527401160,"1104 TOP O HOLLOW RD, Ames, Iowa, USA","1104 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0564048,-93.62587669999999
2037,902400110,"804 DUFF AVE, Ames, Iowa, USA","804 Duff Ave, Ames, IA 50010, USA",42.0293253,-93.6100469
2038,527353080,"2141 STEVENSON DR, Ames, Iowa, USA","2141 Stevenson Dr, Ames, IA 50010, USA",42.0528347,-93.6386629
2039,534278170,"803 FURMAN DR, Ames, Iowa, USA","803 Furman Dr, Ames, IA 50010, USA",42.0451135,-93.6214438
2040,533252020,"2824 GREENSBORO DR, Ames, Iowa, USA","2824 Greensboro Dr, Ames, IA 50010, USA",42.04381799999999,-93.64754599999999
2041,923202220,"3312 S DUFF AVE, Ames, Iowa, USA","3312 S Duff Ave, Ames, IA 50010, USA",41.992718,-93.6097106
2042,907251100,"526 SMILEY AVE, Ames, Iowa, USA","526 Smiley Ave, Ames, IA 50014, USA",42.017237,-93.68743099999999
2043,535451190,"1422 CARROLL AVE, Ames, Iowa, USA","1422 Carroll Ave, Ames, IA 50010, USA",42.036524,-93.6086569
2044,902103150," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.63191309999999
2045,902128020,"314 12TH ST, Ames, Iowa, USA","314 12th St, Ames, IA 50010, USA",42.0330456,-93.6145974
2046,902128020,"314 12TH ST, Ames, Iowa, USA","314 12th St, Ames, IA 50010, USA",42.0330456,-93.6145974
2047,911102090,"233 WASHINGTON AVE, Ames, Iowa, USA","233 Washington Ave, Ames, IA 50010, USA",42.0203795,-93.6156263
2048,903425340,"722 RIDGEWOOD AVE, Ames, Iowa, USA","722 Ridgewood Ave, Ames, IA 50010, USA",42.0285558,-93.6253028
2049,527402200,"3328 JEFFERSON CIR, Ames, Iowa, USA","3328 Jefferson Cir, Ames, IA 50010, USA",42.055214,-93.6256788
2050,527301080,"2101 BUCHANAN DR, Ames, Iowa, USA","2101 Buchanan Dr, Ames, IA 50010, USA",42.0545076,-93.638267
2051,923275140,"3803 MINNETONKA AVE, Ames, Iowa, USA","3803 Minnetonka Ave, Ames, IA 50010, USA",41.9883532,-93.60403289999999
2052,535475010,"1537 LINDEN DR, Ames, Iowa, USA","1537 Linden Dr, Ames, IA 50010, USA",42.0379953,-93.6052
2053,532354230,"1332 ARIZONA AVE, Ames, Iowa, USA","1332 Arizona Ave, Ames, IA 50014, USA",42.035629,-93.67568299999999
2054,528150040,"3210 WESTON DR, Ames, Iowa, USA","3210 Weston Dr, Ames, IA 50010, USA",42.0611208,-93.6562046
2055,533244040,"2614 CAMDEN DR, Ames, Iowa, USA","2614 Camden Dr, Ames, IA 50010, USA",42.0462649,-93.6436912
2056,531450030,"1303 KENTUCKY AVE, Ames, Iowa, USA","1303 Kentucky Ave, Ames, IA 50014, USA",42.034702,-93.68804999999999
2057,527354040,"2006 POLK DR, Ames, Iowa, USA","2006 Polk Dr, Ames, IA 50010, USA",42.05308170000001,-93.63573319999999
2058,535305120,"1604 CLARK AVE, Ames, Iowa, USA","1604 Clark Ave, Ames, IA 50010, USA",42.0384824,-93.6167542
2059,535151100,"617 BARR DR, Ames, Iowa, USA","617 Barr Dr, Ames, IA 50010, USA",42.0430627,-93.61910879999999
2060,902304040,"721 CLARK AVE, Ames, Iowa, USA","721 Clark Ave, Ames, IA 50010, USA",42.0287102,-93.617328
2061,906392130,"119 HARTFORD DR, Ames, Iowa, USA","119 Hartford Dr, Ames, IA 50014, USA",42.0235053,-93.6893843
2062,528358030,"3115 ASPEN RD, Ames, Iowa, USA","3115 Aspen Rd, Ames, IA 50014, USA",42.05175089999999,-93.6545809
2063,906380210,"5419 DURANT ST, Ames, Iowa, USA","5419 Durant St, Ames, IA 50014, USA",42.0247779,-93.6912668
2064,527452100,"2943 NORTHWESTERN AVE, Ames, Iowa, USA","2943 Northwestern Ave, Ames, IA 50010, USA",42.050247,-93.627669
2065,527450150,"1409 TRUMAN PL, Ames, Iowa, USA","1409 Truman Pl, Ames, IA 50010, USA",42.0526111,-93.628657
2066,907125090,"5405 NORRIS ST, Ames, Iowa, USA","5405 Norris St, Ames, IA 50014, USA",42.0214272,-93.6921387
2067,908130020,"206 DOTSON DR, Ames, Iowa, USA","206 Dotson Dr, Ames, IA 50014, USA",42.0209014,-93.6711378
2068,907194160,"5426 CLEMENS BLVD, Ames, Iowa, USA","5426 Clemens Blvd, Ames, IA 50014, USA",42.01581789999999,-93.69233419999999
2069,907131060,"5311 NORRIS ST, Ames, Iowa, USA","5311 Norris St, Ames, IA 50014, USA",42.0211753,-93.6903553
2070,531363060,"5500 KANSAS DR, Ames, Iowa, USA","5500 Kansas Dr, Ames, IA 50014, USA",42.0377117,-93.6926936
2071,903484110,"1021 LINCOLN WAY, Ames, Iowa, USA","1021 Lincoln Way, Ames, IA 50010, USA",42.0230671,-93.6247684
2072,535402090,"1827 MAXWELL AVE, Ames, Iowa, USA","1827 Maxwell Ave, Ames, IA 50010, USA",42.0403794,-93.6086225
2073,902402010,"212 E 9TH ST, Ames, Iowa, USA","212 E 9th St, Ames, IA 50010, USA",42.0298871,-93.6081476
2074,526355170,"2820 NORTHWOOD DR, Ames, Iowa, USA","2820 Northwood Dr, Ames, IA 50010, USA",42.0501365,-93.6170707
2075,535301160,"1906 WILSON AVE, Ames, Iowa, USA","1906 Wilson Ave, Ames, IA 50010, USA",42.041011,-93.6182199
2076,905480160,"3011 LINCOLN WAY, Ames, Iowa, USA","3011 Lincoln Way, Ames, IA 50014, USA",42.0229414,-93.6592543
2077,527107120,"1948 WYNGATE DR, Ames, Iowa, USA","1948 Wyngate Dr, Ames, IA 50010, USA",42.0612353,-93.6355353
2078,902201140,"1226 CARROLL AVE, Ames, Iowa, USA","1226 Carroll Ave, Ames, IA 50010, USA",42.0341965,-93.60870159999999
2079,534479130,"1323 GRAND AVE, Ames, Iowa, USA","1323 Grand Ave, Ames, IA 50010, USA",42.0354023,-93.62073149999999
2080,528186080,"3102 BURNHAM DR, Ames, Iowa, USA","3102 Burnham Dr, Ames, IA 50010, USA",42.0570238,-93.65274959999999
2081,923225510,"3319 HARCOURT DR, Ames, Iowa, USA","3319 Harcourt Dr, Ames, IA 50010, USA",41.9925986,-93.6042703
2082,535180070,"210 21ST ST, Ames, Iowa, USA","210 21st St, Ames, IA 50010, USA",42.0427059,-93.61292549999999
2083,903456110,"112 N RIVERSIDE DR, Ames, Iowa, USA","112 N Riverside Dr, Ames, IA 50010, USA",42.0233399,-93.6295974
2084,905104030,"4406 ROSS RD, Ames, Iowa, USA","4406 Ross Rd, Ames, IA 50014, USA",42.0319636,-93.6779918
2085,528346050,"3115 VALLEY VIEW RD, Ames, Iowa, USA","3115 Valley View Rd, Ames, IA 50014, USA",42.0522899,-93.65159090000002
2086,906392110,"203 HARTFORD DR, Ames, Iowa, USA","203 Hartford Dr, Ames, IA 50014, USA",42.023949,-93.6894042
2087,535375130,"1516 BURNETT AVE, Ames, Iowa, USA","1516 Burnett Ave, Ames, IA 50010, USA",42.0376711,-93.6153137
2088,527357020,"2953 MONROE DR, Ames, Iowa, USA","2953 Monroe Dr, Ames, IA 50010, USA",42.051075,-93.63534399999999
2089,903227140,"1226 MARSTON AVE, Ames, Iowa, USA","1226 Marston Ave, Ames, IA 50010, USA",42.0342372,-93.62338319999999
2090,534175140,"2111 HAYES AVE 2113, Ames, Iowa, USA","2111 Hayes Ave, Ames, IA 50010, USA",42.042945,-93.6324491
2091,902106140,"1012 GRAND AVE, Ames, Iowa, USA","1012 Grand Ave, Ames, IA 50010, USA",42.0317935,-93.6200191
2092,923228200,"717 MEADOW PL, Ames, Iowa, USA","717 Meadow Pl, Ames, IA 50010, USA",41.9919692,-93.6014709
2093,527353020,"3103 EISENHOWER AVE, Ames, Iowa, USA","3103 Eisenhower Ave, Ames, IA 50010, USA",42.0525533,-93.6377919
2094,907290150,"4619 TWAIN ST, Ames, Iowa, USA","4619 Twain St, Ames, IA 50014, USA",42.016426,-93.68176900000002
2095,535176050,"2305 BROADMOOR AVE, Ames, Iowa, USA","2305 Broadmoor Ave, Ames, IA 50010, USA",42.0449412,-93.61279700000001
2096,528280180,"3820 WESTLAWN DR, Ames, Iowa, USA","3820 Westlawn Dr, Ames, IA 50010, USA",42.0589923,-93.641751
2097,909451150,"1505 LITTLE BLUESTEM CT UNIT 112, Ames, Iowa, USA","1505 Little Bluestem Ct UNIT 112, Ames, IA 50014, USA",42.0095523,-93.64633409999999
2098,906402060,"4925 UTAH DR, Ames, Iowa, USA","4925 Utah Dr, Ames, IA 50014, USA",42.0294016,-93.6854333
2099,527403360,"3304 HOOVER AVE, Ames, Iowa, USA","3304 Hoover Ave, Ames, IA 50010, USA",42.0544215,-93.62999320000002
2100,534176250,"2310 HAYES AVE, Ames, Iowa, USA","2310 Hayes Ave, Ames, IA 50010, USA",42.0449372,-93.6331601
2101,527378020,"1604 JACKSON DR, Ames, Iowa, USA","1604 Jackson Dr, Ames, IA 50010, USA",42.04946340000001,-93.6316954
2102,903455030,"1118 N 3RD ST, Ames, Iowa, USA","1118 N 3rd St, Ames, IA 50010, USA",42.0249939,-93.62615369999999
2103,908275090,"304 S FRANKLIN AVE, Ames, Iowa, USA","304 S Franklin Ave, Ames, IA 50014, USA",42.0190271,-93.6644827
2104,528120110,"3011 BECKLEY ST, Ames, Iowa, USA","3011 Beckley St, Ames, IA 50010, USA",42.0608167,-93.6530166
2105,535450100,"1431 CARROLL AVE, Ames, Iowa, USA","1431 Carroll Ave, Ames, IA 50010, USA",42.0368432,-93.6092951
2106,527301010,"3421 EISENHOWER AVE, Ames, Iowa, USA","3421 Eisenhower Ave, Ames, IA 50010, USA",42.0561842,-93.6383659
2107,535302200,"1920 CLARK AVE, Ames, Iowa, USA","1920 Clark Ave, Ames, IA 50010, USA",42.0418205,-93.6168531
2108,909252220,"508 LYNN AVE, Ames, Iowa, USA","508 Lynn Ave, Ames, IA 50014, USA",42.0176976,-93.64612629999999
2109,923227030,"3207 JEWEL CIR, Ames, Iowa, USA","3207 Jewel Cir, Ames, IA 50010, USA",41.99357819999999,-93.60138219999999
2110,527107240,"2035 WYNGATE DR, Ames, Iowa, USA","2035 Wyngate Dr, Ames, IA 50010, USA",42.0617846,-93.6373262
2111,916226030,"2118 IRONWOOD CT, Ames, Iowa, USA","2118 Ironwood Ct, Ames, IA 50014, USA",42.004365,-93.644808
2112,909178160,"609 STANTON AVE, Ames, Iowa, USA","609 Stanton Ave, Ames, IA 50014, USA",42.0165888,-93.64879909999999
2113,906201022,"1217 IDAHO AVE, Ames, Iowa, USA","1217 Idaho Ave, Ames, IA 50014, USA",42.0342505,-93.68439110000001
2114,908102020,"308 SOUTH DAKOTA AVE, Ames, Iowa, USA","308 S Dakota Ave, Ames, IA 50014, USA",42.0195532,-93.6782692
2115,531380080,"5307 MARYLAND ST, Ames, Iowa, USA","5307 Maryland St, Ames, IA 50014, USA",42.036267,-93.690626
2116,527376100,"1603 TRUMAN DR, Ames, Iowa, USA","1603 Truman Dr, Ames, IA 50010, USA",42.0526375,-93.6314579
2117,905200280,"3514 ANNEAR ST, Ames, Iowa, USA","3514 Annear St, Ames, IA 50014, USA",42.03311050000001,-93.6662652
2118,535402140,"1723 MAXWELL AVE, Ames, Iowa, USA","1723 Maxwell Ave, Ames, IA 50010, USA",42.0397995,-93.60747649999999
2119,905101100,"4004 ONTARIO ST, Ames, Iowa, USA","4004 Ontario St, Ames, IA 50014, USA",42.034254,-93.6728017
2120,527226020,"3920 DAWES DR, Ames, Iowa, USA","3920 Dawes Dr, Ames, IA 50010, USA",42.0598015,-93.6222354
2121,535451230,"1508 CARROLL AVE, Ames, Iowa, USA","1508 Carroll Ave, Ames, IA 50010, USA",42.0371696,-93.6087412
2122,528360050,"2911 RIDGETOP RD, Ames, Iowa, USA","2911 Ridgetop Rd, Ames, IA 50014, USA",42.049242,-93.656633
2123,907265010,"4920 CLEMENS BLVD, Ames, Iowa, USA","4920 Clemens Blvd, Ames, IA 50014, USA",42.01680409999999,-93.6862933
2124,531375140,"5225 KANSAS DR, Ames, Iowa, USA","5225 Kansas Dr, Ames, IA 50014, USA",42.0380008,-93.68991319999999
2125,535125060,"2710 THOMPSON DR, Ames, Iowa, USA","2710 Thompson Dr, Ames, IA 50010, USA",42.04854599999999,-93.6153123
2126,908186060,"3833 MARIGOLD DR, Ames, Iowa, USA","3833 Marigold Dr, Ames, IA 50014, USA",42.019033,-93.6701928
2127,526351030,"620 RIVER OAK DR, Ames, Iowa, USA","620 River Oak Dr, Ames, IA 50010, USA",42.0525533,-93.61881199999999
2128,535451100,"1421 STAFFORD AVE, Ames, Iowa, USA","1421 Stafford Ave, Ames, IA 50010, USA",42.0365316,-93.6081476
2129,905451050,"321 CRANE AVE, Ames, Iowa, USA","321 Crane Ave, Ames, IA 50014, USA",42.025672,-93.666574
2130,905226080,"1107 SCOTT AVE, Ames, Iowa, USA","1107 Scott Ave, Ames, IA 50014, USA",42.032918,-93.6609129
2131,924151050,"3702 JEWEL DR, Ames, Iowa, USA","3702 Jewel Dr, Ames, IA 50010, USA",41.989239,-93.5998195
2132,903232190,"1028 MARSTON AVE, Ames, Iowa, USA","1028 Marston Ave, Ames, IA 50010, USA",42.032115,-93.62330399999999
2133,905103130,"4101 ROSS RD, Ames, Iowa, USA","4101 Ross Rd, Ames, IA 50014, USA",42.0324626,-93.67446559999999
2134,902427140,"429 E 6TH ST, Ames, Iowa, USA","429 E 6th St, Ames, IA 50010, USA",42.0272693,-93.6041516
2135,535152050,"2231 CLARK AVE, Ames, Iowa, USA","2231 Clark Ave, Ames, IA 50010, USA",42.044782,-93.61786219999999
2136,907262070,"805 TENNYSON AVE, Ames, Iowa, USA","805 Tennyson Ave, Ames, IA 50014, USA",42.0161075,-93.68813600000001
2137,527327080,"3411 BUCHANAN CT, Ames, Iowa, USA","3411 Buchanan Ct, Ames, IA 50010, USA",42.0555349,-93.6314501
2138,527146030,"4131 STONE BROOKE RD, Ames, Iowa, USA","4131 Stone Brooke Rd, Ames, IA 50010, USA",42.060878,-93.63298700000001
2139,903427120,"810 HODGE AVE, Ames, Iowa, USA","810 Hodge Ave, Ames, IA 50010, USA",42.0292799,-93.62132509999999
2140,533352075,"2905 ONTARIO ST 2907, Ames, Iowa, USA","2905 Ontario St, Ames, IA 50014, USA",42.034953,-93.6575314
2141,907265030,"4908 CLEMENS BLVD, Ames, Iowa, USA","4908 Clemens Blvd, Ames, IA 50014, USA",42.016742,-93.68581770000002
2142,531380110,"5221 MARYLAND ST, Ames, Iowa, USA","5221 Maryland St, Ames, IA 50014, USA",42.0361398,-93.68991940000001
2143,903232100,"1015 ROOSEVELT AVE, Ames, Iowa, USA","1015 Roosevelt Ave, Ames, IA 50010, USA",42.0318222,-93.6227895
2144,909428180,"2118 GREENBRIAR CIR, Ames, Iowa, USA","2118 Greenbriar Cir, Ames, IA 50014, USA",42.0124255,-93.64177079999999
2145,534476150,"1315 MARSTON AVE, Ames, Iowa, USA","1315 Marston Ave, Ames, IA 50010, USA",42.0352428,-93.6239571
2146,527378010,"1608 JACKSON DR, Ames, Iowa, USA","1608 Jackson Dr, Ames, IA 50010, USA",42.0494547,-93.63197249999999
2147,924100040,"3412 JEWEL DR, Ames, Iowa, USA","3412 Jewel Dr, Ames, IA 50010, USA",41.991493,-93.59986599999999
2148,909275020,"2144 SUNSET DR 2146, Ames, Iowa, USA","2144 Sunset Dr, Ames, IA 50014, USA",42.0199629,-93.6435328
2149,909101190,"217 S HYLAND AVE, Ames, Iowa, USA","217 S Hyland Ave, Ames, IA 50014, USA",42.0212724,-93.6558482
2150,903206120,"901 RIDGEWOOD AVE, Ames, Iowa, USA","901 Ridgewood Ave, Ames, IA 50010, USA",42.0303255,-93.62615369999999
2151,904301410,"540 FOREST GLEN, Ames, Iowa, USA","540 Forest Glen, Ames, IA 50014, USA",42.0277831,-93.6601386
2152,907295040,"618 DOYLE AVE, Ames, Iowa, USA","618 Doyle Ave, Ames, IA 50014, USA",42.0170299,-93.6792399
2153,907176010,"5249 THACKERAY DR, Ames, Iowa, USA","5249 Thackeray Dr, Ames, IA 50014, USA",42.0188583,-93.6903157
2154,905100060,"1207 ARIZONA AVE, Ames, Iowa, USA","1207 Arizona Ave, Ames, IA 50014, USA",42.0335224,-93.6757533
2155,532376110,"3805 TORONTO ST, Ames, Iowa, USA","3805 Toronto St, Ames, IA 50014, USA",42.0357046,-93.6697116
2156,914460020,"307 CRYSTAL ST, Ames, Iowa, USA","307 Crystal St, Ames, IA 50010, USA",41.99536639999999,-93.60723759999999
2157,528188020,"3712 CHILTON AVE, Ames, Iowa, USA","3712 Chilton Ave, Ames, IA 50010, USA",42.0574497,-93.6508369
2158,527454200,"1139 JOHNSON ST, Ames, Iowa, USA","1139 Johnson St, Ames, IA 50010, USA",42.049349,-93.62676499999999
2159,527454200,"1139 JOHNSON ST, Ames, Iowa, USA","1139 Johnson St, Ames, IA 50010, USA",42.049349,-93.62676499999999
2160,528482030,"2416 KINGSTON DR, Ames, Iowa, USA","2416 Kingston Dr, Ames, IA 50010, USA",42.0520033,-93.6411374
2161,907280100,"4521 CLEMENS BLVD, Ames, Iowa, USA","4521 Clemens Blvd, Ames, IA 50014, USA",42.0181688,-93.67987389999999
2162,527110080,"2006 WYNGATE DR, Ames, Iowa, USA","2006 Wyngate Dr, Ames, IA 50010, USA",42.0617016,-93.63614
2163,528118090,"3316 PRESTON CIR, Ames, Iowa, USA","3316 Preston Cir, Ames, IA 50010, USA",42.0601402,-93.65729379999999
2164,535105110,"2511 KELLOGG AVE, Ames, Iowa, USA","2511 Kellogg Ave, Ames, IA 50010, USA",42.047007,-93.6158835
2165,526354020,"2919 NORTHWOOD DR, Ames, Iowa, USA","2919 Northwood Dr, Ames, IA 50010, USA",42.0509662,-93.6177039
2166,535477130,"1412 MEADOWLANE AVE, Ames, Iowa, USA","1412 Meadowlane Ave, Ames, IA 50010, USA",42.035832,-93.603466
