,PID,Address,Coords4,latitude,longitude,gps,SalePrice,AvgPrice-0.25,AvgPrice-0.5
1921,535376010,"218 16TH ST, Ames, Iowa, USA","218 16th St, Ames, IA 50010, USA",42.0381084,-93.6132916,"(42.0381084, -93.6132916)",103200,125582.0,134718.65492957746
1922,527359070,"2850 MONROE DR, Ames, Iowa, USA","2850 Monroe Dr, Ames, IA 50010, USA",42.0498649,-93.634181,"(42.0498649, -93.634181)",205000,187213.63636363635,177983.0826446281
1923,902134060,"909 KELLOGG AVE, Ames, Iowa, USA","909 Kellogg Ave, Ames, IA 50010, USA",42.0306255,-93.6141622,"(42.0306255, -93.6141622)",96900,132091.30985915492,126547.56106870229
1924,527404150,"3214 NIXON AVE, Ames, Iowa, USA","3214 Nixon Ave, Ames, IA 50010, USA",42.0539096,-93.6278558,"(42.0539096, -93.6278558)",110000,132394.375,172767.74162679425
1925,534475100,"1411 CURTISS AVE, Ames, Iowa, USA","1411 Curtiss Ave, Ames, IA 50010, USA",42.0360602,-93.6249861,"(42.0360602, -93.6249861)",128000,129022.03947368421,134041.72427983538
1926,528363110,"3118 ASPEN RD, Ames, Iowa, USA","3118 Aspen Rd, Ames, IA 50014, USA",42.0513298,-93.6544621,"(42.0513298, -93.6544621)",350000,327114.375,285936.98387096776
1927,916460020,"2810 WHITE OAK DR, Ames, Iowa, USA","2810 White Oak Dr, Ames, IA 50014, USA",41.9969919,-93.6464233,"(41.9969919, -93.6464233)",178000,217203.2258064516,246370.95652173914
1928,528142140,"3113 HARRISON RD, Ames, Iowa, USA","3113 Harrison Rd, Ames, IA 50010, USA",42.059902,-93.6544621,"(42.059902, -93.6544621)",316000,327048.24742268043,313822.68707482994
1929,906392070,"5322 DURANT ST, Ames, Iowa, USA","5322 Durant St, Ames, IA 50014, USA",42.0243324,-93.6900977,"(42.0243324, -93.6900977)",194500,202376.64583333334,192347.5939849624
1930,904101110,"1115 HYLAND AVE, Ames, Iowa, USA","1115 Hyland Ave, Ames, IA 50014, USA",42.0324513,-93.6560231,"(42.0324513, -93.6560231)",173000,147763.33333333334,174033.33333333334
1931,907412070,"4817 WALLER ST, Ames, Iowa, USA","4817 Waller St, Ames, IA 50014, USA",42.0139304,-93.6849261,"(42.0139304, -93.6849261)",210000,194461.6875,202859.80981595092
1932,903201080,"1111 ORCHARD DR, Ames, Iowa, USA","1111 Orchard Dr, Ames, IA 50010, USA",42.0333972,-93.6279745,"(42.0333972, -93.6279745)",205000,124699.20634920635,134952.64285714287
1933,534401120,"1311 COOLIDGE DR, Ames, Iowa, USA","1311 Coolidge Dr, Ames, IA 50010, USA",42.03924629999999,-93.6274599,"(42.03924629999999, -93.6274599)",163500,144070.10869565216,141058.77248677248
1934,902207140,"925 MAXWELL AVE, Ames, Iowa, USA","925 Maxwell Ave, Ames, IA 50010, USA",42.03111570000001,-93.6071585,"(42.03111570000001, -93.6071585)",105900,124711.42222222222,127752.56593406593
1935,908127040,"205 DOTSON DR, Ames, Iowa, USA","205 Dotson Dr, Ames, IA 50014, USA",42.0208251,-93.6717122,"(42.0208251, -93.6717122)",94750,140584.88372093023,145106.07086614173
1936,531376070,"1520 CALIFORNIA AVE, Ames, Iowa, USA","1520 California Ave, Ames, IA 50014, USA",42.0374973,-93.6909498,"(42.0374973, -93.6909498)",170000,178717.50980392157,178340.41772151898
1937,903456090,"102 N RIVERSIDE DR, Ames, Iowa, USA","102 N Riverside Dr, Ames, IA 50010, USA",42.0229921,-93.6295974,"(42.0229921, -93.6295974)",84500,118771.74509803922,123122.0375
1938,527301170,"2322 BUCHANAN DR, Ames, Iowa, USA","2322 Buchanan Dr, Ames, IA 50010, USA",42.0560047,-93.6391578,"(42.0560047, -93.6391578)",215000,209165.4024390244,207558.8615916955
1939,528240130,"4002 BRICKMAN AVE, Ames, Iowa, USA","4002 Brickman Ave, Ames, IA 50010, USA",42.0610784,-93.6423252,"(42.0610784, -93.6423252)",185088,192768.3142857143,203285.16666666666
1940,528275070,"3813 WESTLAWN DR, Ames, Iowa, USA","3813 Westlawn Dr, Ames, IA 50010, USA",42.0588913,-93.6425033,"(42.0588913, -93.6425033)",236000,193759.83333333334,209582.52434456928
1941,904302010,"2822 OAKLAND ST 2824, Ames, Iowa, USA","2822 Oakland St, Ames, IA 50014, USA",42.0278676,-93.6568185,"(42.0278676, -93.6568185)",108500,136778.57142857142,137477.08333333334
1942,902306120,"621 CLARK AVE, Ames, Iowa, USA","621 Clark Ave, Ames, IA 50010, USA",42.0277082,-93.6172488,"(42.0277082, -93.6172488)",129400,127761.59183673469,127433.80882352941
1943,534251030,"2233 MCKINLEY CT, Ames, Iowa, USA","2233 McKinley Ct, Ames, IA 50010, USA",42.0438487,-93.6284891,"(42.0438487, -93.6284891)",172500,163897.27272727274,155311.0
1944,902406020,"321 E 6TH ST, Ames, Iowa, USA","321 E 6th St, Ames, IA 50010, USA",42.0272509,-93.6059715,"(42.0272509, -93.6059715)",110000,128885.41666666667,126667.91025641025
1945,906392080,"5318 DURANT ST, Ames, Iowa, USA","5318 Durant St, Ames, IA 50014, USA",42.02435750000001,-93.6899194,"(42.02435750000001, -93.6899194)",175900,205415.0888888889,192756.19402985074
1946,534175080,"2219 HAYES AVE, Ames, Iowa, USA","2219 Hayes Ave, Ames, IA 50010, USA",42.044085,-93.6332392,"(42.044085, -93.6332392)",213250,189592.09677419355,171329.1134751773
1947,533242080,"2317 CAMDEN DR, Ames, Iowa, USA","2317 Camden Dr, Ames, IA 50010, USA",42.0462854,-93.6406029,"(42.0462854, -93.6406029)",204000,205928.92857142858,210888.50515463916
1948,914474020,"3001 SAPPHIRE CIR, Ames, Iowa, USA","3001 Sapphire Cir, Ames, IA 50010, USA",41.99575979999999,-93.603934,"(41.99575979999999, -93.603934)",209000,164261.70212765958,148305.76576576577
1949,534129040,"2522 PIERCE AVE, Ames, Iowa, USA","2522 Pierce Ave, Ames, IA 50010, USA",42.0462716,-93.6324871,"(42.0462716, -93.6324871)",218500,178990.53191489363,163229.62686567163
1950,535402270,"113 E O NEIL DR, Ames, Iowa, USA","113 E O'Neil Dr, Ames, IA 50010, USA",42.0404107,-93.6100865,"(42.0404107, -93.6100865)",163000,143355.1724137931,136812.9189189189
1951,535353060,"1317 WILSON AVE, Ames, Iowa, USA","1317 Wilson Ave, Ames, IA 50010, USA",42.0352502,-93.618812,"(42.0352502, -93.618812)",102900,129302.5,128939.667752443
1952,534475250,"1428 NORTHWESTERN AVE, Ames, Iowa, USA","1428 Northwestern Ave, Ames, IA 50010, USA",42.0368951,-93.6254611,"(42.0368951, -93.6254611)",175000,128529.4776119403,133960.4872881356
1953,527425025,"1012 TOP O HOLLOW RD, Ames, Iowa, USA","1012 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0563238,-93.6247684,"(42.0563238, -93.6247684)",128000,145702.77777777778,177717.17532467534
1954,902205140,"1130 STAFFORD AVE, Ames, Iowa, USA","1130 Stafford Ave, Ames, IA 50010, USA",42.0330324,-93.6076333,"(42.0330324, -93.6076333)",107900,118403.77142857143,129239.75688073394
1955,906475200,"4927 WESTBEND DR, Ames, Iowa, USA","4927 Westbend Dr, Ames, IA 50014, USA",42.026138,-93.6843911,"(42.026138, -93.6843911)",280000,248360.66666666666,194551.75694444444
1956,909251090,"515 LYNN AVE, Ames, Iowa, USA","515 Lynn Ave, Ames, IA 50014, USA",42.0173709,-93.6466806,"(42.0173709, -93.6466806)",191000,164625.2033898305,177490.28828828828
1957,535155110,"425 20TH ST, Ames, Iowa, USA","425 20th St, Ames, IA 50010, USA",42.0423226,-93.6168531,"(42.0423226, -93.6168531)",139400,142052.4714285714,141941.6563876652
1958,527403310,"1413 WHEELER ST, Ames, Iowa, USA","1413 Wheeler St, Ames, IA 50010, USA",42.0535196,-93.6298151,"(42.0535196, -93.6298151)",155000,136969.87179487178,172323.14159292035
1959,527162080,"3813 EISENHOWER AVE, Ames, Iowa, USA","3813 Eisenhower Ave, Ames, IA 50010, USA",42.0587538,-93.6383066,"(42.0587538, -93.6383066)",178750,189356.099009901,215184.780669145
1960,905325030,"3721 WOODLAND ST, Ames, Iowa, USA","3721 Woodland St, Ames, IA 50014, USA",42.0267585,-93.6698106,"(42.0267585, -93.6698106)",260000,160264.2857142857,157782.8148148148
1961,533253160,"2056 PINEHURST DR, Ames, Iowa, USA","2056 Pinehurst Dr, Ames, IA 50010, USA",42.0434918,-93.6487205,"(42.0434918, -93.6487205)",170000,228154.05405405405,222184.85714285713
1962,907125120,"5423 NORRIS ST, Ames, Iowa, USA","5423 Norris St, Ames, IA 50014, USA",42.0214429,-93.6928521,"(42.0214429, -93.6928521)",126000,182721.64864864864,198473.24675324676
1963,903457040,"1212 N 2ND ST, Ames, Iowa, USA","1212 N 2nd St, Ames, IA 50010, USA",42.0238323,-93.6274599,"(42.0238323, -93.6274599)",161000,118385.42857142857,128805.92631578947
1964,902325160,"828 BURNETT AVE, Ames, Iowa, USA","828 Burnett Ave, Ames, IA 50010, USA",42.029975,-93.615191,"(42.029975, -93.615191)",79000,131445.96,126749.46124031008
1965,528235050,"3915 BRICKMAN AVE, Ames, Iowa, USA","3915 Brickman Ave, Ames, IA 50010, USA",42.0606064,-93.64287,"(42.0606064, -93.64287)",183200,193729.54205607477,203857.9525862069
1966,528478040,"2413 KINGSTON DR, Ames, Iowa, USA","2413 Kingston Dr, Ames, IA 50010, USA",42.0523771,-93.6409196,"(42.0523771, -93.6409196)",250000,248457.35897435897,210515.80078125
1967,528240040,"4003 WESTLAWN DR, Ames, Iowa, USA","4003 Westlawn Dr, Ames, IA 50010, USA",42.0609627,-93.6417115,"(42.0609627, -93.6417115)",176000,191700.7435897436,204247.53125
1968,528178090,"3210 FOXLEY DR, Ames, Iowa, USA","3210 Foxley Dr, Ames, IA 50010, USA",42.0584344,-93.6556898,"(42.0584344, -93.6556898)",370000,331537.51948051946,319511.3461538461
1969,923277080,"3917 VIOLA MAE AVE, Ames, Iowa, USA","3917 Viola Mae Ave, Ames, IA 50010, USA",41.9869631,-93.6041322,"(41.9869631, -93.6041322)",134500,143127.4193548387,133919.06542056074
1970,903235010,"1020 10TH ST, Ames, Iowa, USA","1020 10th St, Ames, IA 50010, USA",42.0310707,-93.6245705,"(42.0310707, -93.6245705)",128000,131746.46078431373,130400.57620817843
1971,923275010,"500 GARDEN RD, Ames, Iowa, USA","500 Garden Rd, Ames, IA 50010, USA",41.9897478,-93.6051802,"(41.9897478, -93.6051802)",135000,125606.50602409638,143190.8661417323
1972,528439060,"2523 YORKSHIRE ST, Ames, Iowa, USA","2523 Yorkshire St, Ames, IA 50010, USA",42.053347,-93.643216,"(42.053347, -93.643216)",245000,257039.76923076922,218062.4962406015
1973,907290140,"4617 TWAIN ST, Ames, Iowa, USA","4617 Twain St, Ames, IA 50014, USA",42.016426,-93.681633,"(42.016426, -93.681633)",131500,212840.41176470587,187159.89285714287
1974,535126100,"2407 DUFF AVE, Ames, Iowa, USA","2407 Duff Ave, Ames, IA 50010, USA",42.0459891,-93.6144787,"(42.0459891, -93.6144787)",110000,163265.5185185185,153040.64539007092
1975,535325320,"211 16TH ST, Ames, Iowa, USA","211 16th St, Ames, IA 50010, USA",42.0385034,-93.6130146,"(42.0385034, -93.6130146)",115000,126906.41025641025,135493.20714285714
1976,527226010,"3906 DAWES DR, Ames, Iowa, USA","3906 Dawes Dr, Ames, IA 50010, USA",42.0593843,-93.6219979,"(42.0593843, -93.6219979)",169000,133340.9090909091,216444.2394366197
1977,535354130,"1313 CLARK AVE, Ames, Iowa, USA","1313 Clark Ave, Ames, IA 50010, USA",42.03500469999999,-93.6174071,"(42.03500469999999, -93.6174071)",127000,128623.37662337662,127094.06790123456
1978,909101070,"2908 WOOD ST, Ames, Iowa, USA","2908 Wood St, Ames, IA 50014, USA",42.02191120000001,-93.6576304,"(42.02191120000001, -93.6576304)",58500,103796.7741935484,124108.69158878505
1979,905201030,"1235 MICHIGAN AVE, Ames, Iowa, USA","1235 Michigan Ave, Ames, IA 50014, USA",42.03421300000001,-93.6637895,"(42.03421300000001, -93.6637895)",85000,154189.70588235295,166219.82258064515
1980,923203190,"3410 EMERALD DR, Ames, Iowa, USA","3410 Emerald Dr, Ames, IA 50010, USA",41.9915205,-93.6078311,"(41.9915205, -93.6078311)",165000,137897.22222222222,145743.20895522388
1981,535383100,"1316 DOUGLAS AVE, Ames, Iowa, USA","1316 Douglas Ave, Ames, IA 50010, USA",42.0352109,-93.611878,"(42.0352109, -93.611878)",106250,119833.72093023256,129975.22789115646
1982,531376030,"1422 CALIFORNIA AVE, Ames, Iowa, USA","1422 California Ave, Ames, IA 50014, USA",42.0368182,-93.6910489,"(42.0368182, -93.6910489)",184000,177761.40384615384,178911.1625
1983,902206130,"129 E 9TH ST, Ames, Iowa, USA","129 E 9th St, Ames, IA 50010, USA",42.0303221,-93.6090577,"(42.0303221, -93.6090577)",119000,133086.9814814815,125504.34358974358
1984,532478020,"1616 AMHERST DR, Ames, Iowa, USA","1616 Amherst Dr, Ames, IA 50014, USA",42.0373036,-93.6595315,"(42.0373036, -93.6595315)",275000,203944.44444444444,171155.10204081633
1985,532377140,"1308 ALBERTA AVE, Ames, Iowa, USA","1308 Alberta Ave, Ames, IA 50014, USA",42.0349142,-93.6732969,"(42.0349142, -93.6732969)",128500,133430.11428571428,148635.22463768115
1986,528458060,"2822 ASPEN RD, Ames, Iowa, USA","2822 Aspen Rd, Ames, IA 50010, USA",42.0508635,-93.6472548,"(42.0508635, -93.6472548)",229800,226178.5344827586,248480.69957081546
1987,533350020,"3128 KINGMAN RD, Ames, Iowa, USA","3128 Kingman Rd, Ames, IA 50014, USA",42.036383,-93.6587196,"(42.036383, -93.6587196)",373000,181983.92857142858,168732.0
1988,904301100,"2912 OAKLAND ST, Ames, Iowa, USA","2912 Oakland St, Ames, IA 50014, USA",42.02791209999999,-93.6578482,"(42.02791209999999, -93.6578482)",159900,154794.11764705883,140918.45454545456
1989,535403010,"104 E O NEIL DR, Ames, Iowa, USA","104 E O'Neil Dr, Ames, IA 50010, USA",42.0399946,-93.6104228,"(42.0399946, -93.6104228)",139000,140188.33333333334,135866.38260869565
1990,923277030,"3819 VIOLA MAE AVE, Ames, Iowa, USA","3819 Viola Mae Ave, Ames, IA 50010, USA",41.9877907,-93.6040922,"(41.9877907, -93.6040922)",130500,146646.25,134584.14414414414
1991,527184110,"1512 STONE BROOKE RD, Ames, Iowa, USA","1512 Stone Brooke Rd, Ames, IA 50010, USA",42.059666,-93.6310628,"(42.059666, -93.6310628)",212000,281473.57446808513,203993.20430107528
1992,535152060,"2225 CLARK AVE, Ames, Iowa, USA","2225 Clark Ave, Ames, IA 50010, USA",42.0445503,-93.6178622,"(42.0445503, -93.6178622)",139000,144542.47826086957,148239.67676767678
1993,527166010,"2218 WINDFIELD DR, Ames, Iowa, USA","2218 Windfield Dr, Ames, IA 50010, USA",42.0579764,-93.6396922,"(42.0579764, -93.6396922)",225000,190915.0099009901,212191.07246376813
1994,903206170,"914 BROOKRIDGE AVE, Ames, Iowa, USA","914 Brookridge Ave, Ames, IA 50010, USA",42.0309822,-93.6273808,"(42.0309822, -93.6273808)",210000,140724.53424657535,131329.57777777777
1995,534226120,"2514 MELROSE AVE, Ames, Iowa, USA","2514 Melrose Ave, Ames, IA 50010, USA",42.0469112,-93.6244518,"(42.0469112, -93.6244518)",117500,139463.42857142858,149246.90086206896
1996,527355060,"1942 STEVENSON DR, Ames, Iowa, USA","1942 Stevenson Dr, Ames, IA 50010, USA",42.0522459,-93.6352978,"(42.0522459, -93.6352978)",188900,197205.08474576272,190539.0766283525
1997,909282060,"2048 CESSNA ST, Ames, Iowa, USA","2048 Cessna St, Ames, IA 50014, USA",42.01577,-93.6417115,"(42.01577, -93.6417115)",199500,199253.7037037037,181220.19130434783
1998,527127150,"1818 WATERBURY CIR, Ames, Iowa, USA","1818 Waterbury Cir, Ames, IA 50010, USA",42.062634,-93.633282,"(42.062634, -93.633282)",213500,230453.52631578947,223521.6923076923
1999,528365070,"3145 SYCAMORE RD, Ames, Iowa, USA","3145 Sycamore Rd, Ames, IA 50014, USA",42.0497113,-93.655571,"(42.0497113, -93.655571)",260000,329741.6129032258,293576.0571428572
2000,909475140,"2100 ASHMORE DR, Ames, Iowa, USA","2100 Ashmore Dr, Ames, IA 50014, USA",42.010608,-93.6411967,"(42.010608, -93.6411967)",289000,227980.7894736842,202265.0
2001,906380190,"5407 DURANT ST, Ames, Iowa, USA","5407 Durant St, Ames, IA 50014, USA",42.0247732,-93.6908111,"(42.0247732, -93.6908111)",206000,209996.89743589744,188748.58333333334
2002,535177110,"2130 DUFF AVE, Ames, Iowa, USA","2130 Duff Ave, Ames, IA 50010, USA",42.0441264,-93.6123023,"(42.0441264, -93.6123023)",174850,149623.0625,148289.3625730994
2003,527401160,"1104 TOP O HOLLOW RD, Ames, Iowa, USA","1104 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0564048,-93.6258767,"(42.0564048, -93.6258767)",136000,160029.33333333334,179238.68902439025
2004,902400110,"804 DUFF AVE, Ames, Iowa, USA","804 Duff Ave, Ames, IA 50010, USA",42.0293253,-93.6100469,"(42.0293253, -93.6100469)",475000,127664.23214285714,123790.20670391062
2005,527353080,"2141 STEVENSON DR, Ames, Iowa, USA","2141 Stevenson Dr, Ames, IA 50010, USA",42.0528347,-93.6386629,"(42.0528347, -93.6386629)",197000,239632.0,205712.66798418973
2006,534278170,"803 FURMAN DR, Ames, Iowa, USA","803 Furman Dr, Ames, IA 50010, USA",42.0451135,-93.6214438,"(42.0451135, -93.6214438)",137500,138243.16393442624,150178.75438596492
2007,533252020,"2824 GREENSBORO DR, Ames, Iowa, USA","2824 Greensboro Dr, Ames, IA 50010, USA",42.04381799999999,-93.647546,"(42.04381799999999, -93.647546)",165000,206945.4716981132,219727.66666666666
2008,923202220,"3312 S DUFF AVE, Ames, Iowa, USA","3312 S Duff Ave, Ames, IA 50010, USA",41.992718,-93.6097106,"(41.992718, -93.6097106)",130000,160926.0,143299.9180327869
2009,907251100,"526 SMILEY AVE, Ames, Iowa, USA","526 Smiley Ave, Ames, IA 50014, USA",42.017237,-93.687431,"(42.017237, -93.687431)",255000,210935.0673076923,192738.3537735849
2010,535451190,"1422 CARROLL AVE, Ames, Iowa, USA","1422 Carroll Ave, Ames, IA 50010, USA",42.036524,-93.6086569,"(42.036524, -93.6086569)",109500,128578.0,131303.16888888887
2011,902103150," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.6319131,"(42.0307812, -93.6319131)",122600,163317.0,131485.7288135593
2012,902128020,"314 12TH ST, Ames, Iowa, USA","314 12th St, Ames, IA 50010, USA",42.0330456,-93.6145974,"(42.0330456, -93.6145974)",105000,123836.54098360655,127029.84782608696
2013,911102090,"233 WASHINGTON AVE, Ames, Iowa, USA","233 Washington Ave, Ames, IA 50010, USA",42.0203795,-93.6156263,"(42.0203795, -93.6156263)",89000,82388.875,89842.58333333333
2014,903425340,"722 RIDGEWOOD AVE, Ames, Iowa, USA","722 Ridgewood Ave, Ames, IA 50010, USA",42.0285558,-93.6253028,"(42.0285558, -93.6253028)",129000,138841.98113207548,130781.60515021459
2015,527402200,"3328 JEFFERSON CIR, Ames, Iowa, USA","3328 Jefferson Cir, Ames, IA 50010, USA",42.055214,-93.6256788,"(42.055214, -93.6256788)",149000,129742.85714285714,175747.64534883722
2016,527301080,"2101 BUCHANAN DR, Ames, Iowa, USA","2101 Buchanan Dr, Ames, IA 50010, USA",42.0545076,-93.638267,"(42.0545076, -93.638267)",182900,232911.61666666667,202666.9035714286
2017,923275140,"3803 MINNETONKA AVE, Ames, Iowa, USA","3803 Minnetonka Ave, Ames, IA 50010, USA",41.9883532,-93.6040329,"(41.9883532, -93.6040329)",112000,136877.25490196078,137845.5652173913
2018,535475010,"1537 LINDEN DR, Ames, Iowa, USA","1537 Linden Dr, Ames, IA 50010, USA",42.0379953,-93.6052,"(42.0379953, -93.6052)",144750,143769.45205479453,131960.4596273292
2019,532354230,"1332 ARIZONA AVE, Ames, Iowa, USA","1332 Arizona Ave, Ames, IA 50014, USA",42.035629,-93.675683,"(42.035629, -93.675683)",122000,131525.0,155734.52739726027
2020,528150040,"3210 WESTON DR, Ames, Iowa, USA","3210 Weston Dr, Ames, IA 50010, USA",42.0611208,-93.6562046,"(42.0611208, -93.6562046)",372000,360383.1038961039,314428.7175572519
2021,533244040,"2614 CAMDEN DR, Ames, Iowa, USA","2614 Camden Dr, Ames, IA 50010, USA",42.0462649,-93.6436912,"(42.0462649, -93.6436912)",312500,196211.875,218360.2824858757
2022,531450030,"1303 KENTUCKY AVE, Ames, Iowa, USA","1303 Kentucky Ave, Ames, IA 50014, USA",42.034702,-93.68805,"(42.034702, -93.68805)",175000,184339.88333333333,190283.70754716982
2023,527354040,"2006 POLK DR, Ames, Iowa, USA","2006 Polk Dr, Ames, IA 50010, USA",42.05308170000001,-93.6357332,"(42.05308170000001, -93.6357332)",241500,195193.26923076922,192024.025
2024,535305120,"1604 CLARK AVE, Ames, Iowa, USA","1604 Clark Ave, Ames, IA 50010, USA",42.0384824,-93.6167542,"(42.0384824, -93.6167542)",155000,131772.12121212122,133374.35333333333
2025,535151100,"617 BARR DR, Ames, Iowa, USA","617 Barr Dr, Ames, IA 50010, USA",42.0430627,-93.6191088,"(42.0430627, -93.6191088)",131000,138466.6338028169,146434.17857142858
2026,902304040,"721 CLARK AVE, Ames, Iowa, USA","721 Clark Ave, Ames, IA 50010, USA",42.0287102,-93.617328,"(42.0287102, -93.617328)",117500,129267.74603174604,130040.61160714286
2027,906392130,"119 HARTFORD DR, Ames, Iowa, USA","119 Hartford Dr, Ames, IA 50014, USA",42.0235053,-93.6893843,"(42.0235053, -93.6893843)",173000,197021.94642857142,199309.75308641975
2028,528358030,"3115 ASPEN RD, Ames, Iowa, USA","3115 Aspen Rd, Ames, IA 50014, USA",42.05175089999999,-93.6545809,"(42.05175089999999, -93.6545809)",350000,335499.79591836734,292077.73076923075
2029,906380210,"5419 DURANT ST, Ames, Iowa, USA","5419 Durant St, Ames, IA 50014, USA",42.0247779,-93.6912668,"(42.0247779, -93.6912668)",200000,212485.9189189189,190249.39655172414
2030,527452100,"2943 NORTHWESTERN AVE, Ames, Iowa, USA","2943 Northwestern Ave, Ames, IA 50010, USA",42.050247,-93.627669,"(42.050247, -93.627669)",128000,129249.3670886076,152385.02272727274
2031,527450150,"1409 TRUMAN PL, Ames, Iowa, USA","1409 Truman Pl, Ames, IA 50010, USA",42.0526111,-93.628657,"(42.0526111, -93.628657)",113000,134092.44186046513,167277.46575342465
2032,907125090,"5405 NORRIS ST, Ames, Iowa, USA","5405 Norris St, Ames, IA 50014, USA",42.0214272,-93.6921387,"(42.0214272, -93.6921387)",159000,183368.39215686274,196407.15151515152
2033,908130020,"206 DOTSON DR, Ames, Iowa, USA","206 Dotson Dr, Ames, IA 50014, USA",42.0209014,-93.6711378,"(42.0209014, -93.6711378)",117250,140564.63414634147,142503.82926829267
2034,907194160,"5426 CLEMENS BLVD, Ames, Iowa, USA","5426 Clemens Blvd, Ames, IA 50014, USA",42.01581789999999,-93.6923342,"(42.01581789999999, -93.6923342)",203000,203840.44680851063,198438.5945945946
2035,907131060,"5311 NORRIS ST, Ames, Iowa, USA","5311 Norris St, Ames, IA 50014, USA",42.0211753,-93.6903553,"(42.0211753, -93.6903553)",175000,180106.63636363635,201583.57894736843
2036,531363060,"5500 KANSAS DR, Ames, Iowa, USA","5500 Kansas Dr, Ames, IA 50014, USA",42.0377117,-93.6926936,"(42.0377117, -93.6926936)",141000,178947.45238095237,172808.35211267605
2037,903484110,"1021 LINCOLN WAY, Ames, Iowa, USA","1021 Lincoln Way, Ames, IA 50010, USA",42.0230671,-93.6247684,"(42.0230671, -93.6247684)",116000,116760.89795918367,124902.73958333333
2038,535402090,"1827 MAXWELL AVE, Ames, Iowa, USA","1827 Maxwell Ave, Ames, IA 50010, USA",42.0403794,-93.6086225,"(42.0403794, -93.6086225)",154000,148685.9649122807,136310.28292682927
2039,902402010,"212 E 9TH ST, Ames, Iowa, USA","212 E 9th St, Ames, IA 50010, USA",42.0298871,-93.6081476,"(42.0298871, -93.6081476)",149700,133482.88679245283,125094.49132947977
2040,526355170,"2820 NORTHWOOD DR, Ames, Iowa, USA","2820 Northwood Dr, Ames, IA 50010, USA",42.0501365,-93.6170707,"(42.0501365, -93.6170707)",244000,181456.94444444444,155921.39285714287
2041,535301160,"1906 WILSON AVE, Ames, Iowa, USA","1906 Wilson Ave, Ames, IA 50010, USA",42.041011,-93.6182199,"(42.041011, -93.6182199)",128600,139095.4347826087,139429.70517928287
2042,905480160,"3011 LINCOLN WAY, Ames, Iowa, USA","3011 Lincoln Way, Ames, IA 50014, USA",42.0229414,-93.6592543,"(42.0229414, -93.6592543)",91500,105197.43589743589,127578.58407079647
2043,527107120,"1948 WYNGATE DR, Ames, Iowa, USA","1948 Wyngate Dr, Ames, IA 50010, USA",42.0612353,-93.6355353,"(42.0612353, -93.6355353)",202000,203090.01408450704,215054.75799086757
2044,902201140,"1226 CARROLL AVE, Ames, Iowa, USA","1226 Carroll Ave, Ames, IA 50010, USA",42.0341965,-93.6087016,"(42.0341965, -93.6087016)",147000,117307.05747126437,130610.81404958677
2045,534479130,"1323 GRAND AVE, Ames, Iowa, USA","1323 Grand Ave, Ames, IA 50010, USA",42.0354023,-93.6207315,"(42.0354023, -93.6207315)",133000,131120.0,129362.2154340836
2046,528186080,"3102 BURNHAM DR, Ames, Iowa, USA","3102 Burnham Dr, Ames, IA 50010, USA",42.0570238,-93.6527496,"(42.0570238, -93.6527496)",266000,275595.74324324325,307804.7891891892
2047,923225510,"3319 HARCOURT DR, Ames, Iowa, USA","3319 Harcourt Dr, Ames, IA 50010, USA",41.9925986,-93.6042703,"(41.9925986, -93.6042703)",126500,136158.9156626506,147063.16176470587
2048,535180070,"210 21ST ST, Ames, Iowa, USA","210 21st St, Ames, IA 50010, USA",42.0427059,-93.6129255,"(42.0427059, -93.6129255)",134450,144543.76,143754.05365853658
2049,903456110,"112 N RIVERSIDE DR, Ames, Iowa, USA","112 N Riverside Dr, Ames, IA 50010, USA",42.0233399,-93.6295974,"(42.0233399, -93.6295974)",212300,116155.07843137255,122595.93975903615
2050,905104030,"4406 ROSS RD, Ames, Iowa, USA","4406 Ross Rd, Ames, IA 50014, USA",42.0319636,-93.6779918,"(42.0319636, -93.6779918)",129000,166054.28813559323,164320.85454545455
2051,528346050,"3115 VALLEY VIEW RD, Ames, Iowa, USA","3115 Valley View Rd, Ames, IA 50014, USA",42.0522899,-93.65159090000002,"(42.0522899, -93.65159090000002)",350000,298659.16,263768.0094339623
2052,906392110,"203 HARTFORD DR, Ames, Iowa, USA","203 Hartford Dr, Ames, IA 50014, USA",42.023949,-93.6894042,"(42.023949, -93.6894042)",237000,198408.25,197131.86666666667
2053,535375130,"1516 BURNETT AVE, Ames, Iowa, USA","1516 Burnett Ave, Ames, IA 50010, USA",42.0376711,-93.6153137,"(42.0376711, -93.6153137)",109000,125763.69863013699,131462.61363636365
2054,527357020,"2953 MONROE DR, Ames, Iowa, USA","2953 Monroe Dr, Ames, IA 50010, USA",42.051075,-93.635344,"(42.051075, -93.635344)",170000,197902.54237288135,189126.94331983806
2055,903227140,"1226 MARSTON AVE, Ames, Iowa, USA","1226 Marston Ave, Ames, IA 50010, USA",42.0342372,-93.6233832,"(42.0342372, -93.6233832)",128000,126377.45098039215,133631.69520547945
2056,534175140,"2111 HAYES AVE 2113, Ames, Iowa, USA","2111 Hayes Ave, Ames, IA 50010, USA",42.042945,-93.6324491,"(42.042945, -93.6324491)",140500,182063.9655172414,164176.50735294117
