,PID,SalePrice,MiscFeature,Fireplaces,FireplaceQu,PoolQC,PoolArea,PavedDrive,ExterQual,OverallQual,OverallCond,MiscVal,YearBuilt,YearRemodAdd,KitchenQual,Fence,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,MasVnrType,MasVnrArea
63,535380050,140000,,1,TA,,0,Y,TA,5,6,0,1945,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
64,923250210,113000,,0,,,0,N,TA,5,5,0,1954,1954,TA,,Hip,CompShg,HdBoard,HdBoard,TA,None,0.0
65,535454060,93500,,0,,,0,Y,TA,3,4,0,1950,1950,TA,,Gable,CompShg,Stucco,Stone,TA,None,0.0
66,534401200,161000,,0,,,0,Y,TA,6,5,0,1965,1965,TA,GdPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,98.0
67,909250030,100000,,1,Gd,,0,N,TA,5,2,0,1931,1950,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
68,527375180,167900,,1,TA,,0,Y,TA,6,6,0,1974,1974,TA,GdWo,Hip,CompShg,Plywood,Plywood,TA,BrkFace,196.0
69,905376090,216000,,1,TA,,0,Y,TA,5,7,0,1948,2005,Gd,,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
70,534476100,135000,,0,,,0,Y,TA,5,5,0,1951,1951,TA,,Gable,CompShg,HdBoard,HdBoard,TA,Stone,144.0
71,528280100,199900,,1,TA,,0,Y,Gd,7,5,0,1998,1999,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
72,528228435,192500,,1,TA,,0,Y,Gd,7,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,16.0
73,923250060,160000,,1,Gd,,0,P,TA,5,5,0,1977,1977,TA,,Gable,CompShg,BrkFace,BrkFace,TA,None,0.0
74,535152230,156500,,2,Gd,,0,Y,TA,6,3,0,1957,1957,TA,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
75,906340120,295493,,1,Gd,,0,Y,Gd,8,5,0,2008,2008,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,270.0
76,527107020,170000,,1,TA,,0,Y,TA,6,5,0,1995,1995,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
77,528120120,275000,,1,Gd,,0,Y,Gd,9,5,0,2005,2005,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,615.0
78,909425130,193000,,1,Gd,,0,Y,TA,6,6,0,1960,1960,TA,,Gable,CompShg,HdBoard,Plywood,TA,Stone,132.0
79,528181050,205000,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,178.0
80,527359160,174000,,1,Fa,,0,Y,TA,7,6,0,1976,1976,Gd,,Gable,CompShg,Plywood,Plywood,TA,Stone,130.0
81,907405140,208500,,0,,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,196.0
82,905226030,108000,,0,,,0,N,TA,5,8,0,1940,1997,TA,GdPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
83,904350045,95000,,0,,,0,Y,TA,6,5,0,1940,1950,TA,MnPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
84,535454150,138000,,0,,,0,Y,TA,6,6,0,1948,1950,TA,GdWo,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
85,909452102,170000,,0,,,0,Y,TA,4,5,0,1995,1996,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
86,909250080,105000,,1,Gd,,0,Y,TA,6,6,0,1935,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
87,902305090,87000,,0,,,0,N,TA,4,2,0,1900,1950,TA,,Gable,CompShg,AsbShng,Stucco,TA,None,0.0
88,533212050,165000,,0,,,0,Y,Gd,6,5,0,2005,2005,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
89,902107030,139500,,0,,,0,N,Gd,6,7,0,1915,2005,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
90,914476020,126000,,0,,,0,Y,TA,5,5,0,1977,1977,Gd,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
91,905225080,225000,,1,TA,,0,Y,Gd,7,4,0,1953,1953,TA,,Gable,CompShg,BrkFace,AsbShng,TA,None,0.0
92,527301245,226500,,1,Ex,,0,Y,Gd,7,6,0,1988,1988,Ex,,Gable,CompShg,Plywood,Wd Sdng,TA,BrkFace,102.0
93,527451550,111750,,0,,,0,Y,TA,5,5,0,1972,1972,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,356.0
94,903476090,97500,,0,,,0,N,TA,7,5,0,1902,2000,TA,,Gable,CompShg,MetalSd,MetalSd,Fa,Stone,188.0
95,902110090,143000,,0,,,0,Y,TA,5,7,0,1957,1957,Gd,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
96,527132090,240000,,0,,,0,Y,TA,8,5,0,1998,1998,TA,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
97,527450220,113700,,0,,,0,Y,TA,6,5,0,1973,1973,Ex,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,265.0
98,909425085,263400,,2,TA,,0,Y,TA,7,9,0,1950,2000,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
99,910200060,145400,,0,,,0,Y,TA,6,7,0,1926,1950,TA,MnPrv,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
100,527380240,306000,,1,Gd,,0,Y,Gd,8,5,0,1996,1996,Gd,GdPrv,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,402.0
101,528186030,274000,,1,Gd,,0,Y,Ex,8,5,0,2003,2004,Ex,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,472.0
102,528106070,325000,,2,Ex,,0,Y,Gd,9,5,0,2006,2007,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,300.0
103,527163040,178000,,1,TA,,0,Y,Gd,6,7,0,1993,1994,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
104,534127140,162500,,0,,,0,Y,TA,6,6,0,1969,1969,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
105,535376010,103200,,0,,,0,Y,TA,4,6,0,1956,1956,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
106,527359070,205000,,1,Gd,,0,Y,TA,7,6,0,1976,1976,TA,,Hip,CompShg,Plywood,Plywood,TA,BrkFace,660.0
107,902134060,96900,,0,,,0,N,TA,3,5,0,1905,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
108,527404150,110000,,0,,,0,Y,TA,4,6,0,1971,1971,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
109,534475100,128000,,0,,,0,Y,TA,5,5,0,1954,1954,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,Stone,110.0
110,528363110,350000,,1,TA,,0,Y,Gd,8,6,0,1995,1995,Gd,,Hip,CompShg,MetalSd,MetalSd,Gd,BrkFace,660.0
111,916460020,178000,,1,TA,,0,Y,Gd,6,5,0,1996,1996,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,203.0
112,528142140,316000,,1,Gd,,0,Y,Gd,8,5,0,2004,2004,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,126.0
113,906392070,194500,,0,,,0,Y,Gd,7,5,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,82.0
114,904101110,173000,,2,Gd,,0,Y,TA,5,5,0,1959,1959,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,90.0
115,907412070,210000,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,266.0
116,903201080,205000,,0,,,0,Y,Gd,7,7,0,1925,2007,Ex,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
117,534401120,163500,,1,TA,,0,Y,TA,7,6,0,1966,1966,TA,MnPrv,Hip,CompShg,HdBoard,Plywood,TA,BrkFace,202.0
118,902207140,105900,,0,,,0,Y,TA,6,8,0,1928,2003,TA,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
119,908127040,94750,,0,,,0,P,TA,4,5,0,1965,1965,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,48.0
120,531376070,170000,,0,,,0,Y,Gd,7,5,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
121,903456090,84500,,0,,,0,N,TA,6,8,0,1935,1982,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,None,0.0
122,527301170,215000,,1,TA,,0,Y,TA,7,6,0,1986,1991,TA,MnPrv,Gable,CompShg,Plywood,Plywood,Gd,BrkFace,123.0
123,528240130,185088,,1,Gd,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
124,528275070,236000,,1,TA,,0,Y,Gd,7,5,0,2000,2000,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
125,904302010,108500,,0,,,0,Y,TA,5,6,0,1942,1979,TA,MnPrv,Gable,CompShg,Plywood,Plywood,TA,None,0.0
126,902306120,129400,,0,,,0,N,Gd,5,9,0,1905,2005,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
127,534251030,172500,,1,Gd,,0,Y,TA,6,5,0,1971,1971,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,509.0
128,902406020,110000,,0,,,0,N,TA,5,6,0,1959,1959,Fa,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,164.0
129,906392080,175900,,0,,,0,Y,Gd,7,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
130,534175080,213250,,1,TA,,0,Y,Gd,7,5,0,1998,1999,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,None,0.0
131,533242080,204000,,0,,,0,Y,Gd,7,5,0,1999,2000,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
132,914474020,209000,,0,,,0,Y,Gd,8,5,0,2001,2001,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,None,0.0
133,534129040,218500,,0,,,0,Y,TA,6,6,0,1967,1967,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,120.0
134,535402270,163000,,1,Po,,0,Y,Fa,6,4,0,1967,1967,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
135,535353060,102900,,0,,,0,Y,TA,5,5,0,1953,1953,TA,MnPrv,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,140.0
136,534475250,175000,,0,,,0,Y,Gd,6,5,0,1967,1967,TA,MnPrv,Gable,CompShg,BrkComm,Brk Cmn,TA,None,0.0
137,527425025,128000,,0,,,0,Y,TA,4,7,0,1961,1961,TA,GdWo,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
138,902205140,107900,,0,,,0,Y,TA,4,7,0,1954,2000,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
139,906475200,280000,,2,TA,,0,Y,TA,7,5,0,1975,1975,Gd,,Gable,WdShngl,Plywood,Plywood,TA,None,0.0
140,909251090,191000,,1,Gd,,0,Y,TA,6,7,0,1922,1994,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
141,535155110,139400,,0,,,0,Y,TA,5,7,0,1954,2005,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
142,527403310,155000,,0,,,0,Y,TA,5,6,0,1970,1990,TA,GdWo,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
143,527162080,178750,,0,,,0,Y,Gd,7,5,0,1996,1996,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
144,905325030,260000,,1,TA,,0,Y,Gd,7,6,0,1979,1979,Gd,,Shed,WdShake,Plywood,Plywood,TA,None,0.0
145,533253160,170000,,1,TA,,0,Y,Gd,8,5,0,1978,1978,Gd,,Gable,CompShg,Wd Sdng,Plywood,TA,None,0.0
146,907125120,126000,,0,,,0,Y,TA,5,5,0,1994,1994,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
147,903457040,161000,,1,Gd,,0,N,TA,6,5,0,1915,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
148,902325160,79000,,0,,,0,Y,TA,5,4,0,1900,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
149,528235050,183200,,1,Gd,,0,Y,Gd,6,5,0,2002,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
150,528478040,250000,,1,Gd,,0,Y,Gd,7,5,0,2005,2005,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
151,528240040,176000,,0,,,0,Y,TA,6,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
152,528178090,370000,,1,Gd,,0,Y,Gd,8,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,221.0
153,923277080,134500,,0,,,0,Y,TA,5,6,0,1982,2005,Gd,,Gable,CompShg,HdBoard,Plywood,TA,None,0.0
154,903235010,128000,,0,,,0,Y,TA,6,8,0,1920,1999,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
155,923275010,135000,,0,,,0,Y,TA,5,6,0,1976,2003,TA,MnPrv,Gable,CompShg,Plywood,Plywood,TA,None,0.0
156,528439060,245000,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,206.0
157,907290140,131500,,0,,,0,Y,Gd,6,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,170.0
158,535126100,110000,,2,TA,,0,Y,TA,6,3,0,1968,1968,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,216.0
159,535325320,115000,,0,,,0,Y,TA,4,4,0,1955,1955,Fa,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
160,527226010,169000,,1,TA,,0,P,TA,5,6,0,1948,1950,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
161,535354130,127000,,0,,,0,Y,TA,6,6,0,1947,1950,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
162,909101070,58500,,0,,,0,Y,TA,3,3,0,1914,1950,TA,,Gable,CompShg,Stucco,Stucco,Fa,None,0.0
163,905201030,85000,,0,,,0,N,TA,4,4,0,1927,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
164,923203190,165000,,0,,,0,Y,TA,6,5,0,1999,1999,TA,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,425.0
165,535383100,106250,,0,,,0,N,TA,4,7,0,1900,2000,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
166,531376030,184000,,0,,,0,Y,Gd,7,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,172.0
167,902206130,119000,,0,,,0,N,TA,6,7,0,1938,2000,Fa,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
168,532478020,275000,,2,Gd,,0,Y,Gd,8,8,0,1980,1980,Gd,MnPrv,Gable,CompShg,VinylSd,VinylSd,Gd,BrkFace,115.0
169,532377140,128500,,0,,,0,Y,TA,5,5,0,1961,1961,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,57.0
170,528458060,229800,,0,,,0,Y,Gd,7,5,0,2008,2008,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,None,0.0
171,533350020,373000,,2,Gd,,0,Y,Gd,8,5,0,1981,1981,Gd,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
172,904301100,159900,,0,,,0,N,TA,5,5,0,1978,1978,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
173,535403010,139000,Shed,1,Fa,,0,Y,TA,5,6,450,1968,1968,TA,GdWo,Gable,CompShg,HdBoard,Plywood,TA,None,0.0
174,923277030,130500,,1,Ex,,0,Y,Gd,5,9,0,1982,2008,Gd,MnPrv,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
175,527184110,212000,,1,TA,,0,Y,Gd,8,5,0,1990,1990,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
176,535152060,139000,,0,,,0,Y,TA,5,6,0,1958,1992,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
177,527166010,225000,,1,TA,,0,Y,Gd,7,5,0,1999,1999,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,344.0
178,903206170,210000,,1,Gd,,0,Y,TA,6,7,0,1923,1950,TA,,Gable,CompShg,BrkFace,Wd Sdng,TA,None,0.0
179,534226120,117500,,0,,,0,Y,TA,5,6,0,1965,1965,TA,GdWo,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
180,527355060,188900,,1,TA,,0,Y,TA,7,5,0,1978,1978,TA,GdPrv,Gable,CompShg,Plywood,Plywood,TA,BrkFace,68.0
181,909282060,199500,,2,Gd,,0,Y,TA,7,7,0,1932,1990,Gd,GdWo,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
182,527127150,213500,,0,,,0,Y,Gd,8,5,0,2001,2001,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
183,528365070,260000,,1,TA,,0,Y,Gd,7,5,0,1993,1993,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,256.0
184,909475140,289000,,2,TA,,0,Y,TA,7,8,0,1959,1997,TA,GdWo,Gable,CompShg,BrkFace,Wd Sdng,TA,None,0.0
185,906380190,206000,,0,,,0,Y,Gd,7,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,24.0
186,535177110,174850,,3,TA,,0,Y,TA,6,6,0,1957,1969,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,289.0
187,527401160,136000,,0,,,0,Y,TA,5,5,0,1974,1974,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
188,902400110,475000,,2,TA,,0,Y,Gd,10,9,0,1892,1993,Ex,GdPrv,Gable,WdShngl,Wd Sdng,Wd Sdng,Gd,None,0.0
189,527353080,197000,,1,TA,,0,Y,TA,7,6,0,1979,1979,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,96.0
190,534278170,137500,,1,Fa,,0,Y,TA,5,7,0,1961,1961,TA,GdPrv,Gable,CompShg,VinylSd,VinylSd,Gd,BrkFace,56.0
191,533252020,165000,,1,TA,,0,Y,Gd,6,6,0,1977,1977,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
192,923202220,130000,,0,,TA,561,N,TA,3,5,0,1953,1953,TA,GdPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
193,907251100,255000,,1,Gd,,0,Y,Gd,8,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,210.0
194,535451190,109500,,0,,,0,Y,TA,5,7,0,1950,1950,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
195,902103150,122600,,0,,,0,Y,TA,5,7,0,1948,2005,TA,,Gable,CompShg,WdShing,Wd Shng,TA,None,0.0
196,902128020,105000,,0,,,0,Y,TA,4,5,0,1950,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
197,911102090,89000,,0,,,0,Y,TA,4,7,0,1895,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
198,903425340,129000,,0,,,0,Y,TA,4,5,0,1970,1970,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,160.0
199,527402200,149000,Shed,1,TA,,0,Y,TA,6,7,700,1970,1970,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,180.0
200,527301080,182900,,1,TA,,0,Y,Gd,6,7,0,1981,1981,Gd,,Gable,CompShg,MetalSd,MetalSd,Gd,BrkFace,310.0
201,923275140,112000,,0,,,0,Y,TA,5,5,0,1985,1985,TA,MnPrv,Gable,CompShg,HdBoard,Plywood,TA,None,0.0
202,535475010,144750,,0,,,0,Y,TA,6,5,0,1964,1964,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,420.0
203,532354230,122000,,0,,,0,Y,TA,5,5,0,1961,1961,TA,,Gable,CompShg,Wd Sdng,Plywood,TA,None,0.0
204,528150040,372000,,1,Gd,,0,Y,Ex,9,5,0,2006,2006,Ex,,Hip,CompShg,MetalSd,MetalSd,TA,Stone,510.0
205,533244040,312500,,2,TA,,0,Y,Gd,8,5,0,1998,1998,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
206,531450030,175000,,0,,,0,Y,Gd,7,5,0,1992,1992,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
207,527354040,241500,,1,TA,,0,Y,TA,7,5,0,1988,1988,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,102.0
208,535305120,155000,,1,Gd,,0,Y,TA,6,6,0,1951,1951,Gd,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,522.0
209,535151100,131000,,0,,,0,Y,TA,5,6,0,1956,1956,Fa,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkCmn,54.0
210,902304040,117500,,0,,,0,N,TA,6,4,0,1880,1950,Fa,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
211,906392130,173000,,1,Gd,,0,Y,Gd,6,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
212,528358030,350000,,1,Ex,,0,Y,Gd,8,5,0,1995,1995,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,397.0
213,906380210,200000,,1,Gd,,0,Y,Gd,7,5,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
214,527452100,128000,,1,TA,,0,Y,TA,6,5,0,1976,1976,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
215,527450150,113000,,0,,,0,Y,TA,6,5,0,1973,1973,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,285.0
216,907125090,159000,,0,,,0,Y,TA,5,5,0,1996,1996,TA,GdPrv,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
217,908130020,117250,,0,,,0,N,TA,6,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,,
218,907194160,203000,,0,,,0,Y,Gd,7,5,0,2002,2001,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,68.0
219,907131060,175000,,0,,,0,Y,TA,6,6,0,1997,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
220,531363060,141000,,0,,,0,Y,TA,7,5,0,2004,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,120.0
221,903484110,116000,,0,,,0,Y,TA,6,7,0,1915,1965,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
222,535402090,154000,,0,,,0,Y,TA,6,7,0,1963,1963,TA,GdWo,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,295.0
223,902402010,149700,,0,,,0,Y,TA,6,7,0,1957,1996,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
224,526355170,244000,,2,Gd,,0,Y,TA,7,6,0,1973,1973,TA,,Gable,CompShg,Plywood,Plywood,Gd,BrkFace,1115.0
225,535301160,128600,,0,,,0,Y,TA,5,5,0,1958,1958,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,Stone,260.0
226,905480160,91500,,1,TA,,0,P,TA,5,3,0,1948,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
227,527107120,202000,,1,TA,,0,Y,TA,6,5,0,1996,1996,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
228,902201140,147000,,0,,,0,Y,TA,5,7,0,1948,2005,Gd,GdWo,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
229,534479130,133000,,2,TA,,0,Y,TA,6,7,0,1941,1950,Fa,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
230,528186080,266000,,1,Ex,,0,Y,Ex,9,5,0,2005,2005,Ex,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,616.0
231,923225510,126500,,0,,,0,Y,TA,5,7,0,1968,2003,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
232,535180070,134450,,1,Fa,,0,Y,TA,5,6,0,1957,1996,Gd,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,64.0
233,903456110,212300,,2,TA,,0,Y,TA,7,9,0,1950,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,Ex,None,0.0
234,905104030,129000,,0,,,0,Y,TA,6,5,0,1966,1966,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
235,528346050,350000,,1,TA,,0,Y,Gd,8,5,0,1998,1998,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,495.0
236,906392110,237000,,1,Gd,,0,Y,Gd,8,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,76.0
237,535375130,109000,,0,,,0,Y,TA,5,6,0,1940,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
238,527357020,170000,,1,TA,,0,Y,TA,6,5,0,1971,1971,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,176.0
239,903227140,128000,,2,TA,,0,Y,TA,6,6,0,1939,1950,TA,GdWo,Gable,CompShg,MetalSd,VinylSd,TA,None,0.0
240,534175140,140500,,0,,,0,Y,TA,5,6,0,1965,1965,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
241,902106140,115000,,1,Gd,,0,Y,TA,5,6,0,1927,1950,TA,,Gable,CompShg,WdShing,Wd Shng,TA,None,0.0
242,923228200,106500,,0,,,0,Y,TA,4,5,0,1970,1970,TA,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
243,527353020,200000,,1,TA,,0,Y,TA,6,6,0,1978,1986,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,101.0
244,907290150,136500,,0,,,0,Y,Gd,6,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,170.0
245,535176050,145250,,0,,,0,Y,TA,6,5,0,1960,1960,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,175.0
246,528280180,226750,,1,TA,,0,Y,Gd,7,5,0,2000,2001,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,647.0
247,909451150,151000,,1,TA,,0,Y,TA,6,6,0,1980,1980,TA,GdPrv,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
248,906402060,275000,,1,TA,,0,Y,Gd,7,5,0,1989,1989,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,145.0
249,527403360,123000,,0,,,0,Y,TA,5,5,0,1971,1971,TA,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
250,534176250,140000,,0,,,0,Y,TA,7,5,0,1969,1969,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,168.0
251,527378020,157000,,1,Fa,,0,Y,TA,5,6,0,1973,2000,Gd,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
252,903455030,120000,,0,,,0,Y,TA,5,6,0,1915,1978,TA,,Gable,CompShg,HdBoard,HdBoard,Fa,None,0.0
