Address,longitude,latitude
4915 Westbend Dr,-93.6838562,42.0250926
1431 Marston Ave,-93.623959,42.036753
1220 Carroll Ave,-93.6087115,42.0339933
1410 Carroll Ave,-93.6087016,42.0361666
2617 Kingston Dr,-93.6442257,42.052369
1611 Douglas Ave,-93.6126585,42.0387849
1001 Arizona Ave,-93.6758127,42.0313766
3808 Westlawn Dr,-93.6421866,42.0585538
1226 Curtiss Ave,-93.6244122,42.0342434
1315 Carroll Ave,-93.6092555,42.0351835
3821 Marigold Dr,-93.669836,42.01908299999999
5124 Schubert St,-93.6869867,42.0210901
2220 Burnett Ave,-93.6161837,42.0446237
2922 Harrison Rd,-93.6508073,42.0590425
1005 Harding Ave,-93.6216813,42.0315867
1532 Burnett Ave,-93.6152306,42.03816339999999
1230 Burnett Ave,-93.6152702,42.0343765
1319 Alberta Ave,-93.6740734,42.0352201
1111 Harding Ave,-93.621711,42.03258049999999
1425 Kellogg Ave,-93.6142413,42.036688
3911 Westlawn Dr,-93.64173300000002,42.060628
1217 Harding Ave,-93.6217605,42.0339793
2408 Westwind Dr,-93.642252,42.062303
1511 Carroll Ave,-93.609493,42.037346
1332 Arizona Ave,-93.675683,42.035629
2404 Westwind Dr,-93.6419,42.0623
2338 Westwind Dr,-93.641366,42.062255
3917 Westlawn Dr,-93.6416917,42.0607896
905 N Dakota Ave,-93.6791607,42.0309412
1319 Maxwell Ave,-93.6070794,42.0352903
2732 Thompson Dr,-93.615269,42.0492858
1502 Douglas Ave,-93.6120253,42.0372211
2409 Westwind Dr,-93.64229600000002,42.062689
3820 Marigold Dr,-93.6699303,42.018645
3909 Arkansas Dr,-93.672263,42.0317269
1909 Bel Air Cir,-93.6270245,42.0414616
1804 Maxwell Ave,-93.6073674,42.0402388
4221 Wembley Ave,-93.658878,42.0620203
2720 Thompson Dr,-93.6153097,42.0488209
3422 Harcourt Dr,-93.6029251,41.9915968
4017 Wembley Ave,-93.6587494,42.0603463
5228 Schubert St,-93.6892853,42.0211324
1418 Douglas Ave,-93.6121045,42.03633019999999
3903 Arkansas Dr,-93.672091,42.031522
2738 Somerset Dr,-93.6392369,42.0493603
3126 Sycamore Rd,-93.6543829,42.0493629
2505 Kingston Dr,-93.6424043,42.0524266
2910 Harrison Rd,-93.6501909,42.0589571
307 Schubert Cir,-93.6848667,42.0208683
109 S Hyland Ave,-93.655865,42.0222632
1005 Curtiss Ave,-93.6248476,42.0314869
1119 Marston Ave,-93.6238581,42.0328316
1312 Carroll Ave,-93.608662,42.0350475
3838 Marigold Dr,-93.6702987,42.018647
1023 Marston Ave,-93.6238185,42.0321375
1113 Marston Ave,-93.6238185,42.0325624
2704 Melrose Ave,-93.6244518,42.0484946
2002 Melrose Ave,-93.6219979,42.0422766
3905 Marigold Dr,-93.670495,42.0190861
1422 Maxwell Ave,-93.6065452,42.0364853
5402 Schubert St,-93.6921784,42.0219668
1111 Burnett Ave,-93.6158638,42.0325423
3214 Harrison Rd,-93.6559472,42.0592564
1502 Buchanan Dr,-93.6306068,42.0540352
2933 White Oak Dr,-93.6469974,41.9956401
4009 Brickman Ave,-93.6429535,42.0613082
830 Ridgewood Ave,-93.6254809,42.0298831
922 Mesa Verde Pl,-93.6711378,42.0306373
3838 Brickman Ave,-93.6423252,42.0599201
4309 Harrison Cir,-93.6359708,42.0626501
4205 Westbrook Dr,-93.6758523,42.02442140000001
2304 Fillmore Ave,-93.6318933,42.0449
3113 Red Fox Road,-93.6534324,41.9939476
621 Ridgewood Ave,-93.6257579,42.027595
4707 Hemingway Dr,-93.6830637,42.0190134
114 S Russell Ave,-93.6280141,42.0223079
1416 Jefferson St,-93.6298036,42.0550429
4106 Brickman Ave,-93.642812,42.062135
1402 Stafford Ave,-93.6076333,42.0358524
5408 Cervantes Dr,-93.6919315,42.0168902
2612 Cleveland Dr,-93.6345852,42.04775009999999
1303 Kentucky Ave,-93.68805,42.034702
4812 Hemingway Dr,-93.68468,42.018518
3318 Southdale Dr,-93.605144,41.992573
2529 Northwood Dr,-93.6155867,42.0481171
1429 Glendale Ave,-93.6061496,42.0367294
3115 Northwood Dr,-93.6183965,42.0534738
701 Ridgewood Ave,-93.6257975,42.0279028
2820 Northwood Dr,-93.6170707,42.0501365
2513 White Oak Dr,-93.6464233,41.9996204
3217 Red Fox Road,-93.6534918,41.992728
3118 Maplewood Rd,-93.6539449,42.047486
5426 Clemens Blvd,-93.6923342,42.01581789999999
1308 Stafford Ave,-93.6075937,42.0348879
1510 Illinois Ave,-93.6848072,42.03649679999999
4105 Brickman Ave,-93.6433348,42.0619538
4612 Clemens Blvd,-93.6814787,42.0176731
911 Mesa Verde Pl,-93.6720489,42.0309173
1005 Delaware Ave,-93.6801909,42.0315263
4500 Hemingway Dr,-93.6792399,42.0181891
225 Parkridge Cir,-93.6826674,42.0249375
4313 Harrison Cir,-93.6362262,42.0627759
5224 Thackeray Dr,-93.6890047,42.0184964
215 Parkridge Cir,-93.6824297,42.024752
110 S Wilmoth Ave,-93.6613931,42.0222165
3309 Southdale Dr,-93.6057539,41.9927647
2517 Sherwood Ave,-93.6436912,42.0468442
2908 White Oak Dr,-93.6464233,41.9962574
2301 Ferndale Ave,-93.6237394,42.0448867
2510 White Oak Dr,-93.6459085,41.9993275
5301 Clemens Blvd,-93.6896532,42.0170448
2625 Yorkshire St,-93.6445622,42.053343
2719 Cambridge Dr,-93.647334,42.0502431
2919 Northwood Dr,-93.6177039,42.0509662
1523 Glendale Ave,-93.6061496,42.0377338
1517 Stafford Ave,-93.6081476,42.0374973
4908 Clemens Blvd,-93.68581770000002,42.016742
934 Mesa Verde Pl,-93.6707812,42.0309191
229 S Russell Ave,-93.6286078,42.0205118
4521 Clemens Blvd,-93.6798739,42.0181688
4005 Brickman Ave,-93.6429048,42.0611341
1324 Garfield Ave,-93.669178,42.035415
611 Ridgewood Ave,-93.6256788,42.0272497
5334 Cervantes Dr,-93.6911876,42.0170529
4020 Edgewater Dr,-93.6285238,42.0608447
2518 Yorkshire St,-93.6429587,42.0529497
2729 Northwood Dr,-93.617605,42.0492894
5307 Clemens Blvd,-93.6898797,42.0169017
2902 White Oak Dr,-93.6464233,41.99641210000001
3431 Southdale Dr,-93.6045868,41.9909262
1323 Jefferson St,-93.6287662,42.0555028
4619 Clemens Blvd,-93.6817957,42.0181653
2024 Pinehurst Dr,-93.649136,42.042511
901 Ridgewood Ave,-93.6261537,42.0303255
1321 Glendale Ave,-93.6061496,42.035416
5249 Thackeray Dr,-93.6903157,42.0188583
2424 Ridgetop Cir,-93.6514127,42.0461746
1217 Jefferson St,-93.6271037,42.0555166
5216 Clemens Blvd,-93.6888295,42.0167228
318 N Russell Ave,-93.6280932,42.02586
4213 Westbrook Dr,-93.676219,42.024662
1309 Kentucky Ave,-93.6880171,42.0348875
2016 Pinehurst Dr,-93.648976,42.04221
1415 Kentucky Ave,-93.6880567,42.0358133
1406 Jefferson St,-93.6292946,42.0549715
1930 Windfield Dr,-93.6370397,42.0577127
5303 Thackeray Dr,-93.6908639,42.0186416
1228 Stafford Ave,-93.6075937,42.0342312
4633 Hemingway Dr,-93.6821721,42.0190226
3323 Stockbury St,-93.657769,42.0623645
5344 Clemens Blvd,-93.691047,42.01589999999999
1423 Glendale Ave,-93.6061496,42.0364977
3207 Stockbury St,-93.656264,42.0624123
2032 Pinehurst Dr,-93.649147,42.042733
2829 White Oak Dr,-93.6470568,41.99654659999999
3313 Stockbury St,-93.6574522,42.0623745
301 S Russell Ave,-93.6286474,42.020356
2206 Windfield Dr,-93.6392369,42.0580101
1412 Nebraska Ave,-93.688518,42.03631
4630 Clemens Blvd,-93.6823108,42.01768510000001
410 Thackeray Ave,-93.6865508,42.019404
5443 Clemens Blvd,-93.6930849,42.0163557
4920 Clemens Blvd,-93.6862933,42.01680409999999
3012 Sapphire Cir,-93.603301,41.9951611
1304 Illinois Ave,-93.6848468,42.0347187
2805 White Oak Dr,-93.6470568,41.9971651
4519 Hemingway Dr,-93.6800918,42.0185289
303 N Russell Ave,-93.6287266,42.0253378
2009 Stevenson Dr,-93.6360411,42.0527012
5325 Cervantes Dr,-93.691007,42.01758299999999
4316 Harrison Cir,-93.636105,42.063269
4624 Clemens Blvd,-93.6820334,42.017694
1421 Stafford Ave,-93.6081476,42.0365316
4020 Hastings Ave,-93.6520661,42.0603063
5110 Clemens Blvd,-93.6879669,42.01675729999999
5513 Tennessee St,-93.6931317,42.0354362
1515 N Dakota Ave,-93.6791013,42.0365249
2108 Stevenson Dr,-93.6382274,42.0517286
1315 Glendale Ave,-93.6061496,42.0351843
4112 Hastings Ave,-93.6521651,42.0611719
2617 Cleveland Dr,-93.6347435,42.0482086
4008 Edgewater Dr,-93.628731,42.0603984
5426 Tennessee St,-93.6926143,42.0350104
2317 Ferndale Ave,-93.6237789,42.0454648
4014 Edgewater Dr,-93.6286474,42.0606033
2129 Stevenson Dr,-93.638333,42.05248599999999
829 Ridgewood Ave,-93.6260746,42.0298644
2122 Windfield Dr,-93.6389796,42.0579989
413 Hawthorne Ave,-93.6629775,42.0269955
5423 Thackeray Dr,-93.692582,42.01831600000001
3401 Southdale Dr,-93.6051011,41.9914127
1210 Garfield Cir,-93.6688228,42.0336029
1106 Stafford Ave,-93.6075542,42.0323395
2638 Cleveland Dr,-93.6335163,42.0483246
2909 White Oak Dr,-93.6470766,41.9962561
2430 Ridgetop Cir,-93.651359,42.04641
3004 Northwood Dr,-93.6169916,42.051452
2753 Cleveland Dr,-93.6334849,42.049065
4923 Hemingway Dr,-93.6869491,42.0183511
3418 Southdale Dr,-93.6043889,41.991319
1110 Delaware Ave,-93.6794975,42.03207
2826 Cambridge Dr,-93.6485813,42.0511496
3334 Southdale Dr,-93.6051011,41.9920699
2204 Fillmore Ave,-93.6311808,42.0439183
3442 Southdale Dr,-93.6040329,41.9909436
1914 Ferndale Ave,-93.6210567,42.0416868
5213 Cervantes Dr,-93.689206,42.0180825
1411 Glendale Ave,-93.6061496,42.0361114
1105 Stafford Ave,-93.6081081,42.0323608
2726 White Oak Dr,-93.6464431,41.99766779999999
5402 Cervantes Dr,-93.691667,42.016903
1418 Nebraska Ave,-93.6885581,42.0364888
2741 Cleveland Dr,-93.6343873,42.0493398
2910 Northwood Dr,-93.6170707,42.0506772
4010 Brickman Ave,-93.6423268,42.06146680000001
1001 N Dakota Ave,-93.67908140000002,42.03148460000001
2507 White Oak Dr,-93.6461263,41.9997651
3107 Red Fox Road,-93.6534126,41.9941222
3133 Maplewood Rd,-93.654875,42.04808
2020 Pinehurst Dr,-93.648961,42.042306
1008 Arkansas Ave,-93.67401,42.03164659999999
5421 Clemens Blvd,-93.6922378,42.0163816
4302 Harrison Cir,-93.6354363,42.0630724
4717 Hemingway Dr,-93.6836184,42.0190343
2702 Northwood Dr,-93.6164885,42.0490454
121 S Russell Ave,-93.6286078,42.0220187
4605 Hemingway Dr,-93.6808843,42.0190059
3322 Southdale Dr,-93.6050418,41.99247769999999
1512 Kentucky Ave,-93.6874821,42.0367781
1219 Garfield Cir,-93.669118,42.03394
1320 Nebraska Ave,-93.688889,42.0352458
3205 Magnolia Cir,-93.652628,42.052733
1303 Stafford Ave,-93.6081476,42.034716
328 S Russell Ave,-93.627885,42.019385
5316 Thackeray Dr,-93.691239,42.017908
4701 Hemingway Dr,-93.6828006,42.0190533
5333 Cervantes Dr,-93.6912569,42.017513
1313 Garfield Ave,-93.6698955,42.0350719
1322 Stafford Ave,-93.6076531,42.03536889999999
3113 Northwood Dr,-93.6181986,42.0533256
5315 Thackeray Dr,-93.691338,42.0184629
103 S Russell Ave,-93.6286474,42.0226357
5020 Clemens Blvd,-93.6877199,42.0167584
2008 Pinehurst Dr,-93.649095,42.042088
1311 Nebraska Ave,-93.6897612,42.0352582
1322 Illinois Ave,-93.6848072,42.035338
1407 Panoramic Ct,-93.629593,42.06086699999999
108 N Russell Ave,-93.6281242,42.023328
308 N Russell Ave,-93.6280932,42.0255123
2731 Cambridge Dr,-93.647928,42.0504173
2749 Cleveland Dr,-93.6338758,42.0493177
4301 Harrison Cir,-93.6354165,42.062822
3472 Southdale Dr,-93.6035581,41.9904945
2511 Yorkshire St,-93.6426617,42.05336459999999
1309 Garfield Ave,-93.6699097,42.03488710000001
711 Ridgewood Ave,-93.6257777,42.0280773
5212 Cervantes Dr,-93.68908,42.017549
3118 Greenwood Rd,-93.653808,42.04842600000001
1501 Illinois Ave,-93.6854809,42.0362435
4939 Hemingway Dr,-93.686967,42.0174639
1516 Nebraska Ave,-93.688534,42.03720200000001
1328 Garfield Ave,-93.6692758,42.0356026
622 Ridgewood Ave,-93.6251642,42.0276137
2613 Yorkshire St,-93.6440079,42.0533606
1415 Stafford Ave,-93.6081279,42.0363584
4532 Clemens Blvd,-93.6804286,42.0176874
2216 Fillmore Ave,-93.6316162,42.0444839
821 Ridgewood Ave,-93.6261142,42.0297472
5014 Clemens Blvd,-93.6874518,42.01674999999999
4539 Hemingway Dr,-93.6806069,42.0190147
1218 Jefferson St,-93.6272027,42.0550694
3220 Magnolia Cir,-93.6521651,42.0532563
2711 Cambridge Dr,-93.6470766,42.0501933
918 Roosevelt Ave,-93.6222156,42.0308165
228 Parkridge Cir,-93.682095,42.025573
4606 Clemens Blvd,-93.6812013,42.017682
3814 Brickman Ave,-93.6429785,42.05918519999999
4709 Clemens Blvd,-93.6832222,42.0181196
5313 Clemens Blvd,-93.69015,42.016894
1304 Garfield Ave,-93.6693551,42.0347117
5405 Thackeray Dr,-93.691818,42.018346
3332 Stockbury St,-93.6581651,42.0619658
1235 Michigan Ave,-93.6637895,42.03421300000001
5408 Clemens Blvd,-93.691549,42.015832
5115 Clemens Blvd,-93.688125,42.0172359
3130 Greenwood Rd,-93.65456,42.048421
5002 Clemens Blvd,-93.6869273,42.0167838
3324 Stockbury St,-93.657769,42.0619012
2523 Yorkshire St,-93.643216,42.053347
5322 Thackeray Dr,-93.6915052,42.0178557
3915 Brickman Ave,-93.64287,42.0606064
1401 Panoramic Ct,-93.6292412,42.0608549
2056 Pinehurst Dr,-93.6487205,42.0434918
4108 Brickman Ave,-93.642882,42.062241
3120 Stockbury St,-93.6552343,42.0619817
2645 Cleveland Dr,-93.634079,42.048656
4639 Hemingway Dr,-93.6825683,42.0190099
1130 Stafford Ave,-93.6076333,42.0330324
2313 McKinley Cir,-93.6295974,42.0443545
5218 Thackeray Dr,-93.6887499,42.0184944
3448 Southdale Dr,-93.6039142,41.99087
4831 Hemingway Dr,-93.6855205,42.019012
2506 Sherwood Ave,-93.643216,42.0464344
3126 Northwood Dr,-93.617882,42.0538762
2727 White Oak Dr,-93.6470766,41.99764769999999
2217 Fillmore Ave,-93.6320912,42.0442758
722 Ridgewood Ave,-93.6253028,42.0285558
2722 Northwood Dr,-93.6169916,42.0492122
3126 Red Fox Road,-93.6528582,41.9935213
5401 Clemens Blvd,-93.6915244,42.0164818
2607 Yorkshire St,-93.6437307,42.0533693
407 Thackeray Ave,-93.6870264,42.0196979
2141 Stevenson Dr,-93.6386629,42.0528347
600 Ridgewood Ave,-93.6251247,42.0269581
3001 Sapphire Cir,-93.603934,41.99575979999999
2217 Ferndale Ave,-93.6236998,42.04430869999999
2524 Yorkshire St,-93.6431962,42.0529422
1204 Stafford Ave,-93.607543,42.0333759
2218 Windfield Dr,-93.6396922,42.0579764
4017 Hastings Ave,-93.6527196,42.060189
927 Ridgewood Ave,-93.6262725,42.0310557
3106 Stockbury St,-93.6545215,42.0619272
5225 Cervantes Dr,-93.6897569,42.01807
1212 Jefferson St,-93.6269454,42.0550968
4520 Clemens Blvd,-93.6798937,42.0176852
2027 Ferndale Ave,-93.6216021,42.0429843
1942 Stevenson Dr,-93.6352978,42.0522459
3107 Stockbury St,-93.6545413,42.0624091
4603 Hutchison St,-93.6805827,42.0353265
1408 Edgewater Ct,-93.6290234,42.0612672
3240 Evergreen Rd,-93.6565809,42.0532899
107 N Russell Ave,-93.628687,42.0231754
234 Parkridge Cir,-93.6825485,42.0255595
1128 Stafford Ave,-93.6075937,42.0328791
1505 Kentucky Ave,-93.6880171,42.0363553
3827 Brickman Ave,-93.643018,42.0598789
1910 Stevenson Dr,-93.6335691,42.0529464
1915 Stevenson Dr,-93.6341893,42.05274439999999
2721 Burr Oak Cir,-93.6451562,41.9976505
4512 Hemingway Dr,-93.6794447,42.0185858
1511 Glendale Ave,-93.6061496,42.0373475
1505 N Dakota Ave,-93.6791409,42.0362146
5200 Cervantes Dr,-93.688583,42.0177507
3033 Stockbury St,-93.6541452,42.0624217
4927 Hemingway Dr,-93.6869075,42.0181175
4730 Hemingway Dr,-93.68399490000002,42.0185779
1326 Stafford Ave,-93.6076333,42.03554339999999
5429 Tennessee St,-93.6926143,42.0353967
2406 Ridgetop Cir,-93.6520283,42.0455998
1309 Jefferson St,-93.6280983,42.0555477
4616 Hemingway Dr,-93.6815381,42.0185792
2033 Ferndale Ave,-93.6217209,42.0431737
2810 White Oak Dr,-93.6464233,41.9969919
2729 Cleveland Dr,-93.6349811,42.04912789999999
1010 Stafford Ave,-93.6075542,42.0317214
4916 Hemingway Dr,-93.686189,42.018354
2644 Cleveland Dr,-93.633456,42.0485339
5319 Clemens Blvd,-93.6903825,42.0168258
5427 Clemens Blvd,-93.6925351,42.0163528
3140 Evergreen Rd,-93.654724,42.05274199999999
3211 Magnolia Cir,-93.652845,42.053014
113 S Russell Ave,-93.6286474,42.022288
2811 Northwood Dr,-93.6176248,42.0497329
616 Ridgewood Ave,-93.6251642,42.0274205
5207 Cervantes Dr,-93.6889088,42.0181113
2021 Ferndale Ave,-93.6216021,42.0428298
1531 Kentucky Ave,-93.6880567,42.0373583
2323 McKinley Cir,-93.6297557,42.04500609999999
4002 Brickman Ave,-93.6423252,42.0610784
4029 Fletcher Blvd,-93.634156,42.060921
1605 Roosevelt Ave,-93.6228686,42.0385411
1112 Roosevelt Ave,-93.622275,42.0325724
1310 Woodstock Ave,-93.676805,42.0351349
2732 Northridge Ln,-93.6462847,42.0475151
207 Trail Ridge Rd,-93.6745647,42.02405690000001
4205 Cochrane Pkwy,-93.6755948,42.0173782
2816 Greensboro Dr,-93.646942,42.043526
1226 Roosevelt Ave,-93.6222729,42.0342507
3810 Berkshire Ave,-93.6389004,42.0585806
206 N Riverside Dr,-93.6295776,42.0242485
304 S Riverside Dr,-93.6292412,42.0202214
3720 Columbine Cir,-93.6354561,42.0577242
210 S Franklin Ave,-93.6644232,42.0205166
301 N Franklin Ave,-93.6651164,42.0250343
3823 Columbine Ave,-93.636082,42.0587639
210 S Riverside Dr,-93.6292609,42.0211674
1318 Wisconsin Cir,-93.6617298,42.0351284
409 S Franklin Ave,-93.6649976,42.0180061
1531 Roosevelt Ave,-93.6228488,42.0379817
317 Washington Ave,-93.6156461,42.0195095
2913 Arrowwood Cir,-93.6506999,42.0528009
2720 Northridge Ln,-93.645844,42.047961
3823 Viola Mae Ave,-93.6040922,41.9876361
2907 Arrowwood Cir,-93.6503831,42.0528495
1036 Ridgewood Ave,-93.6263121,42.0325611
4309 Crestmoor Ave,-93.6466608,42.06323829999999
3327 Goldenrod Cir,-93.6582693,42.0538024
1801 Waterbury Cir,-93.632615,42.0630499
1605 Crestwood Cir,-93.6060111,42.03876169999999
433 Aspen Ridge Rd,-93.616112,42.009536
1814 Waterbury Cir,-93.6330611,42.0626841
2610 Timberland Rd,-93.6495317,41.99764709999999
4024 Fletcher Blvd,-93.633712,42.060515
3908 Fletcher Blvd,-93.634241,42.059434
124 N Franklin Ave,-93.6644431,42.02366490000001
2200 Van Buren Ave,-93.6299537,42.043957
816 Brookridge Ave,-93.627,42.029399
4025 Berkshire Ave,-93.6392567,42.0612335
4103 Crestmoor Ave,-93.6444831,42.061763
4028 Fletcher Blvd,-93.633614,42.060591
236 Trail Ridge Rd,-93.6736774,42.0252123
1019 Roosevelt Ave,-93.6227499,42.031978
2421 Yorkshire Cir,-93.6415927,42.0533984
1020 Ridgewood Ave,-93.6258767,42.0318795
4205 Crestmoor Ave,-93.6457105,42.0619944
3814 Brookdale Ave,-93.6366042,42.0584988
3835 Brookdale Ave,-93.6370001,42.0592585
2734 Northridge Ln,-93.6464934,42.0476296
130 S Riverside Dr,-93.6290432,42.0217732
2719 Laurel Street,-93.6454741,42.0633385
2508 Timberland Rd,-93.6495119,41.9985562
3928 Brookdale Cir,-93.6354165,42.0600421
1021 Ridgewood Ave,-93.62651,42.0319368
2420 Yorkshire Cir,-93.6415333,42.0529176
4008 Berkshire Ave,-93.6385112,42.0607632
1020 Roosevelt Ave,-93.622275,42.0319929
216 S Franklin Ave,-93.6645025,42.0202822
2304 Van Buren Ave,-93.6305078,42.0447506
3814 Berkshire Ave,-93.6389004,42.058735
3009 Turquoise Cir,-93.6027471,41.9954877
3806 Berkshire Ave,-93.6388608,42.0583888
1119 Roosevelt Ave,-93.6229082,42.0328615
2311 Cottonwood Rd,-93.6472152,41.9936036
836 Brookridge Ave,-93.6273808,42.030055
2838 Buckingham Ct,-93.648711,42.047147
3803 Brookdale Ave,-93.637198,42.0582869
2825 Buckingham Ct,-93.6482645,42.0476841
3010 Turquoise Cir,-93.6020943,41.9954888
1909 Roosevelt Ave,-93.6236602,42.04122
910 Brookridge Ave,-93.6272224,42.0308713
3801 Columbine Ave,-93.63608,42.058095
3701 Bridgeport Dr,-93.6552343,42.0568851
2320 Timberland Rd,-93.6494327,42.0004141
1430 Ridgewood Ave,-93.6287266,42.03661830000001
3026 Evergreen Cir,-93.6537492,42.0505029
427 N Franklin Ave,-93.6651561,42.0275057
3916 Fletcher Blvd,-93.634231,42.059599
4011 Berkshire Ave,-93.6392143,42.06085780000001
2133 Coneflower Ct,-93.6439287,42.0091689
3907 Berkshire Ave,-93.6392605,42.0603437
402 S Franklin Ave,-93.6644034,42.0182182
4209 Crestmoor Ave,-93.6458689,42.0621438
3913 Berkshire Ave,-93.6392121,42.06051129999999
3832 Brookdale Ave,-93.6364854,42.0590431
1601 Woodhaven Cir,-93.6319725,42.0583748
2009 Roosevelt Cir,-93.6239373,42.0425245
2426 Yorkshire Cir,-93.641855,42.052903
2810 Pinehurst Cir,-93.645728,42.0445009
3823 Berkshire Ave,-93.6394547,42.0591036
148 S Franklin Ave,-93.6644827,42.0209977
1401 Ridgewood Ave,-93.6286177,42.035685
102 N Riverside Dr,-93.6295974,42.0229921
2804 Pinehurst Cir,-93.6453853,42.0445005
2406 Cottonwood Rd,-93.6481854,41.993051
2808 Northridge Ln,-93.646884,42.047652
1218 Wisconsin Ave,-93.6617298,42.0332743
415 Aspen Ridge Rd,-93.61521,42.009569
1301 Ridgewood Ave,-93.6278953,42.0347131
3831 Brookdale Ave,-93.6371189,42.0591003
304 S Franklin Ave,-93.6644827,42.0190271
1630 Crestwood Cir,-93.6053781,42.0397858
3917 Viola Mae Ave,-93.6041322,41.9869631
2716 Cottonwood Rd,-93.6525413,41.9928355
2305 Broadmoor Ave,-93.612797,42.0449412
2304 Cottonwood Rd,-93.6468192,41.9931136
4014 Berkshire Ave,-93.6385837,42.0609459
2810 Northridge Ln,-93.6470335,42.0476944
4110 Crestmoor Ave,-93.6449978,42.0621328
212 Washington Ave,-93.6150327,42.021171
1428 Roosevelt Ave,-93.6223145,42.0367817
117 S Franklin Ave,-93.6650768,42.0220992
1402 Ridgewood Ave,-93.6280141,42.03575230000001
3839 Berkshire Ave,-93.6392963,42.0596492
326 N Riverside Dr,-93.6290828,42.0259061
2520 E Lincoln Way,-93.5794897,42.0223401
2227 Timberland Rd,-93.652119,42.00138
335 S Franklin Ave,-93.6650053,42.0183533
1015 Roosevelt Ave,-93.6227895,42.0318222
2624 Cottonwood Rd,-93.6514325,41.9927934
246 S Franklin Ave,-93.6645025,42.0193549
1109 Roosevelt Ave,-93.6227499,42.0324029
329 S Franklin Ave,-93.6650055,42.0183683
1239 Wisconsin Ave,-93.6624229,42.03396679999999
2816 Northridge Ln,-93.647249,42.0479204
3728 Bridgeport Dr,-93.6557888,42.057717
4204 Crestmoor Ave,-93.6453146,42.0622772
1922 Roosevelt Ave,-93.6232644,42.0418505
307 S Franklin Ave,-93.6650122,42.018904
3821 Brookdale Ave,-93.6371782,42.0587702
323 N Franklin Ave,-93.6651561,42.0257285
234 S Franklin Ave,-93.6645223,42.0197986
1009 Mesa Verde Pl,-93.6716859,42.031458
212 Trail Ridge Rd,-93.6739902,42.0242877
1008 Mesa Verde Pl,-93.6710417,42.0314451
1225 Roosevelt Ave,-93.6228686,42.0342534
3819 Viola Mae Ave,-93.6040922,41.9877907
3807 Bridgeport Dr,-93.6563432,42.0580082
1406 Ridgewood Ave,-93.628212,42.0359006
3715 Columbine Cir,-93.6361687,42.05754719999999
4221 Crestmoor Ave,-93.6461857,42.062597
3629 Fletcher Blvd,-93.6349613,42.0574502
3323 Jefferson Cir,-93.6264704,42.0553821
1330 Woodstock Ave,-93.6767636,42.0360589
1411 Roosevelt Ave,-93.622886,42.0361
233 Washington Ave,-93.6156263,42.0203795
914 Brookridge Ave,-93.6273808,42.0309822
4102 Crestmoor Ave,-93.64465,42.062227
1818 Waterbury Cir,-93.633282,42.062634
1248 Wisconsin Ave,-93.6617892,42.0342188
126 S Franklin Ave,-93.6644827,42.0218091
2722 White Oak Cir,-93.6461263,41.9976005
3840 Berkshire Ave,-93.6387421,42.0596281
200 Trail Ridge Rd,-93.6739308,42.0238453
1718 Roosevelt Ave,-93.6224531,42.0399255
4302 Cochrane Pkwy,-93.6767041,42.0164154
1214 Roosevelt Ave,-93.622275,42.0338472
3817 Fletcher Blvd,-93.6349613,42.0588403
1423 Roosevelt Ave,-93.6228488,42.0365138
1423 Ridgewood Ave,-93.6291224,42.0364513
3820 Berkshire Ave,-93.6389004,42.0589281
228 S Riverside Dr,-93.6292412,42.0205305
1201 Roosevelt Ave,-93.6227697,42.033426
3328 Jefferson Cir,-93.6256788,42.055214
1004 Roosevelt Ave,-93.622275,42.0314521
112 N Riverside Dr,-93.6295974,42.0233399
1306 Woodstock Ave,-93.676808,42.034949
2824 Greensboro Dr,-93.647546,42.04381799999999
2816 Pinehurst Cir,-93.646026,42.0445313
2621 Green Hills Dr,-93.6446216,41.99818930000001
4101 Valley View Rd,-93.6557888,42.0604197
2877 Greensboro Cir,-93.649304,42.044844
1412 Meadowlane Ave,-93.603466,42.035832
3330 Morningside St,-93.6632151,42.0175605
3318 Eisenhower Ave,-93.6376533,42.05528
2917 Eisenhower Ave,-93.6375939,42.050397
2935 Eisenhower Ave,-93.6381127,42.05106809999999
1340 California Ave,-93.6911083,42.0358313
2537 Eisenhower Ave,-93.6352078,42.0469512
2130 Prairie View E,-93.6374158,42.0434703
3334 Morningside St,-93.6634924,42.01759029999999
2003 Greenbriar Cir,-93.6397912,42.0127973
2505 Green Hills Dr,-93.6450374,41.9997803
2117 Greenbriar Cir,-93.641751,42.0127932
2708 Eisenhower Ave,-93.6358124,42.04879270000001
3908 Eisenhower Ave,-93.6372772,42.0600992
3103 Eisenhower Ave,-93.6377919,42.0525533
902 Top-O-Hollow Rd,-93.6235019,42.056441
1422 California Ave,-93.6910489,42.0368182
3115 Valley View Rd,-93.65159090000002,42.0522899
3306 Eisenhower Ave,-93.6375741,42.0548964
2025 Prairie View E,-93.6378315,42.0425109
1514 California Ave,-93.6909894,42.0373416
2102 Prairie View E,-93.6364656,42.0427279
2603 Eisenhower Ave,-93.6357332,42.0477139
2114 Greenbriar Cir,-93.6414739,42.0122996
3724 Eisenhower Ave,-93.6377127,42.0577687
3001 Valley View Rd,-93.6520859,42.0501696
704 Top-O-Hollow Rd,-93.6216464,42.0564316
2204 Prairie View E,-93.6377325,42.0437693
3803 Minnetonka Ave,-93.6040329,41.9883532
2713 Northridge Cir,-93.650838,42.0485146
