,PID,SalePrice,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,GarageFinish,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond
342,908276230,119000,TA,TA,No,Rec,732.0,Unf,0.0,216.0,948.0,0,36,0,0,0,Unf,Detchd,1956.0,Unf,1.0,280.0,TA,TA
343,909256060,115000,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,0,0,0,0,0,Unf,Detchd,1936.0,Unf,1.0,240.0,TA,TA
344,527108030,250000,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,0,119,0,0,0,Fin,Attchd,2005.0,Fin,2.0,527.0,TA,TA
345,906475100,195000,Gd,Gd,Gd,LwQ,262.0,ALQ,723.0,197.0,1182.0,339,0,0,0,0,Unf,Attchd,1966.0,Unf,2.0,438.0,TA,TA
346,907275010,220000,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,1462.0,135,34,0,0,0,Fin,Attchd,1999.0,Fin,2.0,521.0,TA,TA
347,527404100,119500,TA,TA,No,BLQ,412.0,LwQ,287.0,251.0,950.0,0,0,0,0,0,Unf,Detchd,1981.0,Unf,1.0,280.0,TA,TA
348,905403150,155000,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,0,0,0,0,287,RFn,Attchd,1953.0,RFn,2.0,495.0,TA,TA
349,533350120,290000,Gd,Ex,Mn,GLQ,1044.0,Rec,382.0,0.0,1426.0,280,90,0,0,0,RFn,Attchd,1976.0,RFn,2.0,550.0,TA,TA
350,909254010,137000,TA,Fa,Mn,Unf,0.0,Unf,0.0,600.0,600.0,0,113,0,0,195,Unf,Detchd,1918.0,Unf,1.0,215.0,Fa,TA
351,533221040,180000,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,756.0,0,32,0,0,0,Unf,Detchd,2000.0,Unf,2.0,440.0,TA,TA
352,902401120,325000,TA,TA,No,Unf,0.0,Unf,0.0,1237.0,1237.0,105,502,0,0,0,Unf,Detchd,1988.0,Unf,2.0,880.0,Gd,TA
353,533254050,241600,Gd,TA,Mn,LwQ,121.0,Unf,0.0,1619.0,1740.0,228,20,218,0,0,RFn,Attchd,1981.0,RFn,2.0,540.0,TA,TA
354,535178120,153000,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,280,0,0,0,0,Unf,Attchd,1955.0,Unf,1.0,350.0,TA,TA
355,527403020,142000,TA,TA,No,BLQ,775.0,Unf,0.0,281.0,1056.0,0,85,184,0,0,Unf,Attchd,1968.0,Unf,1.0,304.0,TA,TA
356,916125360,160000,TA,TA,Av,BLQ,353.0,Rec,334.0,60.0,747.0,0,0,50,0,0,Unf,Detchd,1966.0,Unf,2.0,572.0,TA,TA
357,909277040,198000,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,0,40,0,0,0,Unf,Detchd,1937.0,Unf,1.0,240.0,TA,TA
358,527302175,181000,Gd,Fa,No,Unf,0.0,Unf,0.0,1362.0,1362.0,192,0,0,0,0,Unf,Attchd,1979.0,Unf,2.0,435.0,TA,TA
359,905101490,139000,TA,TA,No,Rec,651.0,Unf,0.0,470.0,1121.0,0,80,0,0,0,Unf,Detchd,1963.0,Unf,2.0,480.0,TA,TA
360,907227100,117000,TA,TA,No,Rec,385.0,Unf,0.0,0.0,385.0,352,0,0,0,0,Unf,Detchd,1975.0,Unf,2.0,728.0,TA,TA
361,911370510,246000,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,128,53,0,0,155,Fin,Attchd,2004.0,Fin,2.0,525.0,TA,TA
362,907414030,185500,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,132,105,0,0,0,RFn,Attchd,2004.0,RFn,2.0,494.0,TA,TA
363,909275110,238000,TA,TA,No,Unf,0.0,Unf,0.0,851.0,851.0,291,0,60,0,153,Unf,Detchd,1927.0,Unf,2.0,264.0,TA,TA
364,905200260,165000,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,552.0,290,40,0,0,0,Unf,Attchd,1961.0,Unf,1.0,384.0,TA,TA
365,902105130,64000,Fa,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,0,0,0,0,0,Unf,Detchd,1950.0,Unf,1.0,256.0,TA,TA
366,534453140,87000,TA,TA,No,Rec,120.0,Unf,0.0,228.0,348.0,0,0,0,0,0,Unf,Basment,1937.0,Unf,1.0,231.0,Fa,TA
367,907203070,127000,TA,TA,Av,ALQ,480.0,Unf,0.0,396.0,876.0,0,0,0,0,0,Unf,Detchd,1977.0,Unf,2.0,484.0,TA,TA
368,910226040,165500,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,0,0,0,0,0,Fin,Attchd,1958.0,Fin,1.0,356.0,TA,TA
369,905451410,137000,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,0,0,0,0,0,Unf,Attchd,1955.0,Unf,1.0,288.0,TA,TA
370,907295020,208900,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,140,39,0,0,0,Fin,Attchd,1997.0,Fin,2.0,508.0,TA,TA
371,533250190,279700,Gd,TA,Gd,LwQ,457.0,ALQ,1037.0,0.0,1494.0,0,30,0,0,217,Fin,Attchd,1994.0,Fin,2.0,478.0,TA,TA
372,527450010,105500,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,0,0,0,0,0,Unf,Detchd,1973.0,Unf,2.0,440.0,TA,TA
373,906385020,187000,Gd,TA,No,GLQ,24.0,Unf,0.0,1198.0,1222.0,0,54,0,0,0,RFn,Attchd,2009.0,RFn,2.0,615.0,TA,TA
374,902109140,124500,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,0,0,0,0,0,Unf,Detchd,1952.0,Unf,2.0,400.0,TA,TA
375,534403100,168500,TA,TA,Gd,GLQ,624.0,Rec,336.0,288.0,1248.0,176,0,0,0,0,RFn,Attchd,1964.0,RFn,2.0,520.0,TA,TA
376,535453080,152000,TA,TA,No,GLQ,574.0,Unf,0.0,466.0,1040.0,0,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,286.0,TA,TA
377,528250100,180000,Gd,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,180,0,0,0,0,Fin,BuiltIn,2000.0,Fin,2.0,400.0,TA,TA
378,907130100,231500,Gd,TA,No,GLQ,821.0,Unf,0.0,107.0,928.0,276,99,0,0,0,RFn,Attchd,1997.0,RFn,2.0,470.0,TA,TA
379,535152280,132000,Fa,TA,Mn,BLQ,623.0,Unf,0.0,556.0,1179.0,0,60,0,0,0,RFn,Attchd,1957.0,RFn,1.0,331.0,TA,TA
380,528166090,445000,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,2452.0,0,116,0,0,0,Fin,Attchd,2003.0,Fin,3.0,886.0,TA,TA
381,528480040,252000,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,160,50,0,0,0,RFn,Attchd,2005.0,RFn,3.0,1043.0,TA,TA
382,535300040,129500,TA,TA,No,Rec,288.0,Unf,0.0,928.0,1216.0,0,0,0,0,0,RFn,Attchd,1955.0,RFn,1.0,336.0,TA,TA
383,533215070,305000,Gd,TA,Av,GLQ,1141.0,Unf,0.0,416.0,1557.0,124,113,0,0,0,RFn,Attchd,1999.0,RFn,2.0,484.0,TA,TA
384,527451520,94500,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,0,0,0,0,0,Unf,Attchd,1972.0,Unf,1.0,288.0,TA,TA
385,905475270,118000,TA,TA,No,Rec,453.0,Unf,0.0,411.0,864.0,0,0,0,0,0,Unf,Attchd,1958.0,Unf,1.0,399.0,TA,TA
386,908102030,85000,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,328,0,164,0,0,,,,,0.0,0.0,,
387,923125030,81500,,,,,0.0,,0.0,0.0,0.0,0,0,135,0,0,Unf,Attchd,1951.0,Unf,1.0,270.0,Fa,TA
388,909177100,160000,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,0.0,,
389,902302150,90000,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,0,57,0,0,0,Unf,Detchd,1945.0,Unf,2.0,560.0,TA,TA
390,907201160,157500,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,406,36,0,0,0,Unf,Attchd,1977.0,Unf,1.0,317.0,TA,TA
391,527453060,148500,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,855.0,87,0,0,0,0,Unf,Attchd,1976.0,Unf,2.0,440.0,TA,TA
392,905225020,158000,Gd,TA,No,BLQ,267.0,Unf,0.0,404.0,671.0,128,570,0,0,0,Unf,Attchd,1946.0,Unf,2.0,638.0,TA,TA
393,528181010,192000,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,1367.0,0,33,0,0,0,RFn,Attchd,2005.0,RFn,2.0,484.0,TA,TA
394,917425190,186700,TA,TA,Gd,Rec,1159.0,Unf,0.0,413.0,1572.0,0,263,0,0,263,RFn,2Types,1963.0,RFn,3.0,995.0,TA,TA
395,528180130,248500,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,1451.0,192,42,0,0,0,RFn,Attchd,2008.0,RFn,2.0,539.0,TA,TA
396,531363030,152000,Gd,Gd,No,GLQ,54.0,Unf,0.0,1087.0,1141.0,182,0,0,0,0,RFn,Detchd,2006.0,RFn,2.0,484.0,TA,TA
397,902102060,157500,TA,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,70,78,68,0,0,Unf,Detchd,1983.0,Unf,2.0,686.0,Gd,TA
398,923229040,153500,Gd,TA,Av,GLQ,923.0,Unf,0.0,0.0,923.0,201,66,0,0,0,Fin,Attchd,1977.0,Fin,2.0,678.0,TA,TA
399,903450110,110000,Gd,TA,Gd,LwQ,104.0,GLQ,712.0,0.0,816.0,106,0,0,0,0,Unf,CarPort,1963.0,Unf,2.0,516.0,TA,TA
400,909256020,112000,Fa,Fa,No,LwQ,384.0,Unf,0.0,440.0,824.0,0,0,0,0,0,Unf,Detchd,1941.0,Unf,1.0,240.0,TA,TA
401,533221110,177000,Gd,TA,No,GLQ,466.0,Unf,0.0,290.0,756.0,0,32,0,0,0,Unf,Detchd,2000.0,Unf,2.0,440.0,TA,TA
402,526355080,345000,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,269,111,0,0,0,Fin,Attchd,1972.0,Fin,2.0,538.0,TA,TA
403,907181120,207500,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,782.0,0,70,0,0,0,RFn,Attchd,2000.0,RFn,2.0,532.0,TA,TA
404,903234160,102000,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,0,128,0,0,0,Unf,Detchd,1926.0,Unf,1.0,180.0,TA,TA
405,535454030,81400,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1950.0,Unf,2.0,400.0,TA,Fa
406,534152070,212500,Gd,TA,Mn,ALQ,687.0,LwQ,46.0,491.0,1224.0,0,69,0,0,0,RFn,Attchd,1978.0,RFn,2.0,678.0,TA,TA
407,905106170,137250,TA,TA,No,GLQ,775.0,Unf,0.0,89.0,864.0,226,0,0,0,0,Unf,Detchd,1969.0,Unf,1.0,280.0,TA,TA
408,909257050,234000,Gd,TA,No,Unf,0.0,Unf,0.0,1276.0,1276.0,0,0,0,0,145,Unf,Detchd,1926.0,Unf,1.0,282.0,TA,TA
409,534252060,119000,TA,TA,No,GLQ,40.0,Rec,264.0,1424.0,1728.0,155,0,0,0,0,Unf,Detchd,2002.0,Unf,1.0,352.0,TA,TA
410,903200080,223500,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15.0,1324.0,0,312,0,0,0,RFn,Attchd,1923.0,RFn,2.0,528.0,TA,TA
411,907126010,152000,Gd,TA,No,GLQ,732.0,Unf,0.0,308.0,1040.0,168,0,0,0,0,Unf,Detchd,2000.0,Unf,2.0,576.0,TA,TA
412,908154040,320000,Ex,TA,No,GLQ,1234.0,Unf,0.0,464.0,1698.0,327,64,0,0,0,Fin,Attchd,2007.0,Fin,3.0,768.0,TA,TA
413,907285020,219500,Gd,TA,No,GLQ,739.0,Unf,0.0,318.0,1057.0,576,36,0,0,0,RFn,Attchd,1998.0,RFn,2.0,645.0,TA,TA
414,902109130,94550,Fa,Po,No,Unf,0.0,Unf,0.0,600.0,600.0,0,0,148,0,0,,,,,0.0,0.0,,
415,903450060,169500,TA,TA,No,LwQ,224.0,Unf,0.0,816.0,1040.0,0,0,0,0,184,Unf,Detchd,1951.0,Unf,1.0,240.0,TA,TA
416,916455010,204000,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,144,122,0,0,0,Fin,Attchd,1996.0,Fin,2.0,422.0,TA,TA
417,535152070,143000,TA,TA,Av,ALQ,748.0,BLQ,294.0,102.0,1144.0,86,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,796.0,TA,TA
418,902206270,137000,TA,TA,No,Unf,0.0,Unf,0.0,1075.0,1075.0,0,0,160,0,0,Unf,Detchd,1935.0,Unf,2.0,342.0,TA,TA
419,534427090,140000,TA,TA,Gd,ALQ,513.0,Unf,0.0,75.0,588.0,0,0,0,0,0,RFn,Attchd,1958.0,RFn,1.0,264.0,TA,TA
420,909279040,137500,Fa,TA,No,Unf,0.0,Unf,0.0,700.0,700.0,0,0,67,0,0,Unf,Detchd,1922.0,Unf,1.0,252.0,TA,Fa
421,533130020,190000,Gd,TA,No,GLQ,674.0,Unf,0.0,76.0,750.0,240,39,0,0,0,RFn,Attchd,1992.0,RFn,2.0,564.0,TA,TA
422,527455270,110000,TA,TA,No,Rec,340.0,Unf,0.0,524.0,864.0,0,0,0,0,0,RFn,Attchd,1966.0,RFn,1.0,264.0,TA,TA
423,526302110,124500,Fa,Fa,No,Rec,564.0,Unf,0.0,318.0,882.0,0,0,0,0,0,Unf,Attchd,1956.0,Unf,1.0,502.0,TA,TA
424,905401100,190000,TA,TA,No,LwQ,379.0,BLQ,768.0,470.0,1617.0,476,0,0,0,142,Fin,Attchd,1955.0,Fin,1.0,303.0,TA,TA
425,903227150,132000,TA,TA,No,Rec,360.0,LwQ,159.0,316.0,835.0,0,0,35,0,148,Unf,Detchd,1942.0,Unf,1.0,240.0,TA,TA
426,534251320,143000,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,0,26,0,0,0,Unf,Attchd,1963.0,Unf,2.0,528.0,TA,TA
427,909100080,104000,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,1107.0,0,0,36,0,0,Unf,Detchd,1979.0,Unf,1.0,260.0,TA,TA
428,905200160,80000,TA,TA,No,GLQ,288.0,Unf,0.0,718.0,1006.0,0,24,0,0,0,,,,,0.0,0.0,,
429,914478020,148000,TA,TA,Av,Rec,224.0,GLQ,530.0,98.0,852.0,192,84,0,0,0,Unf,Attchd,1975.0,Unf,1.0,360.0,TA,TA
430,527451650,119500,TA,TA,No,ALQ,231.0,Unf,0.0,399.0,630.0,185,0,0,0,0,Unf,Detchd,1972.0,Unf,1.0,264.0,TA,TA
431,528142150,269500,Gd,TA,No,ALQ,1262.0,Unf,0.0,498.0,1760.0,165,190,0,0,0,Fin,Attchd,2003.0,Fin,2.0,583.0,TA,TA
432,531452210,150000,Gd,TA,No,ALQ,274.0,Unf,0.0,362.0,636.0,0,40,0,0,0,Fin,Attchd,1994.0,Fin,2.0,472.0,TA,TA
433,528168030,290000,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,1082.0,114,40,0,0,0,Fin,BuiltIn,2003.0,Fin,3.0,730.0,TA,TA
434,923202105,173500,Ex,TA,Av,Unf,0.0,Unf,0.0,1430.0,1430.0,0,0,0,0,0,RFn,Attchd,2004.0,RFn,2.0,624.0,TA,TA
435,911103060,119600,TA,TA,No,Unf,0.0,Unf,0.0,957.0,957.0,0,0,133,0,0,,,,,0.0,0.0,,
436,534401190,140000,TA,TA,No,Rec,892.0,Unf,0.0,244.0,1136.0,426,0,0,0,0,RFn,Attchd,1965.0,RFn,1.0,384.0,TA,TA
437,907175100,197900,Gd,TA,Av,Unf,0.0,Unf,0.0,866.0,866.0,198,36,0,0,0,RFn,Attchd,1998.0,RFn,2.0,546.0,TA,TA
438,902110010,99900,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,0,0,26,0,0,Unf,Detchd,1920.0,Unf,1.0,180.0,Fa,TA
439,534431020,138500,TA,TA,No,LwQ,130.0,Rec,259.0,433.0,822.0,284,24,0,0,192,Unf,Attchd,1975.0,Unf,2.0,512.0,TA,TA
440,908186080,145500,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,0,28,0,0,0,Fin,Basment,2005.0,Fin,2.0,525.0,TA,TA
441,903233030,132500,TA,TA,No,ALQ,351.0,Unf,0.0,405.0,756.0,25,0,0,0,0,Unf,Detchd,1926.0,Unf,2.0,379.0,TA,TA
442,902406070,146500,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,0,0,238,0,0,Unf,Detchd,1950.0,Unf,3.0,640.0,TA,TA
443,532354010,132500,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,0,24,0,0,192,Unf,Detchd,1996.0,Unf,2.0,624.0,TA,TA
444,916380070,315500,Ex,TA,Gd,GLQ,1022.0,Unf,0.0,598.0,1620.0,228,0,0,0,0,Fin,Attchd,2008.0,Fin,3.0,912.0,TA,TA
445,903425420,130000,TA,Gd,Mn,Rec,210.0,ALQ,606.0,0.0,816.0,0,0,112,0,0,Fin,Detchd,1961.0,Fin,1.0,275.0,TA,TA
446,907227030,133500,TA,TA,Av,BLQ,460.0,Unf,0.0,404.0,864.0,0,0,0,0,0,Unf,Attchd,1972.0,Unf,1.0,338.0,TA,TA
447,910205120,110000,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,629.0,0,56,0,0,200,Unf,Detchd,1950.0,Unf,1.0,625.0,TA,TA
448,906201120,270000,Gd,TA,Gd,GLQ,1433.0,Unf,0.0,0.0,1433.0,0,278,0,0,266,RFn,Attchd,1987.0,RFn,2.0,528.0,Gd,Gd
449,923251080,157900,TA,TA,No,Rec,593.0,Unf,0.0,595.0,1188.0,261,39,0,0,0,Unf,Attchd,1962.0,Unf,1.0,312.0,TA,TA
450,534451080,72500,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1955.0,Unf,1.0,287.0,TA,Fa
451,902103090,111500,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,0,0,0,0,0,Unf,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa
452,909428240,224000,TA,TA,Av,LwQ,784.0,BLQ,435.0,91.0,1310.0,0,201,0,0,0,Unf,Basment,1954.0,Unf,2.0,576.0,TA,TA
453,528120130,379000,Ex,TA,Av,GLQ,1249.0,Unf,0.0,165.0,1414.0,192,63,0,0,0,Fin,BuiltIn,2005.0,Fin,3.0,1003.0,TA,TA
454,907255030,274000,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,163.0,1357.0,168,116,0,0,0,Fin,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA
455,908102270,167000,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486.0,0,0,0,0,0,Fin,Detchd,1968.0,Fin,2.0,480.0,TA,TA
456,909100150,108000,TA,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,0,0,183,0,0,Unf,Detchd,1923.0,Unf,1.0,205.0,TA,TA
457,903231060,60000,TA,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,0,0,0,0,0,,,,,0.0,0.0,,
458,923201020,169000,TA,TA,No,Rec,42.0,Unf,0.0,1026.0,1068.0,0,0,0,0,0,Unf,Attchd,1965.0,Unf,2.0,528.0,TA,TA
459,534429150,174500,TA,TA,Gd,ALQ,568.0,Unf,0.0,640.0,1208.0,85,0,0,0,0,Fin,BuiltIn,1961.0,Fin,2.0,368.0,TA,TA
460,534129060,215000,TA,TA,No,ALQ,603.0,BLQ,294.0,723.0,1620.0,0,62,192,0,0,Unf,Attchd,1967.0,Unf,2.0,578.0,TA,TA
461,534151090,188500,Gd,TA,No,Unf,0.0,Unf,0.0,1594.0,1594.0,190,80,0,0,0,RFn,Attchd,1993.0,RFn,2.0,472.0,TA,TA
462,910204050,123000,TA,TA,No,Unf,0.0,Unf,0.0,760.0,760.0,467,160,78,0,0,Unf,Detchd,1998.0,Unf,2.0,576.0,TA,TA
463,535457040,141000,TA,TA,No,Unf,0.0,Unf,0.0,1800.0,1800.0,0,0,0,0,0,,,,,0.0,0.0,,
464,903426200,159900,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,344,0,0,0,168,,,,,0.0,0.0,,
465,535383070,105000,TA,TA,No,ALQ,315.0,Rec,105.0,420.0,840.0,0,0,198,0,0,Fin,Detchd,1967.0,Fin,1.0,338.0,TA,TA
466,535353180,180000,TA,TA,Mn,GLQ,1018.0,Unf,0.0,1153.0,2171.0,631,48,148,0,0,RFn,Attchd,1977.0,RFn,3.0,1008.0,TA,TA
467,908128050,137500,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,1138.0,0,0,180,0,0,RFn,Detchd,1974.0,RFn,2.0,588.0,TA,TA
468,528429050,232000,Gd,TA,No,GLQ,24.0,Unf,0.0,1550.0,1574.0,144,104,0,0,0,RFn,Attchd,2006.0,RFn,3.0,824.0,TA,TA
469,527455240,100000,TA,TA,No,BLQ,432.0,Unf,0.0,460.0,892.0,0,0,0,0,0,RFn,Attchd,1967.0,RFn,1.0,288.0,TA,TA
470,906476030,200000,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,403,114,185,0,0,RFn,Attchd,1997.0,RFn,2.0,603.0,TA,TA
471,909254140,90350,TA,TA,No,LwQ,365.0,Unf,0.0,75.0,440.0,0,0,34,0,0,Unf,Detchd,1990.0,Unf,1.0,352.0,Gd,TA
472,527359030,159900,TA,TA,No,Unf,0.0,Unf,0.0,1444.0,1444.0,0,24,0,0,0,Unf,Attchd,1976.0,Unf,2.0,473.0,TA,TA
473,533251110,255000,Gd,TA,No,GLQ,1732.0,Unf,0.0,270.0,2002.0,180,16,0,0,0,RFn,Attchd,1980.0,RFn,2.0,546.0,Gd,TA
474,908178050,229000,Ex,TA,No,Unf,0.0,Unf,0.0,1150.0,1150.0,0,274,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,502.0,TA,TA
475,923225040,129900,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,100,110,0,0,0,Unf,Attchd,1976.0,Unf,2.0,572.0,TA,TA
476,916455110,187500,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,160,22,0,0,0,Fin,Attchd,2003.0,Fin,2.0,438.0,TA,TA
477,531452050,125000,Gd,TA,No,ALQ,623.0,LwQ,121.0,0.0,744.0,353,0,0,0,90,Unf,Attchd,1984.0,Unf,1.0,264.0,TA,TA
478,905351045,148400,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,188,36,0,0,200,Fin,Basment,1980.0,Fin,1.0,450.0,Gd,TA
479,905100030,148000,TA,TA,No,Rec,547.0,Unf,0.0,504.0,1051.0,0,82,0,0,0,Unf,Attchd,1974.0,Unf,2.0,459.0,TA,TA
480,909101100,122000,TA,TA,No,Rec,626.0,Unf,0.0,94.0,720.0,84,0,0,0,0,Unf,Detchd,1940.0,Unf,1.0,256.0,TA,TA
481,902201130,120000,TA,TA,No,ALQ,331.0,Unf,0.0,318.0,649.0,0,176,0,0,0,Unf,Detchd,1981.0,Unf,1.0,308.0,TA,TA
482,527162140,204000,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,188,30,0,0,0,Fin,Attchd,1999.0,Fin,2.0,482.0,TA,TA
483,527108040,239900,Gd,TA,No,Unf,0.0,Unf,0.0,893.0,893.0,0,116,0,0,0,Fin,Attchd,2005.0,Fin,3.0,800.0,TA,TA
484,534476080,144000,TA,TA,No,BLQ,368.0,Unf,0.0,710.0,1078.0,0,0,0,0,175,Fin,Attchd,1955.0,Fin,1.0,288.0,TA,TA
485,902404010,153500,TA,TA,No,Rec,338.0,Unf,0.0,1221.0,1559.0,0,116,230,0,0,Unf,Detchd,1948.0,Unf,2.0,812.0,TA,TA
486,902328040,128000,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,0,291,134,0,0,,,,,0.0,0.0,,
487,908102060,84900,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1945.0,Unf,1.0,240.0,TA,TA
488,533250130,270000,Gd,Gd,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,0,30,0,0,216,Fin,Attchd,1995.0,Fin,2.0,481.0,TA,TA
489,535380010,155500,TA,TA,No,Rec,338.0,Unf,0.0,325.0,663.0,49,0,231,0,0,Unf,Detchd,1974.0,Unf,2.0,528.0,TA,TA
490,532353130,135000,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,980.0,192,0,0,0,0,Unf,Detchd,1986.0,Unf,2.0,484.0,TA,TA
491,531363050,143500,Gd,TA,No,Unf,0.0,Unf,0.0,1158.0,1158.0,0,50,0,0,0,,,,,0.0,0.0,,
492,908154080,284700,,,,,0.0,,0.0,0.0,0.0,0,372,0,0,0,Unf,Attchd,1959.0,Unf,2.0,624.0,TA,TA
493,534455030,141500,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296.0,0,22,0,0,0,RFn,Attchd,1960.0,RFn,2.0,450.0,TA,TA
494,905352180,211000,Gd,TA,No,GLQ,831.0,Unf,0.0,320.0,1151.0,0,228,0,0,192,Unf,Attchd,1988.0,Unf,2.0,521.0,TA,TA
495,916382100,410000,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,432.0,2190.0,90,154,0,0,0,Fin,Attchd,2008.0,Fin,3.0,780.0,TA,TA
496,906201130,316600,Gd,TA,Gd,GLQ,1441.0,Unf,0.0,55.0,1496.0,349,40,0,0,0,Fin,BuiltIn,1983.0,Fin,2.0,612.0,Gd,TA
497,534125210,146500,Gd,TA,No,GLQ,962.0,Unf,0.0,191.0,1153.0,140,153,0,0,0,Fin,Attchd,1972.0,Fin,2.0,501.0,TA,TA
498,535126140,227000,TA,TA,No,BLQ,575.0,Unf,0.0,529.0,1104.0,0,230,0,0,0,RFn,Attchd,1966.0,RFn,2.0,480.0,TA,TA
499,535126010,193500,Gd,TA,No,Rec,448.0,Unf,0.0,448.0,896.0,0,72,0,0,252,Fin,Attchd,1968.0,Fin,1.0,509.0,TA,TA
500,533252040,318750,Gd,Gd,Gd,GLQ,1252.0,ALQ,136.0,306.0,1694.0,501,120,0,225,0,Fin,Attchd,1977.0,Fin,2.0,642.0,TA,TA
501,527356060,179900,Gd,TA,No,ALQ,550.0,Unf,0.0,163.0,713.0,209,208,0,0,0,RFn,Attchd,1975.0,RFn,2.0,434.0,TA,TA
502,535151020,141000,TA,TA,No,ALQ,873.0,Unf,0.0,63.0,936.0,0,0,0,219,0,RFn,Attchd,1957.0,RFn,1.0,315.0,TA,TA
503,528294050,168000,TA,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,0,0,0,0,0,Fin,BuiltIn,1999.0,Fin,2.0,410.0,TA,TA
504,923205015,166500,Gd,TA,No,Unf,0.0,Unf,0.0,1344.0,1344.0,328,0,0,0,0,Unf,Attchd,2001.0,Unf,2.0,686.0,TA,TA
505,527183060,188500,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1018.0,1337.0,0,73,154,0,0,RFn,Attchd,1989.0,RFn,2.0,462.0,TA,TA
