PID,GrLivArea,SalePrice,maybe_MSZoning,LotFrontage,LotArea,Street_paved,Alley,maybe_LotShape,LandContour,Utilities,LandSlope,Neighborhood,BldgType,OverallQual,maybe_OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,maybe_MasVnrType,MasVnrArea,ExterQual,maybe_ExterCond,Foundation,maybe_BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC_nom,CentralAir,Electrical,1stFlrSF,2ndFlrSF,maybe_LowQualFinSF,BsmtFullBath,maybe_BsmtHalfBath,FullBath,maybe_HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,maybe_GarageQual,maybe_GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,maybe_EnclosedPorch,maybe_3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,HeatingQC_ord,LotShape_com,MSZoning_com,LF_Near_NS_RR,LF_Near_Positive_Feature,LF_Adjacent_Arterial_St,LF_Near_EW_RR,LF_Adjacent_Feeder_St,LF_Near_Postive_Feature,Heating_com,Electrical_com,LotConfig_com,LotFrontage_log,LotArea_log,BsmtCond_ord,BsmtQual_ord,BsmtExposure_ord,BSMT_GLQ,maybe_BSMT_ALQ,maybe_BSMT_BLQ,maybe_BSMT_LwQ,BSMT_Rec,GarageType_con,MS_coded,number_floors,attic,PUD,Functional_ord,1stFlrSF_log,2ndFlrSF_log,GrLivArea_log,sold_datetime
535403010,1044,139000,RL,78.0,10180,Pave,No alley access,IR1,Level,EGWS,Gentle,NAmes,1Fam,5,6,1968,1968,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,168.0,912.0,GasA,TA,Y,SBrkr,1044,0,0,0.0,1.0,1,1,3,1,3,5,1,2,1990.0,Fin,2.0,372.0,TA,TA,Paved,200,48,0,0,0,0,,Good Wood,Shed,450,6,2008,WD ,Normal,5.143014800254095,3,Slightly irregular,"Residential, low-density",0,0,0,0,1,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.8920946026904804,4.00774777800074,3,3,1,0.0,0.0,0.0,0.0,744.0,Attchd,1-Story,1,No attic,0,7,3.0187004986662433,0.0,3.0187004986662433,2008-06-01
923277030,816,130500,RL,60.0,6600,Pave,No alley access,Reg,Level,EGWS,Gentle,Mitchel,1Fam,5,9,1982,2008,Gable,Standard (Composite) Shingle,None,0.0,4,4,CBlock,175.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,0.0,1.0,1,0,3,1,4,5,1,5,1982.0,Unf,1.0,264.0,TA,TA,Paved,0,0,0,0,0,0,,Minimum Privacy,Nothing,0,10,2008,WD ,Normal,5.1156105116743,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.8195439355418688,3,3,1,0.0,641.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,2.9116901587538613,0.0,2.9116901587538613,2008-10-01
527184110,1321,212000,RL,35.0,5118,Pave,No alley access,IR1,Hillside (downward slope on both sides),EGWS,Gentle,StoneBr,TwnhsE,8,5,1990,1990,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,386.0,1312.0,GasA,Gd,Y,SBrkr,1321,0,0,1.0,0.0,1,0,1,1,4,4,1,3,1990.0,RFn,2.0,484.0,TA,TA,Paved,0,64,140,0,0,0,,No Fence,Nothing,0,8,2007,WD ,Normal,5.326335860928752,4,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.5440680443502757,3.7091002815511667,3,4,4,926.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,1,7,3.1209028176145273,0.0,3.1209028176145273,2007-08-01
535152060,1056,139000,RL,70.0,8176,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,5,6,1958,1992,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,210.0,1056.0,GasA,Fa,Y,SBrkr,1056,0,0,1.0,0.0,1,0,3,1,3,6,0,0,1958.0,RFn,1.0,308.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,8,2007,WD ,Normal,5.143014800254095,2,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.845098040014257,3.9125408827906374,3,3,1,0.0,0.0,0.0,0.0,846.0,Attchd,1-Story,1,No attic,0,7,3.0236639181977933,0.0,3.0236639181977933,2007-08-01
527166010,1983,225000,RL,,10762,Pave,No alley access,IR1,Level,EGWS,Gentle,Gilbert,1Fam,7,5,1999,1999,Gable,Standard (Composite) Shingle,None,344.0,4,3,PConc,284.0,978.0,GasA,Ex,Y,SBrkr,1005,978,0,0.0,0.0,2,1,3,1,4,9,1,3,1999.0,Fin,2.0,490.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,5,2009,WD ,Normal,5.352182518111363,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,,4.031892987710475,3,4,1,694.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,3.002166061756508,2.9907826918031377,3.2973227142053028,2009-05-01
903206170,1635,210000,RL,70.0,8737,Pave,No alley access,IR1,Banked (rise from street level to building),EGWS,Gentle,BrkSide,1Fam,6,7,1923,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,765.0,1065.0,GasA,Ex,Y,FuseA,915,720,0,0.0,0.0,1,1,3,1,3,6,1,4,1950.0,Unf,2.0,440.0,TA,TA,Paved,0,38,0,144,0,0,,No Fence,Nothing,0,5,2007,WD ,Normal,5.3222192947339195,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,">60 Amp fuse box, all Romex wiring",Inside lot (1 side frontage),1.845098040014257,3.9413623357117613,3,4,1,0.0,0.0,0.0,0.0,300.0,Detchd,1.5-Story,1,Finished,0,7,2.9614210940664485,2.857935264719429,3.2135177569963047,2007-05-01
534226120,925,117500,RL,70.0,9100,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,5,6,1965,1965,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,121.0,925.0,GasA,Ex,Y,SBrkr,925,0,0,0.0,1.0,1,0,2,1,3,5,0,0,1965.0,Unf,1.0,429.0,TA,TA,Paved,0,0,0,0,0,0,,Good Wood,Nothing,0,7,2009,WD ,Normal,5.0700378666077555,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.845098040014257,3.9590413923210934,3,3,1,0.0,0.0,338.0,0.0,466.0,Detchd,1-Story,1,No attic,0,7,2.9661417327390325,0.0,2.9661417327390325,2009-07-01
527355060,1857,188900,RL,81.0,10530,Pave,No alley access,Reg,Level,EGWS,Gentle,NWAmes,1Fam,7,5,1978,1978,Gable,Standard (Composite) Shingle,Brick Face,68.0,3,3,CBlock,945.0,945.0,GasA,TA,Y,SBrkr,945,912,0,0.0,0.0,2,1,4,1,3,8,1,3,1978.0,RFn,2.0,482.0,TA,TA,Paved,400,105,0,0,0,0,,Good Privacy,Nothing,0,7,2006,WD ,Normal,5.2762319579218335,3,Regular,"Residential, low-density",0,0,0,0,0,1,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9084850188786497,4.0224283711854865,3,3,1,0.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.975431808509263,2.960470777534299,3.2688119037397803,2006-07-01
909282060,1609,199500,RL,70.0,12320,Pave,No alley access,IR1,Hillside (downward slope on both sides),EGWS,Gentle,Crawfor,1Fam,7,7,1932,1990,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,637.0,637.0,GasA,Ex,Y,SBrkr,959,650,0,0.0,0.0,1,1,3,1,4,8,2,4,1963.0,Unf,3.0,579.0,TA,TA,Paved,0,0,0,0,104,0,,Good Wood,Nothing,0,5,2006,WD ,Normal,5.299942900022767,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.845098040014257,4.090610707828406,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,2-Story,2,No attic,0,7,2.9818186071706636,2.813580988568192,3.2065560440990297,2006-05-01
527127150,1338,213500,RL,41.0,4920,Pave,No alley access,Reg,Level,EGWS,Gentle,StoneBr,TwnhsE,8,5,2001,2001,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,722.0,1338.0,GasA,Ex,Y,SBrkr,1338,0,0,1.0,0.0,2,0,2,1,4,6,0,0,2001.0,Fin,2.0,582.0,TA,TA,Paved,0,0,170,0,0,0,,No Fence,Nothing,0,4,2010,WD ,Normal,5.329397879361043,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.6127838567197355,3.69196510276736,3,4,2,616.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,1,7,3.1264561134318045,0.0,3.1264561134318045,2010-04-01
528365070,2646,260000,RL,90.0,9900,Pave,No alley access,Reg,Depression (upward slope on both sides),EGWS,Moderate-severe,NoRidge,1Fam,7,5,1993,1993,Gable,Standard (Composite) Shingle,Brick Face,256.0,4,3,PConc,360.0,1347.0,GasA,Ex,Y,SBrkr,1372,1274,0,1.0,0.0,2,1,4,1,4,9,1,3,1993.0,RFn,3.0,656.0,TA,TA,Paved,340,60,144,0,0,0,,No Fence,Nothing,0,4,2009,WD ,Normal,5.414973347970818,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.954242509439325,3.99563519459755,3,4,4,987.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,3.137354111370733,3.1055101847699738,3.422589839851482,2009-04-01
909475140,1801,289000,RL,100.0,15602,Pave,No alley access,IR1,Level,EGWS,Gentle,Crawfor,1Fam,7,8,1959,1997,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,254.0,1501.0,GasA,TA,Y,SBrkr,1801,0,0,1.0,0.0,2,0,1,1,3,6,2,3,1959.0,Fin,2.0,484.0,TA,TA,Paved,0,54,0,0,161,0,,Good Wood,Nothing,0,3,2010,WD ,Normal,5.460897842756548,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),2.0,4.193180273565345,3,3,1,0.0,1247.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.2555137128195333,0.0,3.2555137128195333,2010-03-01
906380190,1208,206000,RL,64.0,6762,Pave,No alley access,Reg,Level,EGWS,Gentle,CollgCr,1Fam,7,5,2006,2006,Gable,Standard (Composite) Shingle,Stone,24.0,4,3,PConc,501.0,1187.0,GasA,Ex,Y,SBrkr,1208,0,0,1.0,0.0,2,0,2,1,4,6,0,0,2006.0,RFn,2.0,632.0,TA,TA,Paved,105,61,0,0,0,0,,No Fence,Nothing,0,2,2010,WD ,Normal,5.313867220369153,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.806179973983887,3.8300751664297503,3,4,3,686.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.082066934285113,0.0,3.082066934285113,2010-02-01
535177110,1721,174850,RL,80.0,9736,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,6,6,1957,1969,Gable,Standard (Composite) Shingle,Brick Face,289.0,3,3,CBlock,525.0,1331.0,GasA,Gd,Y,SBrkr,1721,0,0,0.0,0.0,1,0,4,1,3,8,3,3,1957.0,Unf,2.0,464.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,4,2007,WD ,Normal,5.242665636645263,4,Regular,"Residential, low-density",0,0,0,0,1,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9030899869919435,3.9883805652220086,3,3,1,0.0,0.0,668.0,0.0,138.0,Attchd,1-Story,1,No attic,0,7,3.2357808703275603,0.0,3.2357808703275603,2007-04-01
527401160,1792,136000,RL,60.0,9000,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,Duplex,5,5,1974,1974,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,896.0,896.0,GasA,TA,Y,SBrkr,896,896,0,0.0,0.0,2,2,4,2,3,8,0,0,,,0.0,0.0,,,Paved,32,45,0,0,0,0,,No Fence,Nothing,0,9,2009,WD ,Normal,5.133538908370218,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",2+ sides frontage,1.7781512503836436,3.9542425094393248,3,4,1,0.0,0.0,0.0,0.0,0.0,0,Duplex,2,No attic,0,7,2.9523080096621253,2.952792443044092,3.2533380053261065,2009-09-01
902400110,3608,475000,RM,90.0,22950,Pave,No alley access,IR2,Level,EGWS,Gentle,OldTown,1Fam,10,9,1892,1993,Gable,Wood Shingles,None,0.0,4,4,BrkTil,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518,1518,572,0.0,0.0,2,1,4,1,5,12,2,3,1993.0,Unf,3.0,840.0,Ex,TA,Paved,0,260,0,0,410,0,,Good Privacy,Nothing,0,6,2006,WD ,Normal,5.676693609624866,5,Irregular,"Residential, medium-density",0,0,1,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.954242509439325,4.36078268987328,3,3,2,0.0,0.0,0.0,0.0,0.0,Detchd,2.5-Story,2,Finished,0,7,3.1812717715594614,3.1815577738627865,3.557266528869904,2006-06-01
527353080,1725,197000,RL,80.0,11584,Pave,No alley access,Reg,Level,EGWS,Gentle,NWAmes,1Fam,7,6,1979,1979,Hip,Standard (Composite) Shingle,Brick Face,96.0,3,3,CBlock,114.0,539.0,GasA,TA,Y,SBrkr,1040,685,0,0.0,0.0,2,1,3,1,3,6,1,3,1979.0,RFn,2.0,550.0,TA,TA,Paved,0,88,216,0,0,0,,No Fence,Nothing,0,11,2007,WD ,Normal,5.294466226161593,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9030899869919435,4.063858548853072,3,3,1,315.0,0.0,0.0,0.0,110.0,Attchd,2-Story,2,No attic,0,7,3.0170333392987803,2.8363241157067516,3.2367890994092927,2007-11-01
534278170,964,137500,RL,76.0,8243,Pave,No alley access,IR1,Level,EGWS,Gentle,NAmes,1Fam,5,7,1961,1961,Gable,Standard (Composite) Shingle,Brick Face,56.0,3,4,CBlock,264.0,964.0,GasA,Ex,Y,SBrkr,964,0,0,0.0,0.0,1,0,3,1,3,5,1,2,1985.0,Fin,2.0,784.0,TA,TA,Paved,170,0,0,0,0,0,,Good Privacy,Nothing,0,2,2007,WD ,Normal,5.138302698166282,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,1.8808135922807914,3.9160852998437026,3,3,1,0.0,700.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,2.984077033902831,0.0,2.984077033902831,2007-02-01
533252020,1208,165000,RL,,11250,Pave,No alley access,IR1,Level,EGWS,Gentle,Veenker,1Fam,6,6,1977,1977,Gable,Standard (Composite) Shingle,None,0.0,4,3,CBlock,441.0,1208.0,GasA,TA,Y,SBrkr,1208,0,0,1.0,0.0,1,1,3,1,3,6,1,3,1977.0,RFn,2.0,546.0,TA,TA,Paved,198,42,0,0,0,0,,No Fence,Nothing,0,6,2006,WD ,Normal,5.217483944213907,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),,4.051152522447381,3,4,1,0.0,767.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.082066934285113,0.0,3.082066934285113,2006-06-01
923202220,2034,130000,RL,200.0,43500,Pave,No alley access,Reg,Level,EGWS,Gentle,Mitchel,1Fam,3,5,1953,1953,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,0.0,GasA,Ex,Y,SBrkr,2034,0,0,0.0,0.0,1,0,2,1,3,9,0,0,1953.0,RFn,4.0,1041.0,TA,TA,Dirt Gravel,483,266,0,0,0,561,TA,Good Privacy,Nothing,0,6,2007,WD ,Normal,5.113943352306837,5,Regular,"Residential, low-density",0,0,1,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),2.3010299956639813,4.638489256954637,0,0,0,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,6,3.308350948586726,0.0,3.308350948586726,2007-06-01
907251100,1989,255000,RL,90.0,11367,Pave,No alley access,Reg,Level,EGWS,Gentle,CollgCr,1Fam,8,5,2002,2002,Gable,Standard (Composite) Shingle,Brick Face,210.0,4,3,PConc,133.0,1065.0,GasA,Ex,Y,SBrkr,1091,898,0,1.0,0.0,2,1,3,1,4,7,1,4,2002.0,Fin,2.0,586.0,TA,TA,Paved,199,60,0,0,0,0,,No Fence,Nothing,0,11,2006,WD ,Normal,5.4065401804339555,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.954242509439325,4.055645859994655,3,4,2,932.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,3.037824750588342,2.9537596917332287,3.2986347831244354,2006-11-01
535451190,1040,109500,RL,60.0,7200,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,5,7,1950,1950,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,0.0,GasA,TA,Y,FuseF,1040,0,0,0.0,0.0,1,0,2,1,3,5,0,0,1950.0,Unf,2.0,625.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,6,2006,WD ,Normal,5.039414119176137,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"60 Amp fuse box, Romex or older wiring",Inside lot (1 side frontage),1.7781512503836436,3.8573324964312685,0,0,0,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,3.0170333392987803,0.0,3.0170333392987803,2006-06-01
902103150,1323,122600,RM,57.0,9184,Pave,Gravel,Reg,Level,EGWS,Gentle,OldTown,1Fam,5,7,1948,2005,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,780.0,780.0,GasA,Ex,Y,SBrkr,948,375,0,0.0,0.0,1,0,3,1,3,6,0,0,1948.0,Unf,2.0,400.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,7,2008,WD ,Normal,5.088490470182396,5,Regular,"Residential, medium-density",0,0,1,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7558748556724915,3.963031875053898,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1.5-Story,1,Finished,0,7,2.976808337338066,2.575187844927661,3.1215598441875008,2008-07-01
902128020,864,105000,RM,60.0,7200,Pave,Gravel,Reg,Level,EGWS,Gentle,OldTown,1Fam,4,5,1950,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,576.0,576.0,GasA,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,3,5,0,0,1952.0,RFn,1.0,528.0,TA,TA,Paved,0,0,0,0,115,0,,No Fence,Nothing,0,8,2006,COD,Normal,5.021189299069938,5,Regular,"Residential, medium-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.8573324964312685,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,2.936513742478893,0.0,2.936513742478893,2006-08-01
911102090,1361,89000,C (all),60.0,5280,Pave,No alley access,Reg,Level,EGWS,Gentle,IDOTRR,1Fam,4,7,1895,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,Stone,173.0,173.0,GasA,Ex,N,SBrkr,825,536,0,0.0,0.0,1,0,2,1,3,6,0,0,1895.0,Unf,1.0,185.0,Fa,TA,Paved,0,123,0,0,0,0,,No Fence,Nothing,0,7,2008,WD ,Normal,4.949390006644912,5,Regular,Nonresidential,0,0,0,0,1,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.7781512503836436,3.722633922533812,2,1,1,0.0,0.0,0.0,0.0,0.0,Detchd,2-Story,2,No attic,0,7,2.916453948549925,2.7299742856995555,3.133858125203335,2008-07-01
903425340,960,129000,RL,60.0,9873,Pave,No alley access,Reg,Level,EGWS,Gentle,BrkSide,2fmCon,4,5,1970,1970,Gable,Standard (Composite) Shingle,Brick Face,160.0,3,3,CBlock,171.0,960.0,GasW,TA,N,SBrkr,960,0,0,1.0,0.0,1,0,3,1,3,6,0,0,1970.0,Unf,2.0,576.0,TA,TA,Paved,0,288,0,0,0,0,,No Fence,Nothing,0,5,2006,WD ,Normal,5.110589710299249,3,Regular,"Residential, low-density",1,0,0,0,0,0,Gas-powered water/steam heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.994449137014036,3,3,3,0.0,789.0,0.0,0.0,0.0,Detchd,2FamConv,1,No attic,0,7,2.9822712330395684,0.0,2.9822712330395684,2006-05-01
527402200,1004,149000,RL,,11241,Pave,No alley access,IR1,Level,EGWS,Gentle,NAmes,1Fam,6,7,1970,1970,Gable,Standard (Composite) Shingle,Brick Face,180.0,3,3,CBlock,426.0,1004.0,GasA,Ex,Y,SBrkr,1004,0,0,1.0,0.0,1,0,2,1,3,5,1,3,1970.0,Fin,2.0,480.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Shed,700,3,2010,WD ,Normal,5.173186268412274,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,,4.05080494781346,3,3,1,0.0,578.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.0017337128090005,0.0,3.0017337128090005,2010-03-01
527301080,1440,182900,RL,,12546,Pave,No alley access,IR1,Level,EGWS,Gentle,NWAmes,1Fam,6,7,1981,1981,Gable,Standard (Composite) Shingle,Brick Face,310.0,4,4,CBlock,762.0,1440.0,GasA,Ex,Y,SBrkr,1440,0,0,0.0,0.0,2,0,3,1,4,7,1,3,1981.0,Fin,2.0,467.0,TA,TA,Paved,0,0,99,0,0,0,,No Fence,Nothing,0,4,2007,WD ,Normal,5.262213705476417,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,,4.098505283201315,3,4,1,0.0,0.0,678.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.1583624920952498,0.0,3.1583624920952498,2007-04-01
923275140,833,112000,RL,,8780,Pave,No alley access,IR1,Level,EGWS,Gentle,Mitchel,1Fam,5,5,1985,1985,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,208.0,833.0,GasA,Ex,Y,SBrkr,833,0,0,1.0,0.0,1,0,3,1,3,5,0,0,,,0.0,0.0,,,Paved,0,0,0,0,0,0,,Minimum Privacy,Nothing,0,3,2009,WD ,Normal,5.049218022670182,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,,3.9434945159061026,3,3,1,0.0,625.0,0.0,0.0,0.0,0,1-Story,1,No attic,0,7,2.9206450014067875,0.0,2.9206450014067875,2009-03-01
535475010,1806,144750,RL,76.0,7570,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,6,5,1964,1964,Gable,Standard (Composite) Shingle,Brick Face,420.0,3,3,CBlock,780.0,780.0,GasA,TA,Y,SBrkr,993,813,0,0.0,0.0,1,1,4,1,3,8,0,0,1964.0,Unf,2.0,483.0,TA,TA,Paved,0,55,0,0,0,0,,No Fence,Nothing,0,3,2009,WD ,Normal,5.160618572399474,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.8808135922807914,3.8790958795000727,3,3,1,0.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.996949248495381,2.910624404889201,3.256717745977487,2009-03-01
532354230,864,122000,RL,,9079,Pave,No alley access,IR1,Level,EGWS,Gentle,Sawyer,1Fam,5,5,1961,1961,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,3,5,0,0,1961.0,Unf,1.0,440.0,TA,TA,Paved,158,0,0,0,0,0,,No Fence,Nothing,0,7,2009,WD ,Normal,5.086359830674748,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),,3.958038016098337,3,3,1,0.0,0.0,864.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,2.936513742478893,0.0,2.936513742478893,2009-07-01
528150040,1802,372000,RL,94.0,13615,Pave,No alley access,IR1,Hillside (downward slope on both sides),EGWS,Moderate-severe,NridgHt,1Fam,9,5,2006,2006,Hip,Standard (Composite) Shingle,Stone,510.0,5,3,PConc,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,0.0,0.0,2,1,3,1,5,7,1,4,2006.0,Fin,3.0,843.0,TA,TA,Paved,158,105,0,0,0,0,,No Fence,Nothing,0,6,2007,WD ,Normal,5.570542939881897,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.9731278535996986,4.134017645675983,3,5,4,0.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.255754786643044,0.0,3.255754786643044,2007-06-01
533244040,2362,312500,FV,106.0,8413,Pave,No alley access,IR1,Level,EGWS,Gentle,Somerst,1Fam,8,5,1998,1998,Gable,Standard (Composite) Shingle,None,0.0,4,4,PConc,319.0,1220.0,GasA,Ex,Y,SBrkr,1220,1142,0,1.0,0.0,2,1,3,1,4,8,2,3,1998.0,RFn,2.0,1105.0,Gd,TA,Paved,147,0,36,0,144,0,,No Fence,Nothing,0,6,2007,WD ,Normal,5.494850021680094,5,Slightly irregular,"Residential, village",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),2.0253058652647704,3.924950888915611,3,5,2,901.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,3.0863598306747484,3.0580462303952816,3.373279893277496,2007-06-01
