PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran
534226120,117500,3714 S Duff Ave,925,9100,0.2857142857142856,925.0,44.52602739726027,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
527355060,188900,1311 Carroll Ave,1857,10530,0.5714285714285714,945.0,28.51506849315069,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,105,0.0,1,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
909282060,199500,1718 Coolidge Dr,1609,12320,0.5714285714285714,637.0,74.38082191780822,3.0,None,1,1,1,0,Crawfor,1Fam,104,0.0,2,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,2,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2
527127150,213500,2326 Knapp St,1338,4920,0.7142857142857142,722.0,9.252054794520548,2.0,None,2,0,2,0,StoneBr,TwnhsE,170,616.0,0,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
528365070,260000,1600 Truman Dr,2646,9900,0.5714285714285714,360.0,16.257534246575343,3.0,Brick Face,2,1,4,0,NoRidge,1Fam,204,987.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
909475140,289000,3714 Woodland St,1801,15602,0.5714285714285714,254.0,51.1972602739726,2.0,None,2,0,1,0,Crawfor,1Fam,215,1247.0,2,0,1,0.3333333333333333,0.8333333333333333,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
906380190,206000,1417 Marston Ave,1208,6762,0.5714285714285714,501.0,4.087671232876712,2.0,Stone,2,0,3,0,CollgCr,1Fam,61,686.0,0,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
535177110,174850,2403 Welbeck Dr,1721,9736,0.4285714285714285,1331.0,50.27945205479452,2.0,Brick Face,1,0,1,0,NAmes,1Fam,0,0.0,3,0,4,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2
527401160,136000,2406 Westwind Dr,1792,9000,0.2857142857142856,896.0,35.69041095890411,0.0,None,2,2,1,0,NAmes,Duplex,45,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
902400110,475000,3715 Emerald Dr,3608,22950,0.9999999999999998,1107.0,114.4904109589041,3.0,None,2,1,2,0,OldTown,1Fam,670,0.0,2,0,4,0.6666666666666666,1.0,1.0,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,2
527353080,197000,2220 Jensen Ave,1725,11584,0.5714285714285714,224.0,28.852054794520548,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,304,315.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
534278170,137500,5213 Tabor Dr,964,8243,0.2857142857142856,264.0,46.11506849315069,2.0,Brick Face,1,0,1,0,NAmes,1Fam,0,700.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
533252020,165000,3908 Eisenhower Ave,1208,11250,0.4285714285714285,441.0,29.432876712328767,2.0,None,1,1,1,0,Veenker,1Fam,42,767.0,1,0,3,0.6666666666666666,0.5,0.3333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
923202220,130000,3019 Beckley St,2034,43500,0.0,0.0,54.44931506849315,4.0,None,1,0,0,0,Mitchel,1Fam,266,0.0,0,1,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
907251100,255000,1025 Gaskill Dr,1989,11367,0.7142857142857142,133.0,4.835616438356165,2.0,Brick Face,2,1,2,0,CollgCr,1Fam,60,932.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,13,0,0,0,0,0
535451190,109500,2910 Roxboro Dr,1040,7200,0.2857142857142856,0.0,56.45205479452055,2.0,None,1,0,0,0,NAmes,1Fam,0,0.0,0,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
902128020,105000,2888 Monroe Dr,864,7200,0.1428571428571428,576.0,56.61917808219178,1.0,None,1,0,1,0,OldTown,1Fam,115,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
903425340,129000,821 Miller Ave,960,9873,0.1428571428571428,171.0,36.35342465753425,2.0,Brick Face,1,0,3,0,BrkSide,2fmCon,288,789.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,1,1,0,4,0,3,1,0,0,0,0,0,0,3
527402200,149000,1217 Scott Ave,1004,11241,0.4285714285714285,426.0,40.18904109589041,2.0,Brick Face,1,0,1,0,NAmes,1Fam,0,578.0,1,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
527301080,182900,3002 Woodland St,1440,12546,0.4285714285714285,1440.0,26.263013698630136,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,99,0.0,1,0,3,0.6666666666666666,0.6666666666666665,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
923275140,112000,1322 Duff Ave,833,8780,0.2857142857142856,208.0,24.17808219178082,0.0,None,1,0,1,0,Mitchel,1Fam,0,625.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1
535475010,144750,2220 Ash Ave,1806,7570,0.4285714285714285,780.0,45.1945205479452,2.0,Brick Face,1,1,1,0,NAmes,1Fam,55,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,4,0,1,0,0,2,0,0,0,0,2
532354230,122000,2312 Knapp St,864,9079,0.2857142857142856,864.0,48.52876712328767,1.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
528150040,372000,712 Clark Ave,1802,13615,0.857142857142857,1802.0,1.4136986301369865,3.0,Stone,2,1,4,0,NridgHt,1Fam,105,0.0,1,0,3,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
533244040,312500,2623 Stange Rd,2362,8413,0.7142857142857142,319.0,9.41917808219178,2.0,None,2,1,2,0,Somerst,1Fam,180,901.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
531450030,175000,1009 Clark Ave,1737,8285,0.5714285714285714,439.0,16.34246575342466,2.0,None,2,1,1,0,SawyerW,1Fam,85,397.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
527354040,241500,624 Crystal St,1872,10400,0.5714285714285714,916.0,18.42739726027397,2.0,Brick Face,2,0,3,0,NWAmes,1Fam,39,929.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
535305120,155000,3301 Ross Rd,1575,10170,0.4285714285714285,216.0,55.45205479452055,2.0,Brick Face,1,1,1,0,NAmes,1Fam,0,0.0,1,0,2,0.3333333333333333,0.5,0.6666666666666666,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
535151100,131000,2211 Buchanan Dr,1008,6860,0.2857142857142856,100.0,51.95068493150685,1.0,None,1,0,1,0,NAmes,1Fam,0,908.0,0,0,3,0.3333333333333333,0.5,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
902304040,117500,1424 Breckinridge Ct,2210,9900,0.4285714285714285,1008.0,127.413698630137,1.0,None,2,0,2,0,OldTown,1Fam,48,0.0,0,0,5,0.3333333333333333,0.1666666666666666,0.0,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
906392130,173000,731 5th St,1422,11646,0.4285714285714285,704.0,4.498630136986302,2.0,None,2,1,3,0,CollgCr,1Fam,28,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
528358030,350000,513 9th St,2726,10019,0.7142857142857142,815.0,11.421917808219176,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,337,527.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
906380210,200000,4202 Stone Brooke Rd,1290,6762,0.5714285714285714,380.0,2.331506849315069,2.0,None,2,0,3,0,CollgCr,1Fam,0,902.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
527452100,128000,1329 Truman Pl,958,4928,0.4285714285714285,958.0,31.10684931506849,2.0,None,2,0,1,0,NPkVill,TwnhsE,205,120.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
527450150,113000,925 Gaskill Dr,1218,1890,0.4285714285714285,672.0,34.35068493150685,1.0,Brick Face,1,1,1,0,BrDale,Twnhs,28,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
907125090,159000,113 S Russell Ave,965,11105,0.2857142857142856,0.0,14.506849315068491,2.0,None,1,0,3,0,CollgCr,1Fam,0,870.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
908130020,117250,1501 Reagan Dr,914,8050,0.4285714285714285,142.0,4.249315068493151,0.0,None,1,0,3,0,Edwards,1Fam,0,772.0,0,0,2,0.3333333333333333,0.3333333333333332,0.6666666666666666,1,0,0,1,0,2,0,4,3,0,0,0,0,0,0,1
907194160,203000,3126 Burnham Dr,1444,10739,0.5714285714285714,172.0,7.252054794520548,2.0,Brick Face,2,0,1,0,CollgCr,1Fam,40,1259.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0
907131060,175000,3209 Weston Dr,1308,10021,0.4285714285714285,96.0,10.334246575342464,2.0,None,2,1,1,0,CollgCr,1Fam,54,539.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
531363060,141000,3821 Brookdale Ave,1080,7500,0.5714285714285714,400.0,4.252054794520548,0.0,Brick Face,1,0,1,0,SawyerW,1Fam,0,680.0,0,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
903484110,116000,2644 Cleveland Dr,1403,10320,0.4285714285714285,436.0,94.15068493150685,1.0,None,1,1,1,0,IDOTRR,2fmCon,288,262.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,4
535402090,154000,218 16th St,1380,10143,0.4285714285714285,1380.0,46.44657534246576,1.0,Brick Face,1,1,1,0,NAmes,1Fam,216,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3
902402010,149700,2850 Monroe Dr,1236,7407,0.4285714285714285,312.0,53.28219178082192,2.0,None,1,0,1,0,OldTown,1Fam,316,600.0,0,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,1,0,0,0,0,2
526355170,244000,909 Kellogg Ave,2223,13651,0.5714285714285714,343.0,34.106849315068494,2.0,Brick Face,2,0,4,0,NAmes,1Fam,0,1880.0,2,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
535301160,128600,3214 Nixon Ave,1560,8078,0.2857142857142856,1560.0,49.94794520547945,2.0,Stone,2,0,1,0,NAmes,Duplex,0,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,3
905480160,91500,1411 Curtiss Ave,1456,7585,0.2857142857142856,810.0,58.62191780821918,1.0,None,1,0,2,0,Edwards,1Fam,0,0.0,1,0,4,0.3333333333333333,0.0,0.3333333333333333,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
527107120,202000,3118 Aspen Rd,1776,9783,0.4285714285714285,821.0,10.336986301369864,2.0,None,2,1,1,0,Gilbert,1Fam,116,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
902201140,147000,2810 White Oak Dr,1122,12000,0.2857142857142856,172.0,60.37260273972603,2.0,None,1,0,1,0,OldTown,1Fam,36,752.0,0,0,2,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,3
534479130,133000,3113 Harrison Rd,1578,9490,0.4285714285714285,806.0,65.62465753424658,1.0,None,1,0,1,0,NAmes,1Fam,32,0.0,2,0,3,0.3333333333333333,0.6666666666666665,0.0,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
528186080,266000,5322 Durant St,1684,8849,0.857142857142857,1656.0,3.4986301369863013,2.0,Brick Face,2,0,1,0,NridgHt,TwnhsE,72,28.0,1,0,2,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
923225510,126500,1115 Hyland Ave,874,10172,0.2857142857142856,423.0,38.77534246575343,1.0,None,1,0,1,0,Mitchel,1Fam,120,441.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
535180070,134450,4817 Waller St,1236,10011,0.2857142857142856,1070.0,49.36164383561644,1.0,Brick Face,1,0,1,0,NAmes,1Fam,0,0.0,1,0,2,0.3333333333333333,0.5,0.6666666666666666,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2
903456110,212300,1111 Orchard Dr,1952,9780,0.5714285714285714,976.0,57.28493150684932,1.0,None,1,1,1,0,IDOTRR,1Fam,216,0.0,2,0,4,0.3333333333333333,1.0,0.6666666666666666,0,0,1,0,0,6,0,3,1,0,0,1,0,0,0,4
905104030,129000,1311 Coolidge Dr,913,8400,0.4285714285714285,814.0,41.35616438356164,1.0,None,1,0,4,0,Sawyer,1Fam,252,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1
528346050,350000,925 Maxwell Ave,2006,11675,0.7142857142857142,322.0,10.504109589041096,3.0,Brick Face,2,0,3,0,NoRidge,1Fam,33,1660.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
906392110,237000,205 Dotson Dr,1498,11645,0.7142857142857142,1474.0,4.164383561643835,3.0,Stone,2,0,4,0,CollgCr,1Fam,98,24.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
535375130,109000,1520 California Ave,1034,10134,0.2857142857142856,735.0,67.54246575342465,1.0,None,1,0,1,0,OldTown,1Fam,39,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
527357020,170000,102 N Riverside Dr,1220,13001,0.4285714285714285,1133.0,36.69041095890411,2.0,Brick Face,2,0,2,0,NWAmes,1Fam,249,492.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
903227140,128000,2322 Buchanan Dr,1232,6000,0.4285714285714285,600.0,68.13150684931507,1.0,None,1,1,2,0,BrkSide,1Fam,0,0.0,2,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,3,0,0,0,0,0,0,0,3
534175140,140500,4002 Brickman Ave,1625,9750,0.2857142857142856,1625.0,43.61095890410959,2.0,None,2,0,1,0,NWAmes,Duplex,0,0.0,0,0,4,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
902106140,115000,3813 Westlawn Dr,1028,8960,0.2857142857142856,1008.0,83.21917808219177,2.0,None,1,0,1,0,OldTown,1Fam,130,0.0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
923228200,106500,2822 Oakland St,992,1533,0.1428571428571428,27.0,37.52054794520548,1.0,None,1,0,3,0,MeadowV,Twnhs,97,503.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
527353020,200000,621 Clark Ave,1671,10928,0.4285714285714285,1427.0,31.6027397260274,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,55,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
907290150,136500,2233 McKinley Ct,848,4435,0.4285714285714285,162.0,5.167123287671233,2.0,Brick Face,1,0,3,0,CollgCr,TwnhsE,0,686.0,0,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0
535176050,145250,321 E 6th St,1383,11600,0.4285714285714285,1383.0,46.27945205479452,1.0,Brick Face,1,1,1,0,NAmes,1Fam,45,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2
528280180,226750,5318 Durant St,1892,8220,0.5714285714285714,438.0,8.504109589041096,2.0,Brick Face,2,1,3,0,Gilbert,1Fam,0,544.0,1,0,3,0.6666666666666666,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
909451150,151000,2219 Hayes Ave,1556,1950,0.4285714285714285,104.0,28.51780821917808,2.0,None,2,1,1,0,Blueste,Twnhs,0,612.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2
906402060,275000,2317 Camden Dr,1644,12800,0.5714285714285714,0.0,20.594520547945205,2.0,Brick Face,2,0,4,0,SawyerW,1Fam,396,1518.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
527403360,123000,3001 Sapphire Cir,864,7560,0.2857142857142856,251.0,37.35616438356164,2.0,None,1,0,1,0,NAmes,1Fam,0,613.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
534176250,140000,2522 Pierce Ave,1164,9600,0.5714285714285714,1164.0,37.52054794520548,2.0,Brick Face,1,1,1,0,NWAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
527378020,157000,113 E O'Neil Dr,1178,10000,0.2857142857142856,1176.0,35.85753424657534,2.0,None,1,1,1,0,NWAmes,1Fam,0,0.0,1,0,3,0.3333333333333333,0.5,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
903455030,120000,1317 Wilson Ave,1308,10320,0.2857142857142856,880.0,93.31232876712328,2.0,None,2,0,1,0,IDOTRR,1Fam,117,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,4
908275090,112000,1428 Northwestern Ave,1346,11767,0.1428571428571428,560.0,97.3945205479452,1.0,None,1,1,1,0,Edwards,1Fam,24,0.0,0,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,1,1,1,0,12,0,4,0,0,0,0,0,0,0,2
528120110,275500,1012 Top-O-Hollow Rd,2098,10240,0.7142857142857142,1030.0,1.1616438356164382,3.0,Brick Face,2,1,2,0,NridgHt,1Fam,52,0.0,1,0,3,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
535450100,147500,1130 Stafford Ave,1521,12144,0.1428571428571428,910.0,56.704109589041096,1.0,None,1,1,1,0,NAmes,1Fam,168,0.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
527301010,202500,4927 Westbend Dr,1621,14145,0.5714285714285714,995.0,22.34520547945205,2.0,None,2,0,2,0,NWAmes,1Fam,45,213.0,0,0,3,0.6666666666666666,0.6666666666666665,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
535302200,122500,515 Lynn Ave,972,10895,0.2857142857142856,972.0,55.45205479452055,1.0,None,1,0,1,0,NAmes,1Fam,205,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3
909252220,147500,425 20th St,1264,15564,0.4285714285714285,676.0,94.06301369863014,2.0,None,1,0,1,0,Crawfor,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,2,1,1,0,0,11,0,1,0,0,0,1,0,0,0,2
923227030,152500,1413 Wheeler St,1160,17979,0.2857142857142856,328.0,40.11232876712329,1.0,None,1,0,1,0,Mitchel,1Fam,0,785.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
527107240,185000,3813 Eisenhower Ave,1511,11207,0.4285714285714285,88.0,9.41917808219178,2.0,None,2,1,3,0,Gilbert,1Fam,75,714.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
916226030,241500,3721 Woodland St,1501,4084,0.5714285714285714,384.0,22.51232876712329,2.0,Brick Face,2,0,3,0,Timber,TwnhsE,0,893.0,1,0,2,0.6666666666666666,0.5,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
909178160,139500,2056 Pinehurst Dr,1489,9900,0.4285714285714285,778.0,69.54520547945205,1.0,None,2,0,1,0,SWISU,1Fam,0,0.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,1,0,0,11,0,2,0,0,0,1,0,0,0,3
906201022,179900,5423 Norris St,1442,10357,0.5714285714285714,172.0,17.339726027397262,2.0,None,2,0,2,0,SawyerW,1Fam,244,738.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
908102020,98000,1212 N 2nd St,1436,8777,0.1428571428571428,676.0,96.81369863013698,2.0,None,2,0,1,0,Edwards,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,3,0,0,0,0,1
531380080,205000,828 Burnett Ave,2110,8880,0.5714285714285714,253.0,16.339726027397262,2.0,None,2,1,1,0,SawyerW,1Fam,130,695.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
527376100,165000,3915 Brickman Ave,1350,10140,0.4285714285714285,1064.0,35.605479452054794,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,0,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
905200280,172500,2413 Kingston Dr,1920,13650,0.2857142857142856,995.0,48.52876712328767,2.0,None,2,0,1,0,Sawyer,1Fam,0,57.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1
535402140,172000,4003 Westlawn Dr,1651,10090,0.5714285714285714,242.0,44.778082191780825,1.0,Brick Face,2,0,3,0,NAmes,1Fam,211,483.0,2,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3
905101100,94000,3210 Foxley Dr,1020,6342,0.2857142857142856,780.0,135.4191780821918,0.0,None,1,0,1,0,Sawyer,1Fam,176,0.0,0,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
527226020,115000,3917 Viola Mae Ave,1474,31220,0.4285714285714285,1632.0,56.36986301369863,2.0,None,1,0,1,0,Gilbert,1Fam,144,0.0,2,0,3,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
535451230,98300,1020 10th St,1048,7200,0.2857142857142856,0.0,58.536986301369865,2.0,None,1,0,0,0,NAmes,1Fam,27,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
528360050,584500,500 Garden Rd,3500,17242,0.857142857142857,340.0,13.336986301369864,3.0,Brick Face,3,1,4,0,NoRidge,1Fam,296,1393.0,1,0,4,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
907265010,211000,2523 Yorkshire St,1870,11250,0.5714285714285714,944.0,8.334246575342465,2.0,None,2,1,1,0,CollgCr,1Fam,43,0.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,2,3,1,12,0,0,0,0,0
531375140,149000,4617 Twain St,1094,12450,0.2857142857142856,365.0,4.331506849315068,2.0,Brick Face,1,0,1,0,SawyerW,1Fam,0,729.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
535125060,226000,2407 Duff Ave,2157,14200,0.5714285714285714,924.0,40.35616438356164,2.0,Brick Face,2,1,1,0,NAmes,1Fam,66,0.0,2,0,4,0.3333333333333333,0.5,0.6666666666666666,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2
908186060,145000,211 16th St,1072,3675,0.2857142857142856,0.0,1.3287671232876712,2.0,Brick Face,1,0,4,0,Edwards,TwnhsE,28,547.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,1,0,3,0,4,3,1,0,0,0,0,0,1
526351030,176500,3906 Dawes Dr,1414,11029,0.4285714285714285,656.0,50.36438356164384,2.0,None,1,0,1,0,NAmes,1Fam,241,528.0,1,0,3,1.0,0.8333333333333333,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
535451100,102000,1313 Clark Ave,1238,7200,0.2857142857142856,864.0,57.87123287671233,1.0,None,1,1,1,0,NAmes,1Fam,171,0.0,1,0,3,0.3333333333333333,0.0,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
