PID,GrLivArea,SalePrice,LotFrontage,LotArea,Street_paved,Alley,LandContour,Utilities,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,HeatingQC_ord,LotShape_com,MSZoning_com,LF_Near_NS_RR,LF_Near_Positive_Feature,LF_Adjacent_Arterial_St,LF_Near_EW_RR,LF_Adjacent_Feeder_St,Heating_com,Electrical_com,LotConfig_com,LotFrontage_log,LotArea_log,ext_Wood_Siding,ext_Hard_Board,ext_Metal_Siding,ext_Vinyl_Siding,ext_Wood_Shingles,ext_Plywood,ext_Stucco,ext_Cement_Board,ext_Face_Brick,ext_Asbestos_Shingles,ext_Common_Brick,ext_Imitation_Stucco,ext_Other,BsmtCond_ord,BsmtQual_ord,BsmtExposure_ord,BSMT_GLQ,BSMT_ALQ,BSMT_BLQ,BSMT_LwQ,BSMT_Rec,GarageType_com,number_floors,attic,PUD,Functional_ord,1stFlrSF_log,2ndFlrSF_log,GrLivArea_log,sold_datetime,Garage_age_years,Garage_age_bin,house_age_years,Remod_age_years,Remod_age_bin
902305090,1774,87000,60.0,9600,Pave,Gravel,Level,EGWS,Gentle,OldTown,1Fam,4,2,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,1095.0,1095.0,N,1095,679,0,1.0,0.0,2,0,4,2,3,8,0,0,Unf,3.0,779.0,2,2,Dirt Gravel,0,0,90,0,0,0,0,No Fence,Nothing,0,5,2006,WD ,Normal,4.939519252618618,2,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered water/steam heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.0943445622221,3.9822712330395684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,2types,2,No attic,0,5,3.0394141191761372,2.832508912706236,3.2489536154957075,2006-05-01,86.3890410958904,60+,106.4,56.367123287671234,45+
533212050,1200,165000,30.0,3180,Pave,Paved,Level,EGWS,Gentle,Somerst,TwnhsE,6,5,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,210.0,600.0,Y,600,600,0,1.0,0.0,2,1,2,1,4,5,0,0,RFn,2.0,480.0,3,3,Paved,0,166,0,0,0,0,0,No Fence,Nothing,0,5,2008,WD ,Normal,5.217483944213907,5,Regular,"Residential, village",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.4011973816621555,3.5024271199844326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,390.0,0.0,0.0,0.0,0.0,Detached,2,No attic,1,7,2.7781512503836434,2.7788744720027396,3.0791812460476247,2008-05-01,3.3315068493150686,0-20,3.3315068493150686,-1.0,No remodel
902107030,1456,139500,60.0,6000,Pave,No alley access,Level,EGWS,Gentle,OldTown,1Fam,6,7,Gable,Standard (Composite) Shingle,None,0.0,4,3,BrkTil,728.0,728.0,Y,728,728,0,0.0,0.0,1,1,4,1,4,7,0,0,Unf,1.0,308.0,2,2,Dirt Gravel,0,0,248,0,0,0,0,No Fence,Nothing,0,6,2008,WD ,Normal,5.144574207609616,4,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.0943445622221,3.7781512503836434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,Detached,2,Unfinished,0,7,2.862131379313037,2.8627275283179747,3.1631613749770184,2008-06-01,93.47945205479452,60+,93.47945205479452,3.4164383561643836,0-15
914476020,1734,126000,75.0,10125,Pave,No alley access,Level,EGWS,Gentle,Mitchel,Duplex,5,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,0.0,Y,1302,432,0,0.0,0.0,2,0,4,2,4,8,0,0,Unf,2.0,539.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,8,2009,COD,Normal,5.1003705451175625,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.31748811353631,4.005395031886706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Attached,1,Finished,0,7,3.114610984232173,2.6364878963533656,3.2390490931401916,2009-08-01,32.602739726027394,20-40,32.602739726027394,-1.0,No remodel
905225080,2287,225000,81.0,15593,Pave,No alley access,Level,EGWS,Gentle,ClearCr,1Fam,7,4,Gable,Standard (Composite) Shingle,None,0.0,4,3,CBlock,701.0,1304.0,Y,1304,983,0,0.0,0.0,2,0,3,1,3,7,1,3,Fin,2.0,667.0,3,3,Paved,0,21,114,0,0,0,0,No Fence,Nothing,0,7,2006,WD ,Normal,5.352182518111363,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered water/steam heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.394449154672439,4.1929296788902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,3,1,0.0,0.0,603.0,0.0,0.0,Attached,1,Finished,0,7,3.1152775913959014,2.9929950984313414,3.3592661646067485,2006-07-01,53.53150684931507,40-60,53.53150684931507,-1.0,No remodel
527301245,1688,226500,63.0,12680,Pave,No alley access,Level,EGWS,Gentle,NWAmes,1Fam,7,6,Gable,Standard (Composite) Shingle,Brick Face,102.0,4,3,CBlock,692.0,1675.0,Y,1688,0,0,1.0,0.0,2,0,2,1,5,6,1,5,RFn,2.0,528.0,3,3,Paved,0,48,0,0,141,0,0,No Fence,Nothing,0,6,2008,WD ,Normal,5.355068206348851,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.143134726391533,4.103119253545714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,983.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.2273724422896364,0.0,3.2273724422896364,2008-06-01,20.43013698630137,20-40,20.43013698630137,-1.0,No remodel
527451550,1302,111750,21.0,1680,Pave,No alley access,Level,EGWS,Gentle,BrDale,Twnhs,5,5,Gable,Standard (Composite) Shingle,Brick Face,356.0,3,3,CBlock,280.0,630.0,Y,630,672,0,0.0,0.0,2,1,3,1,3,6,0,0,Unf,1.0,264.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,12,2008,WD ,Normal,5.048247531803974,3,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.044522437723423,3.225309281725863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,350.0,Detached,2,No attic,1,7,2.7993405494535817,2.828015064223977,3.114610984232173,2008-12-01,36.942465753424656,20-40,36.942465753424656,-1.0,No remodel
903476090,1864,97500,41.0,5852,Pave,No alley access,Banked (rise from street level to building),EGWS,Gentle,OldTown,2fmCon,7,5,Gable,Standard (Composite) Shingle,Stone,188.0,3,2,BrkTil,851.0,1020.0,N,978,886,0,0.0,0.0,2,1,6,1,3,9,0,0,No garage,0.0,0.0,0,0,Dirt Gravel,0,188,102,0,0,0,0,No Fence,Nothing,0,5,2009,WD ,Normal,4.989004615698537,3,Irregular,"Residential, medium-density",0.0,0.0,0.0,0.0,1.0,Gas-powered forced-air heating,"60 Amp fuse box, Romex or older wiring",Corner lot,3.713572066704308,3.767304317453273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,0.0,0.0,169.0,No garage,2,Unfinished,0,7,2.9903388547876015,2.9479236198317262,3.2704459080179626,2009-05-01,-1.0,No garage,107.40273972602739,9.336986301369864,0-15
902110090,1347,143000,69.0,5805,Pave,Gravel,Banked (rise from street level to building),EGWS,Moderate-severe,OldTown,1Fam,5,7,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,1347.0,Y,1347,0,0,1.0,1.0,1,0,3,1,4,6,0,0,Unf,2.0,551.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,6,2010,WD ,Normal,5.155336037465061,4,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.23410650459726,3.7638022240745928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,0.0,0.0,274.0,0.0,1073.0,Detached,1,No attic,0,7,3.1293675957229854,0.0,3.1293675957229854,2010-06-01,53.44931506849315,40-60,53.44931506849315,-1.0,No remodel
527132090,1478,240000,61.0,7380,Pave,No alley access,Level,EGWS,Gentle,StoneBr,1Fam,8,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,1077.0,1418.0,Y,1478,0,0,1.0,0.0,2,0,2,1,3,5,0,0,Fin,2.0,495.0,3,3,Paved,168,43,0,0,0,0,0,No Fence,Nothing,0,7,2009,WD ,Normal,5.380211241711606,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.110873864173311,3.8680563618230415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,3,341.0,0.0,0.0,0.0,0.0,Attached,1,No attic,1,7,3.1696744340588068,0.0,3.1696744340588068,2009-07-01,11.504109589041096,0-20,11.504109589041096,-1.0,No remodel
527450220,1218,113700,21.0,2058,Pave,No alley access,Level,EGWS,Gentle,BrDale,Twnhs,6,5,Gable,Standard (Composite) Shingle,Brick Face,265.0,3,3,CBlock,672.0,672.0,Y,672,546,0,0.0,0.0,1,1,4,1,5,7,0,0,Unf,1.0,264.0,3,3,Paved,0,28,0,0,0,0,0,No Fence,Nothing,0,12,2007,WD ,Normal,5.055760464687735,5,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.044522437723423,3.313445370426414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,Detached,2,No attic,1,7,2.8273692730538253,2.737987326333431,3.0856472882968564,2007-12-01,34.93698630136986,20-40,34.93698630136986,-1.0,No remodel
909425085,2161,263400,70.0,12392,Pave,No alley access,Banked (rise from street level to building),EGWS,Gentle,Crawfor,1Fam,7,9,Gable,Standard (Composite) Shingle,None,0.0,3,4,CBlock,397.0,832.0,Y,1218,943,0,1.0,0.0,2,1,3,1,4,8,2,3,Fin,2.0,506.0,3,3,Paved,0,96,0,0,0,0,0,No Fence,Nothing,0,4,2008,WD ,Normal,5.420615770625765,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.248495242049359,4.093141404751149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,435.0,0.0,0.0,0.0,0.0,Attached,1,Finished,0,7,3.0856472882968564,2.974971994298069,3.3346547668832414,2008-04-01,14.257534246575343,0-20,58.28767123287671,8.254794520547945,0-15
910200060,1285,145400,50.0,7000,Pave,No alley access,Level,EGWS,Gentle,IDOTRR,1Fam,6,7,Hip,Standard (Composite) Shingle,None,0.0,3,3,PConc,487.0,861.0,Y,861,424,0,0.0,1.0,1,0,3,1,3,6,0,0,Fin,2.0,506.0,3,3,Paved,96,0,132,0,0,0,0,Minimum Privacy,Nothing,0,5,2006,WD ,Normal,5.162564406523019,5,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.912023005428146,3.845098040014257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,374.0,0.0,0.0,0.0,Detached,1,Finished,0,7,2.935003151453655,2.6283889300503116,3.1089031276673134,2006-05-01,56.367123287671234,40-60,80.38356164383562,56.367123287671234,45+
527380240,2340,306000,299.071479750243,14311,Pave,No alley access,Level,EGWS,Gentle,NWAmes,1Fam,8,5,Gable,Standard (Composite) Shingle,Brick Face,402.0,4,3,PConc,213.0,1236.0,Y,1236,1104,0,1.0,0.0,2,1,4,1,4,9,1,4,RFn,3.0,787.0,3,3,Paved,192,180,218,0,0,0,0,Good Privacy,Nothing,0,6,2008,WD ,Normal,5.48572142648158,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",2+ sides frontage,5.700682607529593,4.155669981719812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,1023.0,0.0,0.0,0.0,0.0,Attached,2,No attic,0,7,3.092018470752797,3.0433622780211294,3.369215857410143,2008-06-01,12.424657534246576,0-20,12.424657534246576,-1.0,No remodel
528186030,1518,274000,62.0,12677,Pave,No alley access,Level,EGWS,Gentle,NridgHt,TwnhsE,8,5,Hip,Standard (Composite) Shingle,Brick Face,472.0,5,3,PConc,300.0,1518.0,Y,1518,0,0,0.0,0.0,1,1,1,1,5,6,1,4,RFn,2.0,588.0,3,3,Paved,185,140,0,0,0,0,0,No Fence,Nothing,0,4,2008,WD ,Normal,5.437750562820388,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.127134385045092,4.103016490328315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,4,1218.0,0.0,0.0,0.0,0.0,Attached,1,No attic,1,7,3.1812717715594614,0.0,3.1812717715594614,2008-04-01,5.252054794520548,0-20,5.252054794520548,4.252054794520548,0-15
528106070,1652,325000,108.0,13173,Pave,No alley access,Level,EGWS,Gentle,NridgHt,1Fam,9,5,Hip,Standard (Composite) Shingle,Stone,300.0,4,3,PConc,80.0,1652.0,Y,1652,0,0,1.0,0.0,2,0,2,1,5,6,2,5,Fin,2.0,840.0,3,3,Paved,404,102,0,0,0,0,0,No Fence,Nothing,0,11,2009,WD ,Normal,5.511883360978874,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.68213122712422,4.11968469182405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1572.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.218010042984363,0.0,3.218010042984363,2009-11-01,3.835616438356164,0-20,3.835616438356164,2.835616438356164,0-15
527163040,1571,178000,59.0,7837,Pave,No alley access,Level,EGWS,Gentle,Gilbert,1Fam,6,7,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,799.0,799.0,Y,799,772,0,0.0,0.0,2,1,3,1,3,7,1,3,RFn,2.0,380.0,3,3,Paved,0,40,0,0,0,0,0,No Fence,Nothing,0,5,2009,WD ,Normal,5.250420002308894,4,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.07753744390572,3.894149846767922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Attached,2,No attic,0,7,2.902546779313991,2.888179493918325,3.1961761850399735,2009-05-01,16.339726027397262,0-20,16.339726027397262,15.33972602739726,15-30
534127140,1082,162500,93.39700209321497,8723,Pave,No alley access,Level,EGWS,Gentle,NWAmes,1Fam,6,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,0.0,973.0,Y,1082,0,0,1.0,0.0,1,0,3,1,3,6,0,0,Unf,2.0,480.0,3,3,Paved,160,0,0,0,0,0,0,No Fence,Nothing,0,1,2007,WD ,Normal,5.210853365314893,5,Slightly irregular,"Residential, low-density",0.0,1.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.53685924721661,3.940665872475829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,0.0,0.0,973.0,0.0,0.0,Attached,2,No attic,0,7,3.0342272607705505,0.0,3.0342272607705505,2007-01-01,38.02465753424657,20-40,38.02465753424657,-1.0,No remodel
535376010,882,103200,55.0,5500,Pave,No alley access,Level,EGWS,Gentle,OldTown,1Fam,4,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,882.0,882.0,Y,882,0,0,0.0,0.0,1,0,1,1,3,4,0,0,No garage,0.0,0.0,0,0,Paved,0,0,0,0,0,0,0,Minimum Privacy,Nothing,0,4,2007,WD ,Normal,5.013679697291193,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.007333185232471,3.7403626894942437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,No garage,1,Unfinished,0,7,2.94546858513182,0.0,2.94546858513182,2007-04-01,-1.0,No garage,51.28219178082192,-1.0,No remodel
527359070,1964,205000,80.0,10480,Pave,No alley access,Level,EGWS,Gentle,NWAmes,1Fam,7,6,Hip,Standard (Composite) Shingle,Brick Face,660.0,3,3,CBlock,400.0,803.0,Y,1098,866,0,0.0,0.0,2,1,4,1,3,8,1,4,RFn,2.0,483.0,3,3,Paved,0,69,0,0,0,0,0,No Fence,Nothing,0,9,2008,WD ,Normal,5.311753861055754,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.382026634673881,4.020361282647708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,403.0,0.0,0.0,0.0,Attached,2,No attic,0,7,3.040602340114073,2.9380190974762104,3.2931414834509307,2008-09-01,32.69041095890411,20-40,32.69041095890411,-1.0,No remodel
902134060,1376,96900,42.0,7614,Pave,Gravel,Level,EGWS,Moderate-severe,OldTown,1Fam,3,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,738.0,738.0,Y,714,662,0,0.0,0.0,1,0,2,1,3,7,0,0,Unf,1.0,216.0,3,3,Dirt Gravel,0,0,104,0,225,0,0,No Fence,Nothing,0,3,2006,WD ,Normal,4.986323777050766,4,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,">60 Amp fuse box, all Romex wiring",Inside lot (1 side frontage),3.7376696182833684,3.8816128724783483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,0.0,0.0,0.0,0.0,0.0,Detached,2,No attic,0,7,2.8536982117761744,2.821513528404773,3.1386184338994925,2006-03-01,76.21369863013699,60+,101.23013698630137,56.2,45+
527404150,858,110000,85.67379996241559,7340,Pave,No alley access,Level,EGWS,Gentle,NAmes,1Fam,4,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,536.0,858.0,Y,858,0,0,0.0,0.0,1,0,2,1,3,4,0,0,Unf,1.0,684.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,6,2007,WD ,Normal,5.041392685158225,3,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.450547060804281,3.8656960599160706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,322.0,0.0,0.0,0.0,Detached,1,No attic,0,7,2.9334872878487053,0.0,2.9334872878487053,2007-06-01,28.432876712328767,20-40,36.43835616438356,-1.0,No remodel
534475100,1063,128000,80.0,9920,Pave,No alley access,Level,EGWS,Gentle,NAmes,1Fam,5,5,Gable,Standard (Composite) Shingle,Stone,110.0,3,3,CBlock,412.0,1056.0,Y,1063,0,0,1.0,0.0,1,0,3,1,3,6,0,0,RFn,1.0,280.0,3,3,Paved,0,0,164,0,0,0,0,Minimum Privacy,Nothing,0,2,2010,WD ,Normal,5.107209969647869,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.382026634673881,3.9965116721541785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,290.0,354.0,Attached,1,No attic,0,7,3.0265332645232967,0.0,3.0265332645232967,2010-02-01,56.12328767123287,40-60,56.12328767123287,-1.0,No remodel
528363110,2113,350000,91.0,10437,Pave,No alley access,Level,EGWS,Gentle,NoRidge,1Fam,8,6,Hip,Standard (Composite) Shingle,Brick Face,660.0,4,4,PConc,413.0,2109.0,Y,2113,0,0,1.0,0.0,2,1,2,1,4,7,1,3,Fin,3.0,839.0,3,3,Paved,236,46,0,0,0,0,0,No Fence,Nothing,0,8,2008,WD ,Normal,5.544068044350276,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.51085950651685,4.018575683467251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,1696.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.3248994970523134,0.0,3.3248994970523134,2008-08-01,13.591780821917808,0-20,13.591780821917808,-1.0,No remodel
916460020,1491,178000,88.1873006730561,7777,Pave,No alley access,Level,EGWS,Gentle,Timber,1Fam,6,5,Gable,Standard (Composite) Shingle,Brick Face,203.0,4,3,PConc,1491.0,1491.0,Y,1491,0,0,0.0,0.0,2,0,3,1,3,7,1,3,Fin,2.0,571.0,3,3,Paved,0,35,0,0,0,0,0,No Fence,Nothing,0,11,2007,WD ,Normal,5.250420002308894,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.4794629693474715,3.8908120989551245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,0.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.1734776434529945,0.0,3.1734776434529945,2007-11-01,11.841095890410958,0-20,11.841095890410958,-1.0,No remodel
528142140,2332,316000,85.0,10574,Pave,No alley access,Level,EGWS,Gentle,NridgHt,1Fam,8,5,Gable,Standard (Composite) Shingle,Stone,126.0,4,3,PConc,292.0,1148.0,Y,1170,1162,0,1.0,0.0,2,1,4,1,5,9,1,4,Fin,3.0,756.0,3,3,Paved,224,142,0,0,0,0,0,No Fence,Nothing,0,7,2008,WD ,Normal,5.4996870826184034,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.442651256490317,4.024239306069092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,856.0,0.0,0.0,0.0,0.0,BuiltIn,2,No attic,0,7,3.0681858617461617,3.0655797147284485,3.3677285460869766,2008-07-01,4.501369863013698,0-20,4.501369863013698,-1.0,No remodel
906392070,1232,194500,64.0,7314,Pave,No alley access,Level,EGWS,Gentle,CollgCr,1Fam,7,5,Gable,Standard (Composite) Shingle,Stone,82.0,4,3,PConc,508.0,1232.0,Y,1232,0,0,1.0,0.0,2,0,2,1,4,6,0,0,RFn,2.0,632.0,3,3,Paved,132,0,0,0,0,0,0,No Fence,Nothing,0,2,2009,WD ,Normal,5.288919605661727,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.1588830833596715,3.8641549560020256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,724.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.090610707828407,0.0,3.090610707828407,2009-02-01,2.0876712328767124,0-20,2.0876712328767124,-1.0,No remodel
904101110,1675,173000,100.0,15263,Pave,No alley access,Level,EGWS,Gentle,ClearCr,1Fam,5,5,Gable,Standard (Composite) Shingle,Brick Face,90.0,3,3,CBlock,656.0,1422.0,Y,1675,0,0,0.0,0.0,2,0,3,1,3,8,2,4,Unf,1.0,365.0,3,3,Paved,0,132,0,0,0,0,0,No Fence,Nothing,0,5,2010,WD ,Normal,5.238046103128795,4,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,1.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.605170185988092,4.183639904221352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,766.0,Attached,1,No attic,0,7,3.224014811372864,0.0,3.224014811372864,2010-05-01,51.364383561643834,40-60,51.364383561643834,-1.0,No remodel
907412070,1436,210000,65.0,8450,Pave,No alley access,Level,EGWS,Gentle,CollgCr,1Fam,7,5,Gable,Standard (Composite) Shingle,Brick Face,266.0,4,3,PConc,490.0,1436.0,Y,1436,0,0,1.0,0.0,2,0,3,1,4,8,0,0,Unf,2.0,484.0,3,3,Paved,139,98,0,0,0,0,0,No Fence,Nothing,0,4,2008,WD ,Normal,5.3222192947339195,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.174387269895637,3.926856708949692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,946.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.1571544399062814,0.0,3.1571544399062814,2008-04-01,4.252054794520548,0-20,4.252054794520548,-1.0,No remodel
