PID,Address,longitude,latitude
906402070,4929 Utah Dr,-93.68543,42.0291673
528431070,2523 Dalton St,-93.6431764,42.0544295
532378120,1313 Garfield Ave,-93.6698955,42.0350719
907290020,609 Shelley Ave,-93.6828853,42.0173769
905106210,922 Arizona Ave,-93.6755354,42.0308832
534276290,2030 Melrose Ave,-93.6225124,42.0432646
528458140,2731 Cambridge Dr,-93.647928,42.0504173
903453080,206 N Riverside Dr,-93.6295776,42.0242485
910203290,210 S Riverside Dr,-93.6292609,42.0211674
534226060,2402 Melrose Ave,-93.624432,42.0458884
534178010,1411 20th St,-93.6299141,42.0421816
907401060,909 Tennyson Ave,-93.6880567,42.014603
911225110,119 Cherry Ave,-93.6045175,42.0220708
908250030,409 S Franklin Ave,-93.6649976,42.0180061
909281010,2014 Kildee St,-93.6402861,42.0172449
914475010,619 Crystal St,-93.6035977,41.99722
923225050,3322 Southdale Dr,-93.6050418,41.99247769999999
916455170,2409 Suncrest Dr,-93.6488189,41.9955823
534451170,1430 Summit Ave,-93.6293995,42.0363267
909175080,507 Hayward Ave,-93.6520067,42.0172985
906225210,913 Delaware Ave,-93.6801909,42.03114
903234090,1023 Grand Ave,-93.6206523,42.0321212
907251090,522 Smiley Ave,-93.687432,42.017463
905475500,306 Colorado Cir,-93.663104,42.0255063
528458180,2826 Cambridge Dr,-93.6485813,42.0511496
909252170,2225 Donald St,-93.6456709,42.0171903
906425045,821 Delaware Ave,-93.6802107,42.0298453
903228150,1226 Roosevelt Ave,-93.6222729,42.0342507
534400050,1827 Coolidge Dr,-93.629637,42.0408771
914452090,431 Opal Cir,-93.6052594,41.9943846
528326030,3127 Almond Rd,-93.65393290000002,42.0558098
905402090,423 Oliver Ave,-93.6661464,42.0273969
907227060,318 Rockwell Ave,-93.6829448,42.0205241
905102010,4122 Quebec St,-93.674743,42.03299459999999
907255020,521 Brown Ct,-93.6857979,42.0174575
528315090,3122 Bayberry Rd,-93.6549769,42.0538235
528482010,2428 Kingston Dr,-93.64185,42.052058
535304170,1712 Wilson Ave,-93.6182382,42.0397684
528174030,2916 Harrison Rd,-93.650555,42.059015
535402330,1912 Duff Ave,-93.6103634,42.0415608
903226170,1226 Curtiss Ave,-93.6244122,42.0342434
911104060,317 Washington Ave,-93.6156461,42.0195095
906403060,4920 Utah Dr,-93.684765,42.029609
908102320,231 Abraham Dr,-93.6766249,42.0200501
535454050,1315 Carroll Ave,-93.6092555,42.0351835
909276210,406 Pearson Ave,-93.6421668,42.0189049
528250030,4007 Hyde Ave,-93.640641,42.061048
911175360,Address missing,-93.6319131,42.0307812
531375130,5305 Kansas Dr,-93.690125,42.0380243
907201060,5124 Schubert St,-93.6869867,42.0210901
527208010,1408 Edgewater Ct,-93.6290234,42.0612672
902402150,217 E 7th St,-93.6076531,42.0282606
528174010,2922 Harrison Rd,-93.6508073,42.0590425
903233120,1005 Harding Ave,-93.6216813,42.0315867
528490080,2312 Clayton Dr,-93.640149,42.0507142
527357180,3008 Eisenhower Cir,-93.637289,42.051736
532354090,1319 Alberta Ave,-93.6740734,42.0352201
527354200,3112 Eisenhower Ave,-93.6370199,42.0529059
903233050,1111 Harding Ave,-93.621711,42.03258049999999
535378020,1425 Kellogg Ave,-93.6142413,42.036688
528250070,3909 Hyde Ave,-93.6405237,42.060344
535353240,1432 Grand Ave,-93.6200587,42.0368527
528240060,3911 Westlawn Dr,-93.64173300000002,42.060628
903228040,1217 Harding Ave,-93.6217605,42.0339793
533252130,2802 Torrey Pines Cir,-93.645902,42.042789
535325290,1611 Douglas Ave,-93.6126585,42.0387849
907401090,5020 Waller St,-93.6878586,42.014107
908225290,210 S Franklin Ave,-93.6644232,42.0205166
905200290,1123 Scholl Rd,-93.66577,42.0330683
535179120,221 21st St,-93.6134499,42.0431634
905103030,3907 Ross Rd,-93.671732,42.0324726
907262060,801 Tennyson Ave,-93.688136,42.0163007
909254090,619 Ash Ave,-93.6447206,42.016293
909175100,517 Hayward Ave,-93.6520661,42.0169682
923276250,615 Duluth Driveway,-93.6030339,41.98766
527401130,1116 Top-O-Hollow Rd,-93.6265496,42.0563835
534201040,1404 28th St,-93.6292016,42.0478429
908127120,220 Beedle Dr,-93.6729205,42.0204582
905105260,932 Yuma Ave,-93.6769617,42.0311853
904351200,2919 Lincoln Way,-93.6580859,42.0229592
902207110,1009 Maxwell Ave,-93.6070794,42.0317363
902100110,1203 Wilson Ave,-93.6187922,42.0334546
902105010,418 12th St,-93.6164574,42.0330258
909426060,2019 Friley Rd,-93.6404445,42.0150759
534401140,1403 Coolidge Dr,-93.6281724,42.0392624
527377110,1642 Johnson St,-93.6329027,42.0492515
908102290,207 Abraham Dr,-93.6765655,42.020844
907252120,4831 Hemingway Dr,-93.6855205,42.019012
535451170,1410 Carroll Ave,-93.6087016,42.0361666
903425245,600 Ridgewood Ave,-93.6251247,42.0269581
902107050,511 10th St,-93.617648,42.031501
531477020,1515 N Dakota Ave,-93.6791013,42.0365249
905104180,903 Yuma Ave,-93.6783682,42.030812
909177120,538 Hayward Ave,-93.6513533,42.0162953
528228375,2314 Westwind Dr,-93.6403629,42.062531
906475170,4915 Westbend Dr,-93.6838562,42.0250926
534451150,1422 Summit Ave,-93.6293203,42.0360588
535375010,316 16th St,-93.6146172,42.0380861
909455030,1504 Little Bluestem Ct,-93.646132,42.0091279
528354050,3215 Tupelo Cir,-93.655555,42.052668
534455080,1304 16th St,-93.6270245,42.0380626
903201090,1115 Orchard Dr,-93.6281724,42.0333137
910226060,208 S Maple Ave,-93.6249268,42.0212461
916125425,3265 Dartmoor Rd,-93.658466,41.998964
534128210,2513 Pierce Ave,-93.6330611,42.04662039999999
528328100,3403 Honeysuckle Rd,-93.6512741,42.0546168
903429010,712 8th St,-93.6208106,42.02863929999999
531384030,5234 Texas Cir,-93.6905931,42.03492079999999
528110020,3326 Sedwick St,-93.657769,42.0628278
532351050,4127 Toronto St,-93.6749014,42.0362343
527328010,1702 Top-O-Hollow Rd,-93.6330021,42.0562692
902201090,207 E 12th St,-93.6086102,42.0333934
534127270,2718 Eisenhower Ave,-93.6360697,42.0491515
531379050,5229 Nevada Cir,-93.6902828,42.0370999
907135080,5454 Frost Dr,-93.6923765,42.0199127
908152280,409 Beedle Dr,-93.6734752,42.0187017
905106150,812 Arizona Ave,-93.6766447,42.0300752
527454050,1112 Kennedy St,-93.626547,42.050369
923276260,621 Duluth Driveway,-93.6027669,41.9876196
533223010,2512 Eaton Ave,-93.6452354,42.0468725
534475170,1304 Northwestern Ave,-93.6254017,42.0347917
533212020,2629 Stange Rd,-93.6452354,42.0481856
535180020,306 21st St,-93.6142413,42.0427523
527403120,3307 Nixon Ave,-93.6281328,42.054596
528376010,3140 Evergreen Rd,-93.654724,42.05274199999999
527252050,3909 Hoover Ave,-93.630077,42.059222
533221100,2709 Hampton St,-93.6458689,42.0461959
528250060,3913 Hyde Ave,-93.6405039,42.0605183
535378120,1422 Burnett Ave,-93.6152306,42.036541
903427090,713 8th St,-93.6210481,42.0290182
528488120,2602 Clayton Dr,-93.643513,42.0510786
910206110,307 S Hazel Ave,-93.6270641,42.02013549999999
905107110,1009 Mesa Verde Pl,-93.6716859,42.031458
902401030,723 Carroll Ave,-93.6090973,42.0288528
527106150,4014 Berkshire Ave,-93.6385837,42.0609459
534430090,906 Murray Dr,-93.6231655,42.0390533
923225150,3418 Southdale Dr,-93.6043889,41.991319
909475230,2027 Indiangrass Ct,-93.641873,42.009925
908152060,4126 Aplin Rd,-93.6747033,42.0197057
905426200,3433 Woodland St,-93.6642281,42.0267576
909103020,2812 Arbor St,-93.6561848,42.0207014
902330040,703 Duff Ave,-93.610957,42.028215
908152035,4114 Aplin Rd,-93.67401,42.0196699
528292040,2423 Grant Cir,-93.6423054,42.0570828
534276010,2317 Ferndale Ave,-93.6237789,42.0454648
534175010,1818 24th St,-93.6342289,42.0453283
909252150,2217 Donald St,-93.645275,42.0171642
905228020,1115 Iowa Ave,-93.6596503,42.0332439
535180100,2001 Douglas Ave,-93.612734,42.042208
923252080,3905 Minnetonka Ave,-93.6051011,41.9874691
906392100,209 Hartford Dr,-93.6894042,42.0241422
907194010,723 Wilder Blvd,-93.6893725,42.0157105
535402100,1821 Maxwell Ave,-93.6083542,42.0402728
902329070,213 7th St,-93.612797,42.0280992
903234030,1125 Grand Ave,-93.6206523,42.0329711
533130170,2430 Ridgetop Cir,-93.651359,42.04641
534275100,2013 Melrose Ave,-93.6226312,42.0426043
527158020,1911 Stone Brooke Rd,-93.6355279,42.059326
909100170,2905 Wood St,-93.657472,42.0223412
527107010,3902 Eisenhower Ave,-93.6373168,42.0598662
532378180,3825 Ontario St,-93.6709001,42.034701
534479120,1329 Grand Ave,-93.6207117,42.035654
923203100,3320 Emerald Dr,-93.607936,41.992342
902128100,311 11th St,-93.6145974,42.0323889
528172080,3003 Roxboro Dr,-93.6514325,42.058782
528172050,3020 Harrison Rd,-93.6521453,42.0592999
528344100,3220 Magnolia Cir,-93.6521651,42.0532563
905226130,1218 Wisconsin Ave,-93.6617298,42.0332743
907135180,5445 Frost Dr,-93.6928521,42.01954970000001
907180050,5316 Thackeray Dr,-93.691239,42.017908
909252020,2234 Knapp St,-93.6459481,42.01892040000001
534276160,2033 Ferndale Ave,-93.6217209,42.0431737
527225035,4011 Dawes Dr,-93.6236206,42.0603757
923229110,513 Garden Rd,-93.6044879,41.9900208
528240030,4007 Westlawn Dr,-93.6417115,42.0611558
526352080,3006 Kellogg Ave,-93.6181986,42.0516651
534476260,1422 Curtiss Ave,-93.624398,42.036538
905352140,4107 Trail Ridge Cir,-93.674956,42.0246315
531382090,5300 Maryland St,-93.6904346,42.03577569999999
902329030,719 Douglas Ave,-93.612421,42.0286712
535303150,611 16th St,-93.6190693,42.0385448
911370540,1504 Golden Aspen Dr,-93.6159223,42.0091877
535176100,2222 Duff Ave,-93.6136073,42.04494649999999
535457070,1314 Maxwell Ave,-93.606537,42.035099
909250220,418 Stanton Ave,-93.6482846,42.0184598
534450150,1427 Summit Ave,-93.6298745,42.0360413
528290190,2408 Welbeck Dr,-93.6418302,42.057677
902109080,607 9th St,-93.6189505,42.0304364
527453010,1001 Kennedy St,-93.62493,42.050818
903430130,606 Northwestern Ave,-93.6226312,42.0271912
902206040,1021 Carroll Ave,-93.6091368,42.0318649
528292070,2410 Grant Cir,-93.6418302,42.0567117
533223080,2416 Eaton Ave,-93.6453689,42.04628030000001
535153140,2306 Clark Ave,-93.6173082,42.0451084
528221070,4204 Crestmoor Ave,-93.6453146,42.0622772
533352150,1306 Iowa Cir,-93.6589572,42.0346759
528327060,3022 Almond Rd,-93.6519077,42.0554462
528354060,3211 Tupelo Cir,-93.655282,42.0525469
905452040,335 S Franklin Ave,-93.6650053,42.0183533
527425035,908 Top-O-Hollow Rd,-93.6242935,42.0564546
535455060,1303 Stafford Ave,-93.6081476,42.034716
905225090,3309 Ross Rd,-93.6626606,42.032839
528344070,3205 Magnolia Cir,-93.652628,42.052733
527161010,3839 Berkshire Ave,-93.6392963,42.0596492
535125010,2735 Duff Ave,-93.614637,42.0492289
531451280,1512 Kentucky Ave,-93.6874821,42.0367781
528290060,3825 Welbeck Dr,-93.6438495,42.0591576
906203140,4801 Idaho Cir,-93.6836219,42.0326879
902108060,417 10th St,-93.6164178,42.0314045
533212010,2631 Stange Rd,-93.6452354,42.0482628
527450280,1305 Truman Pl,-93.6274377,42.0527762
532354060,4112 Toronto St,-93.6742675,42.0357524
908250040,3413 Coy St,-93.6654729,42.01806819999999
907202140,5015 Emerson Dr,-93.685362,42.0199058
906223140,1034 Vermont Ct,-93.6818551,42.0320912
903236200,918 Roosevelt Ave,-93.6222156,42.0308165
534276360,2128 Melrose Ave,-93.624056,42.043834
907425035,4634 Twain St,-93.682447,42.015929
528458110,2711 Cambridge Dr,-93.6470766,42.0501933
923225390,540 Meadow Ct,-93.604173,41.9916571
903225050,1215 Curtiss Ave,-93.6249663,42.0338397
909451140,1505 Little Bluestem Ct UNIT 114,-93.6462334,42.0095266
906340110,5207 Tabor Dr,-93.6882747,42.0267862
902331010,322 7th St,-93.6148744,42.0277056
909275160,2103 Country Club Blvd,-93.6421668,42.017823
527163020,3831 Brookdale Ave,-93.6371189,42.0591003
535383110,1322 Douglas Ave,-93.6120253,42.0353669
921205070,2304 Cottonwood Rd,-93.6468192,41.9931136
902207150,923 Maxwell Ave,-93.6069607,42.0309287
534252240,2116 Northwestern Ave,-93.6255402,42.0436906
909250150,2317 Baker St,-93.647314,42.0181233
907131070,5305 Norris St,-93.6901571,42.0210658
534477090,1423 Roosevelt Ave,-93.6228488,42.0365138
527451460,1460 Breckinridge Ct,-93.629692,42.05154400000001
909275310,320 Ash Ave,-93.6439683,42.0194081
535476370,1534 Linden Dr,-93.6046659,42.0378768
527427200,3403 Polaris Dr,-93.6250851,42.055503
903430080,611 Hodge Ave,-93.6218099,42.027246
907252020,4939 Hemingway Dr,-93.686967,42.0174639
909252010,2238 Knapp St,-93.6461857,42.0189129
905378040,120 McDonald Dr,-93.6706227,42.0239315
907187080,5212 Cervantes Dr,-93.68908,42.017549
527452190,2921 Northwestern Ave,-93.6274401,42.0495011
908225370,126 S Franklin Ave,-93.6644827,42.0218091
906201050,1141 Oklahoma Dr,-93.685654,42.0336869
907131190,324 Wilder Blvd,-93.6913065,42.0201789
533352170,1314 Iowa Cir,-93.6591355,42.0350758
903484020,1018 N 2nd St,-93.6245705,42.0238461
535106190,515 24th St,-93.6184361,42.045942
528439030,2613 Yorkshire St,-93.6440079,42.0533606
527404140,3210 Nixon Ave,-93.6278953,42.0536767
907275090,4605 Hemingway Dr,-93.6808843,42.0190059
906394020,208 Hartford Dr,-93.68884930000002,42.02415999999999
535152010,2317 Clark Ave,-93.617943,42.045544
531369060,5512 Maryland St,-93.6931296,42.0360368
534127170,2753 Cleveland Dr,-93.6334849,42.049065
527451020,1466 Truman Pl,-93.629773,42.0522941
903458020,1124 N 2nd St,-93.6263912,42.0238273
528315080,3130 Bayberry Rd,-93.655241,42.053913
535175030,310 24th St,-93.6147755,42.045497
906204280,1205 Idaho Ct,-93.683752,42.0335589
534202020,1210 28th St,-93.6269039,42.0479498
527250040,1121 Top-O-Hollow Rd,-93.62651,42.0568868
908188140,3826 Marigold Dr,-93.6700335,42.0186459
535425050,432 E 20th St,-93.6053583,42.0416984
527106010,4033 Eisenhower Ave,-93.6381086,42.06146280000001
528280110,2409 Welbeck Dr,-93.6418302,42.0581018
527166040,2122 Windfield Dr,-93.6389796,42.0579989
908102050,228 S Dakota Ave,-93.678305,42.020123
904100030,2912 Ontario St,-93.6581849,42.0342176
905480090,3022 Story St,-93.6596702,42.023527
914465055,304 Topaz Ct,-93.607527,41.9967646
909176140,2521 Little St,-93.651017,42.0178325
535477060,1512 Meadowlane Ave,-93.6035186,42.0371402
527455030,1128 Johnson St,-93.626046,42.04915099999999
528188150,3705 Ashton Dr,-93.6505675,42.0570938
528490040,2404 Clayton Dr,-93.6411272,42.0509122
527302050,3318 Eisenhower Ave,-93.6376533,42.05528
902402130,713 Crawford Ave,-93.607533,42.02852
528354100,3210 Tupelo Cir,-93.655669,42.0521
902109110,623 9th St,-93.6195837,42.0304164
907290170,4625 Twain St,-93.682041,42.016424
903476100,510 Northwestern Ave,-93.6218792,42.0261717
527212060,4008 Edgewater Dr,-93.628731,42.0603984
534126090,2617 Cleveland Dr,-93.6347435,42.0482086
909276070,2022 Greeley St,-93.6404049,42.0195209
909276070,2022 Greeley St,-93.6404049,42.0195209
534278190,815 Furman Dr,-93.6219583,42.0450587
534204120,2500 Northwestern Ave,-93.6255996,42.0465275
535425040,426 E 20th St,-93.6056748,42.04168850000001
907202160,5027 Emerson Dr,-93.6859564,42.019964
903227070,1201 Roosevelt Ave,-93.6227697,42.033426
531375050,5419 Kansas Dr,-93.6920198,42.03804239999999
535375140,1520 Burnett Ave,-93.6152306,42.0378544
534201230,2407 Northwestern Ave,-93.6261735,42.0458335
906380100,411 Hartford Dr,-93.6894053,42.0258052
535106180,509 24th St,-93.618159,42.0459507
535177100,2136 Duff Ave,-93.612566,42.044254
531363040,5422 Kansas Dr,-93.6922576,42.0376871
909275080,333 Pearson Ave,-93.6428201,42.0191354
910202050,107 S Maple Ave,-93.6254809,42.0225037
907196040,712 Wilder Blvd,-93.6886912,42.0161396
528180070,3039 Burnham Dr,-93.652738,42.057652
527451380,1326 Barkley Ct,-93.6277843,42.0515273
534152100,2130 Prairie View E,-93.6374158,42.0434703
534252070,2217 Melrose Ave,-93.6249663,42.0443846
528290140,2438 Welbeck Dr,-93.6429389,42.0579894
527404180,3304 Nixon Ave,-93.627621,42.054339
904100190,1112 Iowa Ave,-93.6590349,42.0330319
908228040,3218 Lettie St,-93.6607198,42.0213106
902104060,1103 Clark Ave,-93.6173675,42.0322632
527455090,1110 Johnson St,-93.625514,42.050096
528112150,3125 Weston Dr,-93.6552343,42.0615956
534430080,914 Murray Dr,-93.6233238,42.0390483
905101070,4018 Ontario St,-93.6733563,42.0343136
531451030,1511 Indiana Ave,-93.6867093,42.0365518
923225490,3329 Harcourt Dr,-93.6040724,41.9923341
531385060,1418 Nebraska Ave,-93.6885581,42.0364888
907290070,4626 Webster St,-93.6821919,42.0168002
908188120,3834 Marigold Dr,-93.6702106,42.018647
907181100,5402 Cervantes Dr,-93.691667,42.016903
535457090,1326 Maxwell Ave,-93.6066144,42.0352902
902204060,1105 Stafford Ave,-93.6081081,42.0323608
534429030,1914 Ferndale Ave,-93.6210567,42.0416868
902300020,618 9th St,-93.6195046,42.0299553
907254090,4709 Clemens Blvd,-93.6832222,42.0181196
908127060,217 Dotson Dr,-93.6716924,42.02045870000001
534177180,2204 Fillmore Ave,-93.6311808,42.0439183
923400125,412 Ken Maril Rd,-93.6061776,41.9863385
528174060,2908 Harrison Rd,-93.650063,42.0589439
528172070,3010 Harrison Rd,-93.6516701,42.0592378
905229040,3224 Ross Rd,-93.6618684,42.0323234
535327160,127 16th St,-93.6120649,42.0384559
535377090,115 15th St,-93.6116692,42.0372323
916403250,2621 Green Hills Dr,-93.6446216,41.99818930000001
916475100,2315 Sundown Dr,-93.647524,41.994588
908275220,411 Hilltop Rd,-93.6636904,42.0188205
528190010,3602 Farnham Dr,-93.6508638,42.05661629999999
907290180,4629 Twain St,-93.682177,42.016424
909101180,213 S Hyland Ave,-93.6558482,42.0214655
923230190,732 Garnet Dr,-93.6013252,41.9914322
527453150,1117 Kennedy St,-93.626748,42.0507909
923228420,3412 Harcourt Dr,-93.6031229,41.9918613
905108090,3809 Phoenix St,-93.6702068,42.0303773
914453045,328 Crystal St,-93.6059913,41.9949995
535302120,419 18th St,-93.6165365,42.0404785
535456110,1326 Stafford Ave,-93.6076333,42.03554339999999
527328020,1624 Top-O-Hollow Rd,-93.632685,42.0562672
535380050,1415 Duff Ave,-93.6110361,42.0363637
923250210,3714 S Duff Ave,-93.6096512,41.9889504
535454060,1311 Carroll Ave,-93.6092555,42.0350289
534401200,1718 Coolidge Dr,-93.6295578,42.0397595
909250030,2326 Knapp St,-93.6478884,42.01889750000001
527375180,1600 Truman Dr,-93.6314183,42.0521754
905376090,3714 Woodland St,-93.6695531,42.0262451
534476100,1417 Marston Ave,-93.623955,42.036318
528280100,2403 Welbeck Dr,-93.6415531,42.0581105
528228435,2406 Westwind Dr,-93.642094,42.06230499999999
923250060,3715 Emerald Dr,-93.6087016,41.9887095
535152230,2220 Jensen Ave,-93.6184163,42.0446101
906340120,5213 Tabor Dr,-93.6885917,42.026776
527107020,3908 Eisenhower Ave,-93.6372772,42.0600992
528120120,3019 Beckley St,-93.6533334,42.0608066
909425130,1025 Gaskill Dr,-93.6431962,42.01276680000001
528181050,2910 Roxboro Dr,-93.6500113,42.05798739999999
527359160,2888 Monroe Dr,-93.633477,42.05149
907405140,821 Miller Ave,-93.6868679,42.0153753
905226030,1217 Scott Ave,-93.660997,42.0339736
904350045,3002 Woodland St,-93.6585414,42.0259777
535454150,1322 Duff Ave,-93.6104228,42.0353593
909452102,2220 Ash Ave,-93.6458689,42.0115421
909250080,2312 Knapp St,-93.6470172,42.0188865
902305090,712 Clark Ave,-93.6166156,42.0284236
533212050,2623 Stange Rd,-93.6452354,42.0479539
902107030,1009 Clark Ave,-93.617328,42.0316077
914476020,624 Crystal St,-93.6032734,41.9967934
905225080,3301 Ross Rd,-93.6623833,42.0328865
527301245,2211 Buchanan Dr,-93.6396329,42.0545223
527451550,1424 Breckinridge Ct,-93.629026,42.051645
903476090,731 5th St,-93.6217209,42.0260222
902110090,513 9th St,-93.6179216,42.0303914
527132090,4202 Stone Brooke Rd,-93.6331601,42.0616578
527450220,1329 Truman Pl,-93.6278547,42.0526885
909425085,925 Gaskill Dr,-93.643247,42.013958
910200060,113 S Russell Ave,-93.6286474,42.022288
527380240,1501 Reagan Dr,-93.630686,42.0512524
528186030,3126 Burnham Dr,-93.6538681,42.0567773
528106070,3209 Weston Dr,-93.6562442,42.0615828
527163040,3821 Brookdale Ave,-93.6371782,42.0587702
534127140,2644 Cleveland Dr,-93.633456,42.0485339
535376010,218 16th St,-93.6132916,42.0381084
527359070,2850 Monroe Dr,-93.634181,42.0498649
902134060,909 Kellogg Ave,-93.6141622,42.0306255
527404150,3214 Nixon Ave,-93.6278558,42.0539096
534475100,1411 Curtiss Ave,-93.6249861,42.0360602
528363110,3118 Aspen Rd,-93.6544621,42.0513298
916460020,2810 White Oak Dr,-93.6464233,41.9969919
528142140,3113 Harrison Rd,-93.6544621,42.059902
906392070,5322 Durant St,-93.6900977,42.0243324
904101110,1115 Hyland Ave,-93.6560231,42.0324513
907412070,4817 Waller St,-93.6849261,42.0139304
903201080,1111 Orchard Dr,-93.6279745,42.0333972
534401120,1311 Coolidge Dr,-93.6274599,42.03924629999999
902207140,925 Maxwell Ave,-93.6071585,42.03111570000001
908127040,205 Dotson Dr,-93.6717122,42.0208251
531376070,1520 California Ave,-93.6909498,42.0374973
903456090,102 N Riverside Dr,-93.6295974,42.0229921
527301170,2322 Buchanan Dr,-93.6391578,42.0560047
528240130,4002 Brickman Ave,-93.6423252,42.0610784
528275070,3813 Westlawn Dr,-93.6425033,42.0588913
904302010,2822 Oakland St,-93.6568185,42.0278676
902306120,621 Clark Ave,-93.6172488,42.0277082
534251030,2233 McKinley Ct,-93.6284891,42.0438487
902406020,321 E 6th St,-93.6059715,42.0272509
906392080,5318 Durant St,-93.6899194,42.02435750000001
534175080,2219 Hayes Ave,-93.6332392,42.044085
533242080,2317 Camden Dr,-93.6406029,42.0462854
914474020,3001 Sapphire Cir,-93.603934,41.99575979999999
534129040,2522 Pierce Ave,-93.6324871,42.0462716
535402270,113 E O'Neil Dr,-93.6100865,42.0404107
535353060,1317 Wilson Ave,-93.618812,42.0352502
534475250,1428 Northwestern Ave,-93.6254611,42.0368951
527425025,1012 Top-O-Hollow Rd,-93.6247684,42.0563238
902205140,1130 Stafford Ave,-93.6076333,42.0330324
906475200,4927 Westbend Dr,-93.6843911,42.026138
909251090,515 Lynn Ave,-93.6466806,42.0173709
535155110,425 20th St,-93.6168531,42.0423226
527403310,1413 Wheeler St,-93.6298151,42.0535196
527162080,3813 Eisenhower Ave,-93.6383066,42.0587538
905325030,3721 Woodland St,-93.6698106,42.0267585
533253160,2056 Pinehurst Dr,-93.6487205,42.0434918
907125120,5423 Norris St,-93.6928521,42.0214429
903457040,1212 N 2nd St,-93.6274599,42.0238323
902325160,828 Burnett Ave,-93.615191,42.029975
528235050,3915 Brickman Ave,-93.64287,42.0606064
528478040,2413 Kingston Dr,-93.6409196,42.0523771
528240040,4003 Westlawn Dr,-93.6417115,42.0609627
528178090,3210 Foxley Dr,-93.6556898,42.0584344
923277080,3917 Viola Mae Ave,-93.6041322,41.9869631
903235010,1020 10th St,-93.6245705,42.0310707
923275010,500 Garden Rd,-93.6051802,41.9897478
528439060,2523 Yorkshire St,-93.643216,42.053347
907290140,4617 Twain St,-93.681633,42.016426
535126100,2407 Duff Ave,-93.6144787,42.0459891
535325320,211 16th St,-93.6130146,42.0385034
527226010,3906 Dawes Dr,-93.6219979,42.0593843
535354130,1313 Clark Ave,-93.6174071,42.03500469999999
909101070,2908 Wood St,-93.6576304,42.02191120000001
905201030,1235 Michigan Ave,-93.6637895,42.03421300000001
923203190,3410 Emerald Dr,-93.6078311,41.9915205
535383100,1316 Douglas Ave,-93.611878,42.0352109
531376030,1422 California Ave,-93.6910489,42.0368182
902206130,129 E 9th St,-93.6090577,42.0303221
532478020,1616 Amherst Dr,-93.6595315,42.0373036
532377140,1308 Alberta Ave,-93.6732969,42.0349142
528458060,2822 Aspen Rd,-93.6472548,42.0508635
533350020,3128 Kingman Rd,-93.6587196,42.036383
904301100,2912 Oakland St,-93.6578482,42.02791209999999
535403010,104 E O'Neil Dr,-93.6104228,42.0399946
923277030,3819 Viola Mae Ave,-93.6040922,41.9877907
527184110,1512 Stone Brooke Rd,-93.6310628,42.059666
535152060,2225 Clark Ave,-93.6178622,42.0445503
527166010,2218 Windfield Dr,-93.6396922,42.0579764
903206170,914 Brookridge Ave,-93.6273808,42.0309822
534226120,2514 Melrose Ave,-93.6244518,42.0469112
527355060,1942 Stevenson Dr,-93.6352978,42.0522459
909282060,2048 Cessna St,-93.6417115,42.01577
527127150,1818 Waterbury Cir,-93.633282,42.062634
528365070,3145 Sycamore Rd,-93.655571,42.0497113
909475140,2100 Ashmore Dr,-93.6411967,42.010608
906380190,5407 Durant St,-93.6908111,42.0247732
535177110,2130 Duff Ave,-93.6123023,42.0441264
527401160,1104 Top-O-Hollow Rd,-93.6258767,42.0564048
902400110,804 Duff Ave,-93.6100469,42.0293253
527353080,2141 Stevenson Dr,-93.6386629,42.0528347
534278170,803 Furman Dr,-93.6214438,42.0451135
533252020,2824 Greensboro Dr,-93.647546,42.04381799999999
923202220,3312 S Duff Ave,-93.6097106,41.992718
907251100,526 Smiley Ave,-93.687431,42.017237
535451190,1422 Carroll Ave,-93.6086569,42.036524
902103150,Address missing,-93.6319131,42.0307812
902128020,314 12th St,-93.6145974,42.0330456
911102090,233 Washington Ave,-93.6156263,42.0203795
903425340,722 Ridgewood Ave,-93.6253028,42.0285558
527402200,3328 Jefferson Cir,-93.6256788,42.055214
527301080,2101 Buchanan Dr,-93.638267,42.0545076
923275140,3803 Minnetonka Ave,-93.6040329,41.9883532
535475010,1537 Linden Dr,-93.6052,42.0379953
532354230,1332 Arizona Ave,-93.675683,42.035629
528150040,3210 Weston Dr,-93.6562046,42.0611208
533244040,2614 Camden Dr,-93.6436912,42.0462649
531450030,1303 Kentucky Ave,-93.68805,42.034702
527354040,2006 Polk Dr,-93.6357332,42.05308170000001
535305120,1604 Clark Ave,-93.6167542,42.0384824
535151100,617 Barr Dr,-93.6191088,42.0430627
902304040,721 Clark Ave,-93.617328,42.0287102
906392130,119 Hartford Dr,-93.6893843,42.0235053
528358030,3115 Aspen Rd,-93.6545809,42.05175089999999
906380210,5419 Durant St,-93.6912668,42.0247779
527452100,2943 Northwestern Ave,-93.627669,42.050247
527450150,1409 Truman Pl,-93.628657,42.0526111
907125090,5405 Norris St,-93.6921387,42.0214272
908130020,206 Dotson Dr,-93.6711378,42.0209014
907194160,5426 Clemens Blvd,-93.6923342,42.01581789999999
907131060,5311 Norris St,-93.6903553,42.0211753
531363060,5500 Kansas Dr,-93.6926936,42.0377117
903484110,1021 Lincoln Way,-93.6247684,42.0230671
535402090,1827 Maxwell Ave,-93.6086225,42.0403794
902402010,212 E 9th St,-93.6081476,42.0298871
526355170,2820 Northwood Dr,-93.6170707,42.0501365
535301160,1906 Wilson Ave,-93.6182199,42.041011
905480160,3011 Lincoln Way,-93.6592543,42.0229414
527107120,1948 Wyngate Dr,-93.6355353,42.0612353
